learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
231.0,0.035667383,2.9213982108732065E-9,231.0,100.0,?,?,?,231.0,330808.0,10.0,232.2,25.21375286095533,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
462.0,0.120015977,1.0139973337662716E-8,462.0,100.0,?,?,?,462.0,330808.0,10.0,465.5,36.893992284200785,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
693.0,0.155947951,1.3215041237109237E-8,693.0,100.0,?,?,?,693.0,330808.0,10.0,702.6,38.99059715709246,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
924.0,0.191453246,1.6253593834160515E-8,924.0,100.0,?,?,?,924.0,330808.0,10.0,931.4,38.767684136834035,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1155.0,0.226982091,1.9294161846480436E-8,1155.0,100.0,?,?,?,1155.0,330808.0,10.0,1160.6999999999998,31.73869002407701,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1386.0,0.261252063,2.2226995172368157E-8,1386.0,100.0,?,?,?,1386.0,330808.0,10.0,1385.5,34.58082320207739,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1617.0,0.292566285,2.49068746264817E-8,1617.0,100.0,?,?,?,1617.0,330808.0,10.0,1610.8999999999999,34.40106587495995,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1848.0,0.320724561,2.7316667381852037E-8,1848.0,100.0,?,?,?,1848.0,330808.0,10.0,1846.0,36.808815369268366,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2079.0,0.348440338,2.96885909550161E-8,2079.0,100.0,?,?,?,2079.0,330808.0,10.0,2075.2,53.752105901898354,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310.0,0.375756204,3.202629003835014E-8,2310.0,100.0,?,?,?,2310.0,330808.0,10.0,2304.7,61.6802687701307,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2541.0,0.406495427,3.4656960924987994E-8,2541.0,100.0,?,?,?,2541.0,330808.0,10.0,2528.4,66.0255842668414,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2772.0,0.438088607,3.736071367899577E-8,2772.0,100.0,?,?,?,2772.0,330808.0,10.0,2757.2,65.3023736168908,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3003.0,0.459695382,3.920982723487955E-8,3003.0,100.0,?,?,?,3003.0,330808.0,10.0,2989.1,64.77731084260907,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3234.0,0.475446282,4.055779344952148E-8,3234.0,100.0,?,?,?,3234.0,330808.0,10.0,3215.9,75.92020664999389,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3465.0,0.491060011,4.1894020533470645E-8,3465.0,100.0,?,?,?,3465.0,330808.0,10.0,3445.1,73.8172668749588,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3696.0,0.50671742,4.323398576344674E-8,3696.0,100.0,?,?,?,3696.0,330808.0,10.0,3669.5,77.37247572619086,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3927.0,0.521702799,4.451643848713901E-8,3927.0,100.0,?,?,?,3927.0,330808.0,10.0,3910.9,80.67004125172836,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4158.0,0.538259287,4.59333471372558E-8,4158.0,100.0,?,?,?,4158.0,330808.0,10.0,4139.4,77.71486344323066,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4389.0,0.555979084,4.744981208124715E-8,4389.0,100.0,?,?,?,4389.0,330808.0,10.0,4374.3,70.75317032551345,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4620.0,0.572978053,4.8904588373125426E-8,4620.0,100.0,?,?,?,4620.0,330808.0,10.0,4604.9,76.2954054245004,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4851.0,0.590080824,5.036824806779416E-8,4851.0,100.0,?,?,?,4851.0,330808.0,10.0,4835.700000000001,68.92838473533405,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5082.0,0.607269159,5.1839230352358684E-8,5082.0,100.0,?,?,?,5082.0,330808.0,10.0,5068.900000000001,74.48855243891143,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5313.0,0.62362889,5.323930048604185E-8,5313.0,100.0,?,?,?,5313.0,330808.0,10.0,5292.5,78.21373849196118,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5544.0,0.639892146,5.463111426354489E-8,5544.0,100.0,?,?,?,5544.0,330808.0,10.0,5525.6,77.2991303673952,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5775.0,0.65671135,5.607050621887255E-8,5775.0,100.0,?,?,?,5775.0,330808.0,10.0,5752.299999999999,70.86928499396298,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6006.0,0.673094162,5.747255163067952E-8,6006.0,100.0,?,?,?,6006.0,330808.0,10.0,5980.8,76.09467786908624,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6237.0,0.689803941,5.890257896537996E-8,6237.0,100.0,?,?,?,6237.0,330808.0,10.0,6212.599999999999,81.15444808785557,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6468.0,0.706140058,6.030062820665745E-8,6468.0,100.0,?,?,?,6468.0,330808.0,10.0,6437.6,86.19512747249699,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6699.0,0.722333016,6.168642586260826E-8,6699.0,100.0,?,?,?,6699.0,330808.0,10.0,6670.400000000001,79.41900136477283,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6930.0,0.738326018,6.305511123085394E-8,6930.0,100.0,?,?,?,6930.0,330808.0,10.0,6907.900000000001,88.53806463261384,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
