learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
202.0,0.035988093,2.9476665137708186E-9,202.0,100.0,?,?,?,202.0,330808.0,10.0,201.7,21.853298759378795,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
404.0,0.118456622,1.0005345177416586E-8,404.0,100.0,?,?,?,404.0,330808.0,10.0,404.3,33.58256822949801,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
606.0,0.159768105,1.354079288902382E-8,606.0,100.0,?,?,?,606.0,330808.0,10.0,611.8000000000001,36.62057709357769,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
808.0,0.193660338,1.6441299210743356E-8,808.0,100.0,?,?,?,808.0,330808.0,10.0,816.5,41.897361359504366,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1010.0,0.226301957,1.923477765344911E-8,1010.0,100.0,?,?,?,1010.0,330808.0,10.0,1018.5,38.97933925669968,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1212.0,0.256547749,2.1823220583763388E-8,1212.0,100.0,?,?,?,1212.0,330808.0,10.0,1215.0,29.416548630546934,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1414.0,0.285743509,2.4321801496015655E-8,1414.0,100.0,?,?,?,1414.0,330808.0,10.0,1413.1000000000001,36.23212202820399,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1616.0,0.316324876,2.693896302415472E-8,1616.0,100.0,?,?,?,1616.0,330808.0,10.0,1609.8999999999999,34.13518875165496,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1818.0,0.346870282,2.955304700034153E-8,1818.0,100.0,?,?,?,1818.0,330808.0,10.0,1814.9999999999998,36.6636362384069,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020.0,0.377051001,3.2135920965994395E-8,2020.0,100.0,?,?,?,2020.0,330808.0,10.0,2011.8999999999999,49.13123016756022,1192.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
