learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
134.0,0.02833927,2.4686840954133206E-9,134.0,100.0,?,?,?,134.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,18.391666666666673,42.535461396233586,279.73333333333323,191.55110923975454
268.0,0.112958125,1.0136298715312863E-8,268.0,100.0,?,?,?,268.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,35.458333333333314,84.43155408335187,279.73333333333323,191.55110923975454
402.0,0.149083115,1.340971220534088E-8,402.0,100.0,?,?,?,402.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,49.42499999999999,122.76462842201997,279.73333333333323,191.55110923975454
536.0,0.183457114,1.6524462189570898E-8,536.0,100.0,?,?,?,536.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,62.32500000000004,159.8901493962326,279.73333333333323,191.55110923975454
670.0,0.215432911,1.941766723672756E-8,670.0,100.0,?,?,?,670.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,67.85833333333339,190.4071398912568,275.5999999999999,187.98562433862648
804.0,0.246895681,2.2268620434268896E-8,804.0,100.0,?,?,?,804.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,80.91666666666666,228.89021930392136,279.73333333333323,191.55110923975454
938.0,0.276837087,2.4981717443037778E-8,938.0,100.0,?,?,?,938.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,96.94999999999997,268.88124428716054,279.73333333333323,191.55110923975454
1072.0,0.306024237,2.7626468640075375E-8,1072.0,100.0,?,?,?,1072.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,110.35833333333336,307.6523137381862,279.73333333333323,191.55110923975454
1206.0,0.33592624,3.0335995203240046E-8,1206.0,100.0,?,?,?,1206.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,122.54166666666667,345.98251026455597,279.73333333333323,191.55110923975454
1340.0,0.364611246,3.2935245351182916E-8,1340.0,100.0,?,?,?,1340.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.02499999999998,367.04585985308984,279.73333333333323,191.55110923975454
1474.0,0.388509395,3.510074140594444E-8,1474.0,100.0,?,?,?,1474.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,135.90833333333345,405.1811711353047,279.73333333333323,191.55110923975454
1608.0,0.413016588,3.732142509800692E-8,1608.0,100.0,?,?,?,1608.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,148.79166666666669,442.6772995384003,279.73333333333323,191.55110923975454
1742.0,0.436349499,3.9435702932520456E-8,1742.0,100.0,?,?,?,1742.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,160.44999999999993,479.2347339791856,279.73333333333323,191.55110923975454
1876.0,0.459641527,4.154627621337978E-8,1876.0,100.0,?,?,?,1876.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,176.13333333333347,517.82789609289,279.73333333333323,191.55110923975454
2010.0,0.483739236,4.372985510764022E-8,2010.0,100.0,?,?,?,2010.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,182.54166666666666,553.6939344432226,279.73333333333323,191.55110923975454
2144.0,0.506988096,4.5836516782889756E-8,2144.0,100.0,?,?,?,2144.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,191.74999999999997,589.7279425451088,279.73333333333323,191.55110923975454
2278.0,0.530563867,4.797280102350024E-8,2278.0,100.0,?,?,?,2278.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,204.28333333333327,626.4353760701551,279.73333333333323,191.55110923975454
2412.0,0.555604934,5.024186093251324E-8,2412.0,100.0,?,?,?,2412.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,215.9416666666667,663.8330798575535,279.73333333333323,191.55110923975454
2546.0,0.578526718,5.2318885091166527E-8,2546.0,100.0,?,?,?,2546.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,224.27500000000018,700.7447294417105,279.73333333333323,191.55110923975454
2680.0,0.60145026,5.439606854843596E-8,2680.0,100.0,?,?,?,2680.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,240.30833333333325,737.9066438622317,279.73333333333323,191.55110923975454
2814.0,0.625431684,5.656911044634878E-8,2814.0,100.0,?,?,?,2814.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,250.04166666666666,775.7420236940435,279.73333333333323,191.55110923975454
2948.0,0.646274116,5.8457717144199536E-8,2948.0,100.0,?,?,?,2948.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,264.6749999999997,813.4230313564868,279.73333333333323,191.55110923975454
3082.0,0.666781362,6.031595144958545E-8,3082.0,100.0,?,?,?,3082.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,272.6583333333333,849.3659374664676,279.73333333333323,191.55110923975454
3216.0,0.688059054,6.224399860003342E-8,3216.0,100.0,?,?,?,3216.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,282.74166666666656,887.1186717373826,279.73333333333323,191.55110923975454
3350.0,0.707826207,6.403517045335844E-8,3350.0,100.0,?,?,?,3350.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,292.825,923.2019605015737,279.73333333333323,191.55110923975454
3484.0,0.727296028,6.579682112885018E-8,3484.0,100.0,?,?,?,3484.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,305.18333333333356,960.4908757551859,275.5999999999999,187.9856243386265
3618.0,0.747629982,6.763935283139761E-8,3618.0,100.0,?,?,?,3618.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,315.7916666666665,997.8248182908656,279.73333333333323,191.55110923975454
3752.0,0.766953378,6.939031428881403E-8,3752.0,100.0,?,?,?,3752.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,326.575,1034.4255472556376,279.73333333333323,191.55110923975454
3886.0,0.786474029,7.115914972150284E-8,3886.0,100.0,?,?,?,3886.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,341.0333333333333,1071.7499781601464,279.73333333333323,191.55110923975454
4020.0,0.804379793,7.27816545146352E-8,4020.0,100.0,?,?,?,4020.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,354.6166666666666,1109.353920409664,279.73333333333323,191.55110923975454
4154.0,0.820744663,7.426453343641635E-8,4154.0,100.0,?,?,?,4154.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,361.54999999999995,1146.903993622934,279.73333333333323,191.55110923975454
4288.0,0.836632392,7.570417691962587E-8,4288.0,100.0,?,?,?,4288.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,373.3833333333329,1184.564027756348,279.73333333333323,191.55110923975454
4422.0,0.853623745,7.724382368835932E-8,4422.0,100.0,?,?,?,4422.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,389.9416666666665,1221.574987608268,279.73333333333323,191.55110923975454
4556.0,0.869387567,7.867223951876371E-8,4556.0,100.0,?,?,?,4556.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,392.325,1257.6733698588437,279.73333333333323,191.55110923975454
4690.0,0.885249362,8.01095330302376E-8,4690.0,100.0,?,?,?,4690.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,403.9833333333331,1294.4980791916273,279.73333333333323,191.55110923975454
4824.0,0.901561495,8.158763326537486E-8,4824.0,100.0,?,?,?,4824.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,417.56666666666683,1331.5179985235486,279.73333333333323,191.55110923975454
4958.0,0.917647706,8.304526190667932E-8,4958.0,100.0,?,?,?,4958.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,429.92500000000007,1368.6513705687303,279.73333333333323,191.55110923975454
5092.0,0.938673963,8.495052563986226E-8,5092.0,100.0,?,?,?,5092.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,442.28333333333336,1406.1966176360188,279.73333333333323,191.55110923975454
5226.0,0.964671678,8.73062708176714E-8,5226.0,100.0,?,?,?,5226.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,455.34166666666687,1442.6559510871896,279.73333333333323,191.55110923975454
5360.0,0.990254191,8.962439306941506E-8,5360.0,100.0,?,?,?,5360.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,466.2999999999999,1480.3797866105313,279.73333333333323,191.55110923975454
5494.0,1.015561436,9.191757231122091E-8,5494.0,100.0,?,?,?,5494.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,476.90833333333325,1518.0477954180722,279.73333333333323,191.55110923975454
5628.0,1.042065823,9.431922883626695E-8,5628.0,100.0,?,?,?,5628.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,485.94166666666695,1555.877851029743,279.73333333333323,191.55110923975454
5762.0,1.067196085,9.659637102063126E-8,5762.0,100.0,?,?,?,5762.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,488.8499999999999,1592.6163435200133,279.73333333333323,191.55110923975454
5896.0,1.092125704,9.885533223102491E-8,5896.0,100.0,?,?,?,5896.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,504.70833333333314,1628.9408292323133,279.73333333333323,191.55110923975454
6030.0,1.117889439,1.0118987565103712E-7,6030.0,100.0,?,?,?,6030.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,516.8916666666669,1666.163891763258,279.73333333333323,191.55110923975454
6164.0,1.142604727,1.0342941556922471E-7,6164.0,100.0,?,?,?,6164.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,532.2249999999997,1702.9782634421092,279.73333333333323,191.55110923975454
6298.0,1.16537173,1.0548939887435487E-7,6298.0,100.0,?,?,?,6298.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,542.4833333333337,1740.3981336422523,275.5999999999999,187.9856243386265
6432.0,1.186496914,1.0740362673393141E-7,6432.0,100.0,?,?,?,6432.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,548.3666666666664,1778.0799621560127,279.73333333333323,191.55110923975454
6566.0,1.202075335,1.0881524272205309E-7,6566.0,100.0,?,?,?,6566.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,564.2250000000003,1814.653498246285,279.73333333333323,191.55110923975454
6700.0,1.218142886,1.1027118051456496E-7,6700.0,100.0,?,?,?,6700.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,575.008333333333,1852.0990022716626,279.73333333333323,191.55110923975454
6834.0,1.23392129,1.1170091767171606E-7,6834.0,100.0,?,?,?,6834.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,591.9166666666666,1888.605717459949,279.73333333333323,191.55110923975454
6968.0,1.249125464,1.1307862181160187E-7,6968.0,100.0,?,?,?,6968.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,610.0500000000002,1925.095064115627,279.73333333333323,191.55110923975454
7102.0,1.265364019,1.1455005488315599E-7,7102.0,100.0,?,?,?,7102.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,613.4833333333335,1962.5582900226668,279.73333333333323,191.55110923975454
7236.0,1.280835711,1.1595199977798804E-7,7236.0,100.0,?,?,?,7236.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,615.5166666666669,2001.0209788263294,279.73333333333323,191.55110923975454
7370.0,1.296259858,1.1734963645171377E-7,7370.0,100.0,?,?,?,7370.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,625.2499999999998,2038.5817332629265,279.73333333333323,191.55110923975454
7504.0,1.312559945,1.1882664515606027E-7,7504.0,100.0,?,?,?,7504.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,640.7583333333336,2074.993129464512,279.73333333333323,191.55110923975454
7638.0,1.328350873,1.2025751715727775E-7,7638.0,100.0,?,?,?,7638.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,654.3416666666674,2111.9806168571704,279.73333333333323,191.55110923975454
7772.0,1.34369484,1.2164788843678108E-7,7772.0,100.0,?,?,?,7772.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,661.4500000000002,2149.3723486816593,279.73333333333323,191.55110923975454
7906.0,1.35964098,1.2309282474790187E-7,7906.0,100.0,?,?,?,7906.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,671.5333333333336,2186.70784334736,279.73333333333323,191.55110923975454
8040.0,1.375059917,1.2448998932504618E-7,8040.0,100.0,?,?,?,8040.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,687.3916666666667,2222.960771855248,279.73333333333323,191.55110923975454
8174.0,1.390947631,1.259296314490525E-7,8174.0,100.0,?,?,?,8174.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,693.1000000000005,2261.228818901036,279.73333333333323,191.55110923975454
8308.0,1.410577385,1.2772391279259704E-7,8308.0,99.9,97.24639277453466,0.0,94.73684210526315,8308.0,353328.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,0.96,0.8,0.7,713.2166666666666,2296.6686037280474,305.13333333333344,240.1104414423409
8442.0,1.42969553,1.2946984721745682E-7,8442.0,99.9,99.61313484571818,0.0,99.34640522875817,8442.0,353008.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,726.4500000000002,2333.589285941764,302.46666666666675,234.8541808750906
8576.0,1.447699414,1.3111327829590074E-7,8576.0,99.9,99.75540314453717,0.0,99.65156794425087,8576.0,352848.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,737.9333333333336,2371.0074933102446,301.1333333333334,232.16984992820733
8710.0,1.466561829,1.3283468744917677E-7,8710.0,99.9,99.79481286933684,0.0,99.7624703087886,8710.0,352768.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,750.6416666666662,2408.1931746262653,300.46666666666664,230.8130653764198
8844.0,1.483851883,1.3441224300429026E-7,8844.0,99.9,99.79759543375299,0.0,99.8,8844.0,352688.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,758.0999999999999,2446.0364145238054,299.80000000000024,229.44630466121947
8978.0,1.501539665,1.3602608751580746E-7,8978.0,99.9,99.76686498685119,0.0,99.8,8978.0,352688.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,773.4333333333333,2482.7088172293697,299.80000000000024,229.44630466121947
9112.0,1.519899731,1.3769788981759928E-7,9112.0,99.7,98.97708674304418,-200.0,99.4,9112.0,351976.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,1.0,0.8,0.7,701.2583333333334,2402.068018320017,294.00000000000017,223.40437015654388
9246.0,1.536543627,1.3921958967186724E-7,9246.0,99.4,93.80203706381836,-20.0,98.81422924901186,9246.0,353408.0,20.0,20.0,20.0,0.0,100.0,100.0,2.0,-0.09876866616046565,0.8,0.7,632.9000000000001,2308.6439666405654,305.8000000000001,241.40198351931338
