learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
163.0,0.028880376,2.5158207992215953E-9,163.0,100.0,?,?,?,163.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,23.05000000000001,52.65758262969697,279.73333333333323,191.55110923975454
326.0,0.112665678,1.010790422492971E-8,326.0,100.0,?,?,?,326.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,41.624999999999986,101.7738523237021,279.73333333333323,191.55110923975454
489.0,0.156234929,1.4055868611184673E-8,489.0,100.0,?,?,?,489.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,59.37500000000003,149.96218360841857,279.73333333333323,191.55110923975454
652.0,0.193482085,1.743096554313062E-8,652.0,100.0,?,?,?,652.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,70.10833333333328,191.5928717395314,279.73333333333323,191.55110923975454
815.0,0.229311463,2.067759258121459E-8,815.0,100.0,?,?,?,815.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,82.74999999999996,232.13170884672522,279.73333333333323,191.55110923975454
978.0,0.261415814,2.3586681709045337E-8,978.0,100.0,?,?,?,978.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,103.26666666666661,281.1048649490777,279.73333333333323,191.55110923975454
1141.0,0.288523066,2.604296597028358E-8,1141.0,100.0,?,?,?,1141.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,114.68333333333344,326.9224198910974,279.73333333333323,191.55110923975454
1304.0,0.313080529,2.8268204805368764E-8,1304.0,100.0,?,?,?,1304.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,128.02499999999995,372.9179841455219,279.73333333333323,191.55110923975454
1467.0,0.336226793,3.0365569893119646E-8,1467.0,100.0,?,?,?,1467.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,137.0166666666667,403.2241902701865,279.73333333333323,191.55110923975454
1630.0,0.359821109,3.2503534561964785E-8,1630.0,100.0,?,?,?,1630.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,147.90833333333347,447.47164589452126,279.73333333333323,191.55110923975454
1793.0,0.382287519,3.4539295667130495E-8,1793.0,100.0,?,?,?,1793.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,167.72500000000002,493.92939927745573,279.73333333333323,191.55110923975454
1956.0,0.409764903,3.7029118901857484E-8,1956.0,100.0,?,?,?,1956.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,178.61666666666676,539.3414157517464,279.73333333333323,191.55110923975454
2119.0,0.438791223,3.9655452047654734E-8,2119.0,100.0,?,?,?,2119.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,188.98333333333326,582.6646841654893,275.5999999999999,187.9856243386265
2282.0,0.462917003,4.1841574554801394E-8,2282.0,100.0,?,?,?,2282.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,204.95000000000002,627.5269969752482,279.73333333333323,191.55110923975454
2445.0,0.488247677,4.4136876781406906E-8,2445.0,100.0,?,?,?,2445.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,219.8666666666667,673.2198553737613,279.73333333333323,191.55110923975454
