learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
273.0,0.041389654,3.60552620249076E-9,273.0,100.0,?,?,?,273.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,34.891666666666694,85.3195472330698,279.73333333333323,191.55110923975454
546.0,0.129771281,1.1614098940986312E-8,546.0,100.0,?,?,?,546.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,62.41666666666671,162.79979886290994,279.73333333333323,191.55110923975454
819.0,0.171077031,1.5356959472317248E-8,819.0,100.0,?,?,?,819.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,82.5416666666667,233.42495225089652,279.73333333333323,191.55110923975454
1092.0,0.207842566,1.8688415016999675E-8,1092.0,100.0,?,?,?,1092.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,112.8166666666666,313.82409522708406,279.73333333333323,191.55110923975454
1365.0,0.247767352,2.2306141501598886E-8,1365.0,100.0,?,?,?,1365.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.69166666666662,374.1370529415036,279.73333333333323,191.55110923975454
1638.0,0.289651108,2.610137720694972E-8,1638.0,100.0,?,?,?,1638.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,148.89166666666662,449.7822404180918,279.73333333333323,191.55110923975454
1911.0,0.331468549,2.989060387491145E-8,1911.0,100.0,?,?,?,1911.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,176.54166666666666,526.6994725493405,279.73333333333323,191.55110923975454
2184.0,0.369144394,3.3304545837835304E-8,2184.0,100.0,?,?,?,2184.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,194.5666666666665,600.575910347423,279.73333333333323,191.55110923975454
2457.0,0.407069572,3.674108074834777E-8,2457.0,100.0,?,?,?,2457.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,218.89166666666674,676.6820038864294,279.73333333333323,191.55110923975454
2730.0,0.438078025,3.9550866670921025E-8,2730.0,100.0,?,?,?,2730.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,240.7666666666667,752.0839365516639,279.73333333333323,191.55110923975454
3003.0,0.465531788,4.203854952304727E-8,3003.0,100.0,?,?,?,3003.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,271.74166666666673,828.9354365167202,279.73333333333323,191.55110923975454
3276.0,0.492345131,4.4468201647212514E-8,3276.0,100.0,?,?,?,3276.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,283.64166666666665,902.877657158221,279.73333333333323,191.55110923975454
3549.0,0.519715709,4.694834681140672E-8,3549.0,100.0,?,?,?,3549.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,312.86666666666673,978.5670619215996,279.73333333333323,191.55110923975454
3822.0,0.54737113,4.945430261025411E-8,3822.0,100.0,?,?,?,3822.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,332.8166666666668,1054.0941388231893,279.73333333333323,191.55110923975454
4095.0,0.573372445,5.181037399683353E-8,4095.0,100.0,?,?,?,4095.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,355.0416666666665,1130.6151028773415,279.73333333333323,191.55110923975454
4368.0,0.600573303,5.427514022978021E-8,4368.0,100.0,?,?,?,4368.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,382.1666666666669,1206.8288004109784,279.73333333333323,191.55110923975454
4641.0,0.627813131,5.674343767266512E-8,4641.0,100.0,?,?,?,4641.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,397.56666666666655,1281.2494868756235,279.73333333333323,191.55110923975454
4914.0,0.654015348,5.9117713502123935E-8,4914.0,100.0,?,?,?,4914.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,423.4666666666667,1356.8390474040107,279.73333333333323,191.55110923975454
5187.0,0.679894443,6.146271010095252E-8,5187.0,100.0,?,?,?,5187.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,449.0166666666664,1432.315396369763,279.73333333333323,191.55110923975454
5460.0,0.704344911,6.367825373954448E-8,5460.0,100.0,?,?,?,5460.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,476.1416666666666,1508.4670068829287,279.73333333333323,191.55110923975454
5733.0,0.726588455,6.569382016587793E-8,5733.0,100.0,?,?,?,5733.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,485.5916666666666,1584.7608334034624,279.73333333333323,191.55110923975454
6006.0,0.747370076,6.75769165633039E-8,6006.0,100.0,?,?,?,6006.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,513.5916666666666,1659.723351939108,279.73333333333323,191.55110923975454
6279.0,0.767355723,6.93878869330324E-8,6279.0,100.0,?,?,?,6279.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,541.5916666666668,1734.8788275117258,279.73333333333323,191.55110923975454
