learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
216.0,0.038628526,3.364999443015291E-9,216.0,100.0,?,?,?,216.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,28.97500000000001,68.7212690156843,279.73333333333323,191.55110923975454
432.0,0.131637716,1.1792892080288796E-8,432.0,100.0,?,?,?,432.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,52.500000000000014,131.69508965278646,279.73333333333323,191.55110923975454
648.0,0.193031708,1.7356019478233326E-8,648.0,100.0,?,?,?,648.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,70.84166666666668,190.47777151829817,279.73333333333323,191.55110923975454
864.0,0.238200641,2.1448936725058077E-8,864.0,100.0,?,?,?,864.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,88.11666666666666,246.92407513151053,279.73333333333323,191.55110923975454
1080.0,0.268252352,2.4172028861161737E-8,1080.0,100.0,?,?,?,1080.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,111.69166666666659,310.0472123395916,279.73333333333323,191.55110923975454
1296.0,0.297166185,2.679201383529231E-8,1296.0,100.0,?,?,?,1296.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,128.79166666666663,370.60028288962644,279.73333333333323,191.55110923975454
1512.0,0.329412759,2.9713990293660513E-8,1512.0,100.0,?,?,?,1512.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,139.4416666666665,416.043485038015,279.73333333333323,191.55110923975454
1728.0,0.357603791,3.226847970519008E-8,1728.0,100.0,?,?,?,1728.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,158.9916666666667,475.11211407243167,279.73333333333323,191.55110923975454
1944.0,0.38764586,3.4990698145470684E-8,1944.0,100.0,?,?,?,1944.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,180.1166666666667,536.1912236239199,279.73333333333323,191.55110923975454
2160.0,0.418733289,3.78076403635554E-8,2160.0,100.0,?,?,?,2160.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,194.41666666666669,594.0911649948433,279.73333333333323,191.55110923975454
2376.0,0.45427331,4.102804773743368E-8,2376.0,100.0,?,?,?,2376.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,212.5666666666666,653.8208545189742,279.73333333333323,191.55110923975454
2592.0,0.489606123,4.42296792594033E-8,2592.0,100.0,?,?,?,2592.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,228.09166666666664,713.6066401770389,279.73333333333323,191.55110923975454
2808.0,0.516709495,4.6685611940078025E-8,2808.0,100.0,?,?,?,2808.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,250.7916666666666,773.7853685413207,279.73333333333323,191.55110923975454
3024.0,0.543069262,4.907416393391374E-8,3024.0,100.0,?,?,?,3024.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,274.36666666666684,834.949149896666,279.73333333333323,191.55110923975454
3240.0,0.569368302,5.1457213238862656E-8,3240.0,100.0,?,?,?,3240.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,286.2166666666668,893.6923895361566,279.73333333333323,191.55110923975454
3456.0,0.59386943,5.367734735976077E-8,3456.0,100.0,?,?,?,3456.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,303.1416666666666,952.4605490039804,279.73333333333323,191.55110923975454
3672.0,0.615574258,5.564409881834769E-8,3672.0,100.0,?,?,?,3672.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,320.59166666666664,1012.6727967153471,279.73333333333323,191.55110923975454
