learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
62.0,0.016488583,1.287735932585266E-9,62.0,100.0,?,?,?,62.0,313200.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,8.016666666666667,18.875524739028297,274.6666666666666,185.62333476414966
124.0,0.100667308,8.9043189385761E-9,124.0,100.0,?,?,?,124.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,16.724999999999994,39.127664888974216,275.5999999999999,187.98562433862648
186.0,0.134029601,1.1927394653322797E-8,186.0,100.0,?,?,?,186.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,26.70833333333334,60.81082331701323,279.73333333333323,191.55110923975454
248.0,0.168625656,1.506226591941176E-8,248.0,100.0,?,?,?,248.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,34.13333333333334,79.82627495799531,279.73333333333323,191.55110923975454
310.0,0.203239707,1.8198767866897913E-8,310.0,100.0,?,?,?,310.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,39.30833333333332,96.36605593617844,279.73333333333323,191.55110923975454
372.0,0.233295354,2.092221665792374E-8,372.0,100.0,?,?,?,372.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,44.95,112.76158011299697,279.73333333333323,191.55110923975454
434.0,0.262925085,2.3607071689338316E-8,434.0,100.0,?,?,?,434.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,52.833333333333364,132.3528092125082,279.73333333333323,191.55110923975454
496.0,0.292236637,2.626309539288696E-8,496.0,100.0,?,?,?,496.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,60.54166666666668,152.2572952721328,279.73333333333323,191.55110923975454
558.0,0.323528344,2.909854796518675E-8,558.0,100.0,?,?,?,558.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,64.41666666666669,166.62112122781934,279.73333333333323,191.55110923975454
620.0,0.356064891,3.204679990570578E-8,620.0,100.0,?,?,?,620.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,68.97499999999998,183.3762473965581,279.73333333333323,191.55110923975454
682.0,0.395975055,3.56632014390164E-8,682.0,100.0,?,?,?,682.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,69.85833333333329,193.96765284484945,279.73333333333323,191.55110923975454
744.0,0.438164741,3.9486158546892306E-8,744.0,100.0,?,?,?,744.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,74.94166666666663,211.38933357702808,279.73333333333323,191.55110923975454
806.0,0.463367642,4.176988280871883E-8,806.0,100.0,?,?,?,806.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,81.24999999999996,229.4774938159889,279.73333333333323,191.55110923975454
868.0,0.481479218,4.3411036957247805E-8,868.0,100.0,?,?,?,868.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,88.78333333333332,248.11166445617923,279.73333333333323,191.55110923975454
930.0,0.500824912,4.5164018915541884E-8,930.0,100.0,?,?,?,930.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,95.6166666666666,266.4882794443922,279.73333333333323,191.55110923975454
992.0,0.517570971,4.6681438724804254E-8,992.0,100.0,?,?,?,992.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,102.79999999999991,284.6995939995866,279.73333333333323,191.55110923975454
1054.0,0.534832484,4.82455656494759E-8,1054.0,100.0,?,?,?,1054.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,108.23333333333333,302.09758936707954,279.73333333333323,191.55110923975454
1116.0,0.552233012,4.9822289216425266E-8,1116.0,100.0,?,?,?,1116.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,113.84166666666665,320.41763702213075,279.73333333333323,191.55110923975454
1178.0,0.567818198,5.123451820519442E-8,1178.0,100.0,?,?,?,1178.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,118.22500000000004,337.65898122964546,279.73333333333323,191.55110923975454
