learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
125.0,0.023754884,2.069330096335875E-9,125.0,100.0,?,?,?,125.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,16.891666666666666,39.46571660460312,279.73333333333323,191.55110923975454
250.0,0.104380413,9.364416046264685E-9,250.0,100.0,?,?,?,250.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,32.458333333333336,78.30471570346552,275.5999999999999,187.98562433862648
375.0,0.162171369,1.46010595712045E-8,375.0,100.0,?,?,?,375.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,45.45,113.7454662500312,279.73333333333323,191.55110923975454
500.0,0.214178241,1.9313586727030988E-8,500.0,100.0,?,?,?,500.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,61.20833333333331,153.5734513904952,279.73333333333323,191.55110923975454
625.0,0.251093884,2.265864409007132E-8,625.0,100.0,?,?,?,625.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,69.80833333333331,184.93665941937763,279.73333333333323,191.55110923975454
750.0,0.285192403,2.574843185429151E-8,750.0,100.0,?,?,?,750.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,75.9416666666666,213.15750659793244,279.73333333333323,191.55110923975454
875.0,0.314078338,2.8365888891679546E-8,875.0,100.0,?,?,?,875.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,89.95000000000006,250.1979334094367,279.73333333333323,191.55110923975454
1000.0,0.34416048,3.109173848864105E-8,1000.0,100.0,?,?,?,1000.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,104.13333333333335,287.1089721773981,279.73333333333323,191.55110923975454
1125.0,0.373188073,3.372203165991232E-8,1125.0,100.0,?,?,?,1125.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,115.3416666666667,323.0876899421531,279.73333333333323,191.55110923975454
1250.0,0.402292609,3.6359296909353386E-8,1250.0,100.0,?,?,?,1250.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,124.62500000000007,358.01051725079935,279.73333333333323,191.55110923975454
