learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
202.0,0.033589878,2.9260738750671344E-9,202.0,100.0,?,?,?,202.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,27.86666666666669,64.73993654424989,279.73333333333323,191.55110923975454
404.0,0.125447024,1.124957571885652E-8,404.0,100.0,?,?,?,404.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,49.7583333333333,123.42806538599704,279.73333333333323,191.55110923975454
606.0,0.172404244,1.5504535994339322E-8,606.0,100.0,?,?,?,606.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,69.09166666666663,180.1137360479907,279.73333333333323,191.55110923975454
808.0,0.218258812,1.9659581060666178E-8,808.0,100.0,?,?,?,808.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,81.58333333333334,230.06570429187514,279.73333333333323,191.55110923975454
1010.0,0.258929965,2.3344938506722037E-8,1010.0,100.0,?,?,?,1010.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,104.92499999999995,290.28456517960547,279.73333333333323,191.55110923975454
1212.0,0.296671681,2.676484927462E-8,1212.0,100.0,?,?,?,1212.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.54166666666671,347.7564804254137,279.73333333333323,191.55110923975454
1414.0,0.333703607,3.012044345278086E-8,1414.0,100.0,?,?,?,1414.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,129.93333333333334,388.0235142604732,279.73333333333323,191.55110923975454
1616.0,0.370736358,3.347611238711824E-8,1616.0,100.0,?,?,?,1616.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,145.57500000000002,443.6233291805981,279.73333333333323,191.55110923975454
1818.0,0.405767721,3.6650428455254684E-8,1818.0,100.0,?,?,?,1818.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,169.7916666666666,501.1882501763643,279.73333333333323,191.55110923975454
2020.0,0.433898894,3.91994938304565E-8,2020.0,100.0,?,?,?,2020.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,178.7833333333334,554.9782671698165,279.73333333333323,191.55110923975454
