learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
19.0,0.006581605,4.759427994179229E-10,19.0,100.0,?,?,?,19.0,290840.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,1.5833333333333337,4.269460307407322,270.5333333333332,181.8256128860853
38.0,0.066073828,5.10878392210851E-9,38.0,100.0,?,?,?,38.0,301016.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,4.750000000000001,10.924684869404627,274.6666666666666,185.62333476414966
57.0,0.088684448,6.9260704079146175E-9,57.0,100.0,?,?,?,57.0,310680.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,7.624999999999998,17.48904218757149,274.6666666666666,185.62333476414966
76.0,0.11402776,9.026562129644055E-9,76.0,100.0,?,?,?,76.0,320376.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,10.349999999999994,23.924127268224808,274.6666666666666,185.62333476414966
95.0,0.138962381,1.1156190430782734E-8,95.0,100.0,?,?,?,95.0,330144.0,20.0,20.0,20.0,0.0,100.0,100.0,0.0,0.0,0.8,0.7,12.891666666666667,30.106755665376472,274.6666666666666,185.62333476414966
114.0,0.16766238,1.375679914764025E-8,114.0,100.0,?,?,?,114.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,16.05833333333333,36.7444721351797,279.73333333333323,191.55110923975454
133.0,0.203213716,1.6978231813806213E-8,133.0,100.0,?,?,?,133.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,18.225000000000012,42.192130075834456,279.73333333333323,191.55110923975454
152.0,0.236539024,1.999795618650607E-8,152.0,100.0,?,?,?,152.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,21.216666666666665,48.806974176764086,279.73333333333323,191.55110923975454
171.0,0.260513279,2.2170348475898306E-8,171.0,100.0,?,?,?,171.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,24.20833333333331,55.50999544079907,279.73333333333323,191.55110923975454
190.0,0.280072337,2.3942664103098213E-8,190.0,100.0,?,?,?,190.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,25.86666666666664,60.57704772836486,279.73333333333323,191.55110923975454
