learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
347.0,0.041979051,3.6568696209974586E-9,347.0,100.0,?,?,?,347.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,42.35833333333332,105.35077828186101,279.73333333333323,191.55110923975454
694.0,0.124538177,1.1137844889733112E-8,694.0,100.0,?,?,?,694.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,70.63333333333335,197.5332301938393,279.73333333333323,191.55110923975454
1041.0,0.174452385,1.5660748337215433E-8,1041.0,100.0,?,?,?,1041.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,106.41666666666667,298.12513822087476,279.73333333333323,191.55110923975454
1388.0,0.222039094,1.9972748843973708E-8,1388.0,100.0,?,?,?,1388.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,126.125,380.6638288966421,279.73333333333323,191.55110923975454
1735.0,0.269757122,2.4296648631149696E-8,1735.0,100.0,?,?,?,1735.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,160.15833333333342,477.07138792183866,279.73333333333323,191.55110923975454
2082.0,0.314204605,2.832419273427584E-8,2082.0,100.0,?,?,?,2082.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,185.09166666666667,572.1479211073402,279.73333333333323,191.55110923975454
2429.0,0.357578386,3.2254444890440337E-8,2429.0,100.0,?,?,?,2429.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,217.89999999999998,668.670654132121,279.73333333333323,191.55110923975454
2776.0,0.395241443,3.566722808732134E-8,2776.0,100.0,?,?,?,2776.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,246.33333333333331,764.9086761915862,279.73333333333323,191.55110923975454
3123.0,0.426303294,3.848185259209325E-8,3123.0,100.0,?,?,?,3123.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,274.2416666666665,861.008203201568,279.73333333333323,191.55110923975454
3470.0,0.450978633,4.071777258967981E-8,3470.0,100.0,?,?,?,3470.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,304.9499999999999,956.3473038317295,279.73333333333323,191.55110923975454
3817.0,0.474248769,4.2826362158761674E-8,3817.0,100.0,?,?,?,3817.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,332.68333333333334,1052.5756323916878,279.73333333333323,191.55110923975454
4164.0,0.496897002,4.4878598890937866E-8,4164.0,100.0,?,?,?,4164.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,362.16666666666674,1149.817437707405,279.73333333333323,191.55110923975454
4511.0,0.517876744,4.67796477349682E-8,4511.0,100.0,?,?,?,4511.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,388.675,1245.1196841834833,279.73333333333323,191.55110923975454
4858.0,0.537313503,4.854088141594703E-8,4858.0,100.0,?,?,?,4858.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,419.5583333333337,1341.1585221153307,279.73333333333323,191.55110923975454
