learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
168.0,0.033559371,2.923416356164962E-9,168.0,100.0,?,?,?,168.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,23.70833333333334,54.45735295914159,279.73333333333323,191.55110923975454
336.0,0.12688116,1.1379634697710476E-8,336.0,100.0,?,?,?,336.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,40.525000000000034,101.74048073489762,279.73333333333323,191.55110923975454
504.0,0.178696454,1.6074802291372584E-8,504.0,100.0,?,?,?,504.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,57.69166666666666,149.53810092231004,279.73333333333323,191.55110923975454
672.0,0.230182892,2.074017107632425E-8,672.0,100.0,?,?,?,672.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,68.19166666666668,190.99783516892467,279.73333333333323,191.55110923975454
840.0,0.274093456,2.4719063044248354E-8,840.0,100.0,?,?,?,840.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,85.51666666666665,239.75460084730597,279.73333333333323,191.55110923975454
1008.0,0.30871672,2.785639981434577E-8,1008.0,100.0,?,?,?,1008.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,104.5916666666666,289.68320847869273,279.73333333333323,191.55110923975454
1176.0,0.337845521,3.049586380151204E-8,1176.0,100.0,?,?,?,1176.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,117.89166666666672,337.0758285841424,279.73333333333323,191.55110923975454
1344.0,0.365130741,3.296827437453592E-8,1344.0,100.0,?,?,?,1344.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,122.29166666666664,368.3065127375973,279.73333333333323,191.55110923975454
1512.0,0.393224104,3.551391365151438E-8,1512.0,100.0,?,?,?,1512.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,139.4416666666665,416.043485038015,279.73333333333323,191.55110923975454
1680.0,0.420757131,3.8008778895853705E-8,1680.0,100.0,?,?,?,1680.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,152.91666666666669,461.3393104687194,279.73333333333323,191.55110923975454
