learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
158.0,0.030044346,2.617216291291018E-9,158.0,100.0,?,?,?,158.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,22.216666666666672,50.902144270320534,279.73333333333323,191.55110923975454
316.0,0.108064929,9.686938079229244E-9,316.0,100.0,?,?,?,316.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,39.95833333333332,98.43347758666216,279.73333333333323,191.55110923975454
474.0,0.168620404,1.517408447733356E-8,474.0,100.0,?,?,?,474.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,57.57499999999998,144.97294227405555,279.73333333333323,191.55110923975454
632.0,0.21128318,1.9039909948300985E-8,632.0,100.0,?,?,?,632.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,68.17500000000001,185.57893346557015,279.73333333333323,191.55110923975454
790.0,0.251163989,2.2653651520930646E-8,790.0,100.0,?,?,?,790.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,80.50833333333327,225.06462175025524,279.73333333333323,191.55110923975454
948.0,0.290481169,2.621632067050992E-8,948.0,100.0,?,?,?,948.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,98.44166666666665,271.9430796792487,279.73333333333323,191.55110923975454
1106.0,0.326790204,2.9506411130850515E-8,1106.0,100.0,?,?,?,1106.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,115.14999999999996,318.0314357381155,279.73333333333323,191.55110923975454
1264.0,0.362095458,3.270554543407013E-8,1264.0,100.0,?,?,?,1264.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,123.63333333333327,361.344662705991,279.73333333333323,191.55110923975454
1422.0,0.398066141,3.5964976619455136E-8,1422.0,100.0,?,?,?,1422.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,131.26666666666665,390.2624355833532,279.73333333333323,191.55110923975454
1580.0,0.431755267,3.9017667831706093E-8,1580.0,100.0,?,?,?,1580.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,148.3250000000002,435.76998717521747,279.73333333333323,191.55110923975454
1738.0,0.45769478,4.136813911983537E-8,1738.0,100.0,?,?,?,1738.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,160.65833333333342,477.9130137059126,279.73333333333323,191.55110923975454
1896.0,0.483901161,4.3742792264105134E-8,1896.0,100.0,?,?,?,1896.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,179.11666666666648,523.6360141836501,279.73333333333323,191.55110923975454
2054.0,0.510261464,4.6131392826802204E-8,2054.0,100.0,?,?,?,2054.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,183.05000000000018,564.4021876390673,279.73333333333323,191.55110923975454
2212.0,0.53522202,4.839315734850864E-8,2212.0,100.0,?,?,?,2212.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,197.83333333333337,608.4473881032246,279.73333333333323,191.55110923975454
2370.0,0.559086936,5.055564204325279E-8,2370.0,100.0,?,?,?,2370.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,213.6666666666667,651.9066068768101,279.73333333333323,191.55110923975454
2528.0,0.583259811,5.2746031995409483E-8,2528.0,100.0,?,?,?,2528.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,226.7,696.6522298907573,279.73333333333323,191.55110923975454
2686.0,0.606517269,5.485039220477765E-8,2686.0,100.0,?,?,?,2686.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,238.8583333333333,739.854304256325,275.5999999999999,187.9856243386265
2844.0,0.629543515,5.6936882035808845E-8,2844.0,100.0,?,?,?,2844.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,252.24166666666656,784.1428226519239,279.73333333333323,191.55110923975454
3002.0,0.64854117,5.8658326945714654E-8,3002.0,100.0,?,?,?,3002.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,271.5749999999999,828.6610102798268,279.73333333333323,191.55110923975454
3160.0,0.66546256,6.019163411883844E-8,3160.0,100.0,?,?,?,3160.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,277.25833333333327,871.4345894141746,279.73333333333323,191.55110923975454
3318.0,0.683212458,6.180001534080753E-8,3318.0,100.0,?,?,?,3318.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,288.71666666666675,914.4251459901175,279.73333333333323,191.55110923975454
