learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
265.0,0.039079436,3.4042790132181512E-9,265.0,100.0,?,?,?,265.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,34.95833333333334,83.4038867999168,279.73333333333323,191.55110923975454
530.0,0.119627793,1.070305137006566E-8,530.0,100.0,?,?,?,530.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,61.32499999999998,157.9604334300579,279.73333333333323,191.55110923975454
795.0,0.159210693,1.4289798351433129E-8,795.0,100.0,?,?,?,795.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,81.34166666666671,226.55181001053077,279.73333333333323,191.55110923975454
1060.0,0.197354684,1.7746160684070654E-8,1060.0,100.0,?,?,?,1060.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,109.2333333333333,303.89034215654567,279.73333333333323,191.55110923975454
1325.0,0.233254445,2.0999165375454145E-8,1325.0,100.0,?,?,?,1325.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,120.52499999999995,362.87451734192416,279.73333333333323,191.55110923975454
1590.0,0.270765222,2.4398149941352507E-8,1590.0,100.0,?,?,?,1590.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,149.99166666666667,438.61775812784657,279.73333333333323,191.55110923975454
1855.0,0.309611684,2.7918165663174456E-8,1855.0,100.0,?,?,?,1855.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,173.1583333333333,511.72639084733134,279.73333333333323,191.55110923975454
2120.0,0.347721281,3.137141143346619E-8,2120.0,100.0,?,?,?,2120.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,189.15000000000006,582.9358563384499,279.73333333333323,191.55110923975454
2385.0,0.378707549,3.417918709449263E-8,2385.0,100.0,?,?,?,2385.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,214.06666666666663,656.2722166974338,279.73333333333323,191.55110923975454
2650.0,0.408917545,3.6916621995930454E-8,2650.0,100.0,?,?,?,2650.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,235.48333333333335,729.7133889219716,279.73333333333323,191.55110923975454
2915.0,0.432087287,3.901611450854482E-8,2915.0,100.0,?,?,?,2915.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,260.75000000000017,804.0509751180181,279.73333333333323,191.55110923975454
3180.0,0.453814534,4.0984897432248625E-8,3180.0,100.0,?,?,?,3180.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,279.71666666666647,876.996346238983,279.73333333333323,191.55110923975454
3445.0,0.474145146,4.282712630432099E-8,3445.0,100.0,?,?,?,3445.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,301.30833333333334,949.5326386505866,279.73333333333323,191.55110923975454
3710.0,0.494090381,4.463443479937604E-8,3710.0,100.0,?,?,?,3710.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,324.99999999999983,1023.2556791310516,279.73333333333323,191.55110923975454
3975.0,0.512017096,4.625883803693784E-8,3975.0,100.0,?,?,?,3975.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,350.2666666666665,1096.7481554698923,279.73333333333323,191.55110923975454
4240.0,0.531541794,4.802545404334449E-8,4240.0,100.0,?,?,?,4240.0,349752.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,369.7583333333333,1170.9941190376353,275.5999999999999,187.98562433862648
4505.0,0.550053398,4.970285614797225E-8,4505.0,100.0,?,?,?,4505.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,387.675,1243.5508603297617,279.73333333333323,191.55110923975454
4770.0,0.568060602,5.1334552779342566E-8,4770.0,100.0,?,?,?,4770.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,411.54166666666674,1316.7094132425611,279.73333333333323,191.55110923975454
5035.0,0.585939907,5.295466002862694E-8,5035.0,100.0,?,?,?,5035.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,438.9083333333337,1389.8779766029593,279.73333333333323,191.55110923975454
5300.0,0.604143407,5.4604143736877794E-8,5300.0,100.0,?,?,?,5300.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,459.79999999999956,1463.667585211888,279.73333333333323,191.55110923975454
5565.0,0.621632459,5.6188888777488225E-8,5565.0,100.0,?,?,?,5565.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,479.81666666666666,1538.2559970060024,279.73333333333323,191.55110923975454
5830.0,0.640546756,5.7902780323318314E-8,5830.0,100.0,?,?,?,5830.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,497.3833333333329,1610.9018570344995,279.73333333333323,191.55110923975454
6095.0,0.657985805,5.9482994414723175E-8,6095.0,100.0,?,?,?,6095.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,523.1749999999997,1684.2674474868495,279.73333333333323,191.55110923975454
6360.0,0.675918481,6.110793779964042E-8,6360.0,100.0,?,?,?,6360.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,550.7166666666667,1757.2346408243736,279.73333333333323,191.55110923975454
6625.0,0.69432324,6.277565829980706E-8,6625.0,100.0,?,?,?,6625.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,570.2083333333337,1831.0027876366908,279.73333333333323,191.55110923975454
6890.0,0.712169466,6.439276814356034E-8,6890.0,100.0,?,?,?,6890.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,597.5749999999998,1904.2950642709557,279.73333333333323,191.55110923975454
7155.0,0.73206107,6.619521694346022E-8,7155.0,100.0,?,?,?,7155.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,615.6666666666665,1977.590641436705,279.73333333333323,191.55110923975454
7420.0,0.751976308,6.799980730393696E-8,7420.0,100.0,?,?,?,7420.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,630.4333333333329,2052.2949307819194,279.73333333333323,191.55110923975454
