learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
352.0,0.041989789,3.65780502723116E-9,352.0,100.0,?,?,?,352.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,43.191666666666684,107.0039106984502,279.73333333333323,191.55110923975454
704.0,0.121534151,1.0865601835658567E-8,704.0,100.0,?,?,?,704.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,72.29999999999995,200.50858025606414,279.73333333333323,191.55110923975454
1056.0,0.178514524,1.6028795559588407E-8,1056.0,100.0,?,?,?,1056.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,108.5666666666667,302.69450260082675,279.73333333333323,191.55110923975454
1408.0,0.237131641,2.1340300463378017E-8,1408.0,100.0,?,?,?,1408.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,128.93333333333348,386.35103412392675,279.73333333333323,191.55110923975454
1760.0,0.292618667,2.636817671829007E-8,1760.0,100.0,?,?,?,1760.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,163.45000000000002,484.28814344597885,279.73333333333323,191.55110923975454
2112.0,0.348739414,3.145347668100976E-8,2112.0,100.0,?,?,?,2112.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,188.86666666666662,580.5283587820153,279.73333333333323,191.55110923975454
2464.0,0.389151801,3.511538642188534E-8,2464.0,100.0,?,?,?,2464.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,220.05833333333325,678.578535249532,279.73333333333323,191.55110923975454
2816.0,0.427030586,3.854771749809798E-8,2816.0,100.0,?,?,?,2816.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,250.37500000000017,776.2817545163343,279.73333333333323,191.55110923975454
3168.0,0.463668354,4.18675956216827E-8,3168.0,100.0,?,?,?,3168.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,278.5916666666668,873.5683172894885,279.73333333333323,191.55110923975454
3520.0,0.492817295,4.4508884565691564E-8,3520.0,100.0,?,?,?,3520.0,350264.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,310.48333333333346,970.3025083462795,279.73333333333323,191.55110923975454
