learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
212.0,0.015539673,1.07681447306027E-9,212.0,100.0,?,?,?,212.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
424.0,0.096640547,6.993583177444008E-9,424.0,100.0,?,?,?,424.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
636.0,0.148606887,1.091850684069925E-8,636.0,100.0,?,?,?,636.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848.0,0.181568853,1.3408064510929917E-8,848.0,100.0,?,?,?,848.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060.0,0.216330378,1.6122676561998414E-8,1060.0,100.0,?,?,?,1060.0,301864.0,810.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272.0,0.246672602,1.8492174647212446E-8,1272.0,100.0,?,?,?,1272.0,301864.0,1022.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1484.0,0.276420753,2.0815280126664375E-8,1484.0,100.0,?,?,?,1484.0,301864.0,1234.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1696.0,0.309377367,2.3473587418306208E-8,1696.0,100.0,?,?,?,1696.0,311792.0,1196.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1908.0,0.337926983,2.5776422666683795E-8,1908.0,100.0,?,?,?,1908.0,311792.0,1408.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2120.0,0.369692487,2.8420108480163748E-8,2120.0,100.0,?,?,?,2120.0,321704.0,1370.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2332.0,0.392708921,3.033565246280283E-8,2332.0,100.0,?,?,?,2332.0,321704.0,1582.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2544.0,0.418943334,3.2586392884328963E-8,2544.0,100.0,?,?,?,2544.0,331632.0,1544.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2756.0,0.448006011,3.5079779791124166E-8,2756.0,100.0,?,?,?,2756.0,331632.0,1756.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2968.0,0.475034899,3.739868095237762E-8,2968.0,100.0,?,?,?,2968.0,331632.0,1968.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3180.0,0.503474493,3.991153741481404E-8,3180.0,100.0,?,?,?,3180.0,341544.0,1930.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3392.0,0.530372586,4.2288190429701166E-8,3392.0,100.0,?,?,?,3392.0,341544.0,2142.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3604.0,0.55015226,4.4086678210349965E-8,3604.0,100.0,?,?,?,3604.0,351472.0,2104.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3816.0,0.565465144,4.54790183854455E-8,3816.0,100.0,?,?,?,3816.0,351472.0,2316.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4028.0,0.581814429,4.7007517932641013E-8,4028.0,100.0,?,?,?,4028.0,361384.0,2278.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4240.0,0.596511678,4.838156813982254E-8,4240.0,100.0,?,?,?,4240.0,361384.0,2490.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4452.0,0.611695297,4.980108922385094E-8,4452.0,100.0,?,?,?,4452.0,361384.0,2702.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4664.0,0.627853541,5.135322881282618E-8,4664.0,100.0,?,?,?,4664.0,371312.0,2664.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4876.0,0.642952129,5.280357924523867E-8,4876.0,100.0,?,?,?,4876.0,371312.0,2876.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5088.0,0.65867655,5.435436758221645E-8,5088.0,100.0,?,?,?,5088.0,381224.0,2838.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5300.0,0.673373601,5.580383368839406E-8,5300.0,100.0,?,?,?,5300.0,381224.0,3050.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5512.0,0.689241919,5.736881356789834E-8,5512.0,100.0,?,?,?,5512.0,381224.0,3262.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5724.0,0.703924022,5.881680545864627E-8,5724.0,100.0,?,?,?,5724.0,381224.0,3474.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5936.0,0.718886249,6.029242399663975E-8,5936.0,100.0,?,?,?,5936.0,381224.0,3686.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6148.0,0.736357418,6.20154817243976E-8,6148.0,100.0,?,?,?,6148.0,381224.0,3898.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6360.0,0.75285158,6.364218416754778E-8,6360.0,100.0,?,?,?,6360.0,381224.0,4110.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6572.0,0.770521768,6.538486973050775E-8,6572.0,100.0,?,?,?,6572.0,381224.0,4322.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6784.0,0.787638516,6.707297342382579E-8,6784.0,100.0,?,?,?,6784.0,381224.0,4534.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6996.0,0.805293387,6.881414837949807E-8,6996.0,100.0,?,?,?,6996.0,381224.0,4746.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7208.0,0.824330151,7.06916096599483E-8,7208.0,100.0,?,?,?,7208.0,381224.0,4608.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7420.0,0.840840023,7.23198614691943E-8,7420.0,100.0,?,?,?,7420.0,381224.0,4820.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7632.0,0.858711277,7.40823767484766E-8,7632.0,100.0,?,?,?,7632.0,381224.0,5032.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7844.0,0.875767059,7.576446779676611E-8,7844.0,100.0,?,?,?,7844.0,381224.0,5244.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8056.0,0.893937644,7.755650397374607E-8,8056.0,100.0,?,?,?,8056.0,381224.0,5456.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8268.0,0.910771008,7.921665950909466E-8,8268.0,100.0,?,?,?,8268.0,381224.0,5668.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8480.0,0.951968062,8.33222641586409E-8,8480.0,99.7,99.02338663472055,-200.0,98.42931937172774,8480.0,386304.0,5880.0,2024.8456731316587,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
