learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
82.0,0.009736996,6.747206467555628E-10,82.0,100.0,?,?,?,82.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
164.0,0.08886763,6.447749169348843E-9,164.0,100.0,?,?,?,164.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
246.0,0.137002518,9.959462235565815E-9,246.0,100.0,?,?,?,246.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
328.0,0.180884906,1.3160931309647858E-8,328.0,100.0,?,?,?,328.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
410.0,0.214813935,1.5636246396354917E-8,410.0,100.0,?,?,?,410.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
492.0,0.24307501,1.7698052094185518E-8,492.0,100.0,?,?,?,492.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
574.0,0.274766646,2.0091664037294686E-8,574.0,100.0,?,?,?,574.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656.0,0.300370354,2.2025465790434844E-8,656.0,100.0,?,?,?,656.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738.0,0.324384913,2.3839241994064715E-8,738.0,100.0,?,?,?,738.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820.0,0.349287659,2.5720101355248027E-8,820.0,100.0,?,?,?,820.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902.0,0.375126519,2.767166371360421E-8,902.0,100.0,?,?,?,902.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984.0,0.401162967,2.963814953620235E-8,984.0,100.0,?,?,?,984.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066.0,0.425679198,3.155268165524428E-8,1066.0,100.0,?,?,?,1066.0,301864.0,816.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1148.0,0.445531246,3.310297637733113E-8,1148.0,100.0,?,?,?,1148.0,301864.0,898.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1230.0,0.464851366,3.4611731547885053E-8,1230.0,100.0,?,?,?,1230.0,301864.0,980.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1312.0,0.48416579,3.61200419039424E-8,1312.0,100.0,?,?,?,1312.0,301864.0,1062.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394.0,0.503298011,3.761412358448737E-8,1394.0,100.0,?,?,?,1394.0,301864.0,1144.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1476.0,0.522083113,3.9081097897891365E-8,1476.0,100.0,?,?,?,1476.0,301864.0,1226.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1558.0,0.545845302,4.0997775390429625E-8,1558.0,100.0,?,?,?,1558.0,311792.0,1058.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1640.0,0.565176496,4.255704522216485E-8,1640.0,100.0,?,?,?,1640.0,311792.0,1140.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1722.0,0.584421429,4.410935717147671E-8,1722.0,100.0,?,?,?,1722.0,311792.0,1222.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1804.0,0.60338131,4.563867659461167E-8,1804.0,100.0,?,?,?,1804.0,311792.0,1304.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1886.0,0.623311325,4.724624781527867E-8,1886.0,100.0,?,?,?,1886.0,311792.0,1386.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1968.0,0.641825001,4.8739575980177353E-8,1968.0,100.0,?,?,?,1968.0,311792.0,1468.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2050.0,0.661845201,5.040575822375301E-8,2050.0,100.0,?,?,?,2050.0,321704.0,1300.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2132.0,0.679243446,5.1853728118578175E-8,2132.0,100.0,?,?,?,2132.0,321704.0,1382.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2214.0,0.696981075,5.332994326542649E-8,2214.0,100.0,?,?,?,2214.0,321704.0,1464.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
