learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
67.0,0.007637648,5.292472953928842E-10,67.0,100.0,?,?,?,67.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
134.0,0.081630809,5.927468026568079E-9,134.0,100.0,?,?,?,134.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
201.0,0.122740318,8.926639851815999E-9,201.0,100.0,?,?,?,201.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
268.0,0.159354747,1.1597870098188933E-8,268.0,100.0,?,?,?,268.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
335.0,0.189606723,1.380492331493439E-8,335.0,100.0,?,?,?,335.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
402.0,0.21750197,1.5840039785450533E-8,402.0,100.0,?,?,?,402.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
469.0,0.244022908,1.7774892620320123E-8,469.0,100.0,?,?,?,469.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
536.0,0.276548592,2.0231498700239594E-8,536.0,100.0,?,?,?,536.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603.0,0.304273177,2.232548645693809E-8,603.0,100.0,?,?,?,603.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670.0,0.330475587,2.4304507089203432E-8,670.0,100.0,?,?,?,670.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737.0,0.356141932,2.624303970165551E-8,737.0,100.0,?,?,?,737.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804.0,0.382404594,2.8226611058496767E-8,804.0,100.0,?,?,?,804.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871.0,0.40211747,2.97154889260398E-8,871.0,100.0,?,?,?,871.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938.0,0.420421045,3.1097924838202695E-8,938.0,100.0,?,?,?,938.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005.0,0.44206088,3.278783219624104E-8,1005.0,100.0,?,?,?,1005.0,301864.0,755.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1072.0,0.461595312,3.4313323512228416E-8,1072.0,100.0,?,?,?,1072.0,301864.0,822.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1139.0,0.480472693,3.578750411722809E-8,1139.0,100.0,?,?,?,1139.0,301864.0,889.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1206.0,0.499230723,3.7252364312294455E-8,1206.0,100.0,?,?,?,1206.0,301864.0,956.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1273.0,0.518075899,3.872402995049953E-8,1273.0,100.0,?,?,?,1273.0,301864.0,1023.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1340.0,0.536894361,4.0193609427457884E-8,1340.0,100.0,?,?,?,1340.0,301864.0,1090.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1407.0,0.555306304,4.1631442846773814E-8,1407.0,100.0,?,?,?,1407.0,301864.0,1157.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1474.0,0.573787716,4.3074701269295895E-8,1474.0,100.0,?,?,?,1474.0,301864.0,1224.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1541.0,0.596483388,4.4905352633125666E-8,1541.0,100.0,?,?,?,1541.0,311792.0,1041.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1608.0,0.611450446,4.611260770537994E-8,1608.0,100.0,?,?,?,1608.0,311792.0,1108.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1675.0,0.626122794,4.7296091229321645E-8,1675.0,100.0,?,?,?,1675.0,311792.0,1175.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1742.0,0.640467046,4.8453110263035116E-8,1742.0,100.0,?,?,?,1742.0,311792.0,1242.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1809.0,0.653844881,4.9532177315459895E-8,1809.0,100.0,?,?,?,1809.0,311792.0,1309.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1876.0,0.667082727,5.059995274127978E-8,1876.0,100.0,?,?,?,1876.0,311792.0,1376.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1943.0,0.680280419,5.166448931279902E-8,1943.0,100.0,?,?,?,1943.0,311792.0,1443.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010.0,0.696241234,5.299282901699758E-8,2010.0,100.0,?,?,?,2010.0,321704.0,1260.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2077.0,0.709558022,5.410111942903449E-8,2077.0,100.0,?,?,?,2077.0,321704.0,1327.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2144.0,0.723027088,5.52220831859774E-8,2144.0,100.0,?,?,?,2144.0,321704.0,1394.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2211.0,0.73700094,5.638505778546962E-8,2211.0,100.0,?,?,?,2211.0,321704.0,1461.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
