learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
14.0,0.003972938,2.753029062433375E-10,14.0,100.0,?,?,?,14.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
28.0,0.059776804,4.34651141051203E-9,28.0,100.0,?,?,?,28.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
42.0,0.091867755,6.687728282856858E-9,42.0,100.0,?,?,?,42.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
56.0,0.124985464,9.103852974337836E-9,56.0,100.0,?,?,?,56.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
70.0,0.148615685,1.0827811609980547E-8,70.0,100.0,?,?,?,70.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
84.0,0.17101396,1.24618927982077E-8,84.0,100.0,?,?,?,84.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
98.0,0.192228064,1.4009581996214886E-8,98.0,100.0,?,?,?,98.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
112.0,0.211687319,1.542924500742513E-8,112.0,100.0,?,?,?,112.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
126.0,0.230964389,1.6835616589662515E-8,126.0,100.0,?,?,?,126.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
140.0,0.249849973,1.8213427047971634E-8,140.0,100.0,?,?,?,140.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
154.0,0.265255851,1.9337373219180022E-8,154.0,100.0,?,?,?,154.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
168.0,0.280648404,2.0460347256068553E-8,168.0,100.0,?,?,?,168.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
182.0,0.293314498,2.138441064638396E-8,182.0,100.0,?,?,?,182.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
196.0,0.303025474,2.2092881419286133E-8,196.0,100.0,?,?,?,196.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
210.0,0.313016169,2.2821759279604173E-8,210.0,100.0,?,?,?,210.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
224.0,0.3228212,2.3537091898168955E-8,224.0,100.0,?,?,?,224.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
238.0,0.332315813,2.422977776316512E-8,238.0,100.0,?,?,?,238.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
252.0,0.342176369,2.494916124537794E-8,252.0,100.0,?,?,?,252.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
266.0,0.351913784,2.5659560893273185E-8,266.0,100.0,?,?,?,266.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
280.0,0.361688171,2.637265785824714E-8,280.0,100.0,?,?,?,280.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
294.0,0.371044511,2.7055255923707863E-8,294.0,100.0,?,?,?,294.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
308.0,0.380453111,2.7741666652549885E-8,308.0,100.0,?,?,?,308.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
322.0,0.390085453,2.8444400629196314E-8,322.0,100.0,?,?,?,322.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
336.0,0.39989491,2.9160056149562198E-8,336.0,100.0,?,?,?,336.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
350.0,0.410082354,2.9903287965249685E-8,350.0,100.0,?,?,?,350.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
364.0,0.419896052,3.061925289061748E-8,364.0,100.0,?,?,?,364.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
378.0,0.429539349,3.1322786096642826E-8,378.0,100.0,?,?,?,378.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
392.0,0.439745264,3.2067365476534594E-8,392.0,100.0,?,?,?,392.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
406.0,0.44965574,3.279039090585791E-8,406.0,100.0,?,?,?,406.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
420.0,0.459318456,3.349534083806392E-8,420.0,100.0,?,?,?,420.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
