learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
318.0,0.018164388,1.2574147222439448E-9,318.0,100.0,?,?,?,318.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
636.0,0.117143175,8.733103471087913E-9,636.0,100.0,?,?,?,636.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954.0,0.168768895,1.263230072185811E-8,954.0,100.0,?,?,?,954.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272.0,0.217598262,1.644550477732594E-8,1272.0,100.0,?,?,?,1272.0,301864.0,1022.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1590.0,0.256313369,1.9568296798217213E-8,1590.0,100.0,?,?,?,1590.0,311792.0,1090.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1908.0,0.288638972,2.2175706229344423E-8,1908.0,100.0,?,?,?,1908.0,311792.0,1408.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2226.0,0.323274492,2.50582492819118E-8,2226.0,100.0,?,?,?,2226.0,321704.0,1476.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2544.0,0.355165919,2.779432436958576E-8,2544.0,100.0,?,?,?,2544.0,331632.0,1544.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2862.0,0.381184278,3.002652877618248E-8,2862.0,100.0,?,?,?,2862.0,331632.0,1862.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3180.0,0.412451995,3.278927161734551E-8,3180.0,100.0,?,?,?,3180.0,341544.0,1930.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3498.0,0.442476575,3.544217376091828E-8,3498.0,100.0,?,?,?,3498.0,341544.0,2248.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3816.0,0.473532293,3.826594776964436E-8,3816.0,100.0,?,?,?,3816.0,351472.0,2316.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4134.0,0.49729724,4.04877397763667E-8,4134.0,100.0,?,?,?,4134.0,361384.0,2384.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4452.0,0.51717419,4.234604178007071E-8,4452.0,100.0,?,?,?,4452.0,361384.0,2702.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4770.0,0.53932858,4.447416323860279E-8,4770.0,100.0,?,?,?,4770.0,371312.0,2770.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5088.0,0.561556487,4.66663443644469E-8,5088.0,100.0,?,?,?,5088.0,381224.0,2838.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5406.0,0.580450091,4.8529686787463725E-8,5406.0,100.0,?,?,?,5406.0,381224.0,3156.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
