learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
125.0,0.01052038,7.290048797097471E-10,125.0,100.0,?,?,?,125.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
250.0,0.085240403,6.180254316025724E-9,250.0,100.0,?,?,?,250.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
375.0,0.125879189,9.145084228819857E-9,375.0,100.0,?,?,?,375.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
500.0,0.167987143,1.231165262511E-8,500.0,100.0,?,?,?,500.0,290688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.0,0.201526875,1.484484791625498E-8,625.0,100.0,?,?,?,625.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.0,0.230581932,1.703932381654986E-8,750.0,100.0,?,?,?,750.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875.0,0.260397428,1.9291234299029327E-8,875.0,100.0,?,?,?,875.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,0.290582147,2.1638562101825244E-8,1000.0,100.0,?,?,?,1000.0,300600.0,750.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1125.0,0.319558589,2.3901402948142753E-8,1125.0,100.0,?,?,?,1125.0,301864.0,875.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1250.0,0.347168264,2.6057509634517545E-8,1250.0,100.0,?,?,?,1250.0,301864.0,1000.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1375.0,0.374307602,2.817688656038087E-8,1375.0,100.0,?,?,?,1375.0,301864.0,1125.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1500.0,0.404785608,3.062530107669739E-8,1500.0,100.0,?,?,?,1500.0,310528.0,1000.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1625.0,0.438181241,3.331901999797051E-8,1625.0,100.0,?,?,?,1625.0,311792.0,1125.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1750.0,0.470586196,3.5932830025961415E-8,1750.0,100.0,?,?,?,1750.0,311792.0,1250.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1875.0,0.488166468,3.7350869065003673E-8,1875.0,100.0,?,?,?,1875.0,311792.0,1375.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.507761189,3.897523336667981E-8,2000.0,100.0,?,?,?,2000.0,320440.0,1250.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2125.0,0.527360635,4.0606398335517275E-8,2125.0,100.0,?,?,?,2125.0,321704.0,1375.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2250.0,0.544976799,4.2072504551075397E-8,2250.0,100.0,?,?,?,2250.0,321704.0,1500.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2375.0,0.563656442,4.362711886476518E-8,2375.0,100.0,?,?,?,2375.0,321704.0,1625.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2500.0,0.582418955,4.523068401635727E-8,2500.0,100.0,?,?,?,2500.0,330368.0,1500.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2625.0,0.59769854,4.654157210764578E-8,2625.0,100.0,?,?,?,2625.0,331632.0,1625.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2750.0,0.611513225,4.7726781395162556E-8,2750.0,100.0,?,?,?,2750.0,331632.0,1750.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2875.0,0.625483777,4.892536304810188E-8,2875.0,100.0,?,?,?,2875.0,331632.0,1875.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.640378458,5.023655193535818E-8,3000.0,100.0,?,?,?,3000.0,340280.0,1750.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3125.0,0.655548719,5.157696095774778E-8,3125.0,100.0,?,?,?,3125.0,341544.0,1875.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3250.0,0.669575671,5.28163498527329E-8,3250.0,100.0,?,?,?,3250.0,341544.0,2000.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3375.0,0.683723162,5.406638929375344E-8,3375.0,100.0,?,?,?,3375.0,341544.0,2125.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3500.0,0.698754835,5.5428244738661583E-8,3500.0,100.0,?,?,?,3500.0,350208.0,2000.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3625.0,0.713562738,5.6774668982182114E-8,3625.0,100.0,?,?,?,3625.0,351472.0,2125.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3750.0,0.727404146,5.803321364550541E-8,3750.0,100.0,?,?,?,3750.0,351472.0,2250.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3875.0,0.742034427,5.936348742079404E-8,3875.0,100.0,?,?,?,3875.0,351472.0,2375.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.758597614,6.090656860586048E-8,4000.0,100.0,?,?,?,4000.0,360120.0,2250.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4125.0,0.77497718,6.243789913280763E-8,4125.0,100.0,?,?,?,4125.0,361384.0,2375.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4250.0,0.791113444,6.394648328296633E-8,4250.0,100.0,?,?,?,4250.0,361384.0,2500.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4375.0,0.806739958,6.540741075308164E-8,4375.0,100.0,?,?,?,4375.0,361384.0,2625.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4500.0,0.823029378,6.69668243325191E-8,4500.0,100.0,?,?,?,4500.0,370048.0,2500.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4625.0,0.839336614,6.853327589633769E-8,4625.0,100.0,?,?,?,4625.0,371312.0,2625.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4750.0,0.855480407,7.008402734132896E-8,4750.0,100.0,?,?,?,4750.0,371312.0,2750.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4875.0,0.871527424,7.162548261150923E-8,4875.0,100.0,?,?,?,4875.0,371312.0,2875.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.888510083,7.329480876541383E-8,5000.0,100.0,?,?,?,5000.0,379960.0,2750.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5125.0,0.905366364,7.495722444225307E-8,5125.0,100.0,?,?,?,5125.0,381224.0,2875.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5250.0,0.921429513,7.654141912416449E-8,5250.0,100.0,?,?,?,5250.0,381224.0,3000.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5375.0,0.940648272,7.843682928320225E-8,5375.0,100.0,?,?,?,5375.0,381224.0,3125.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5500.0,0.96397304,8.072955889969855E-8,5500.0,100.0,?,?,?,5500.0,379960.0,3250.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5625.0,0.987522783,8.305210335352766E-8,5625.0,100.0,?,?,?,5625.0,381224.0,3375.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5750.0,1.01014174,8.5282850972801E-8,5750.0,100.0,?,?,?,5750.0,381224.0,3500.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
