learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
356.0,0.018709101,1.2951220287382602E-9,356.0,100.0,?,?,?,356.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
712.0,0.096719113,7.187077130244838E-9,712.0,100.0,?,?,?,712.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068.0,0.139441711,1.0523388738661177E-8,1068.0,100.0,?,?,?,1068.0,301864.0,818.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1424.0,0.180343526,1.3717510973217173E-8,1424.0,100.0,?,?,?,1424.0,301864.0,1174.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1780.0,0.220177154,1.693052380775619E-8,1780.0,100.0,?,?,?,1780.0,311792.0,1280.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2136.0,0.252092153,1.9586651350814435E-8,2136.0,100.0,?,?,?,2136.0,321704.0,1386.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2492.0,0.280794545,2.197540950001114E-8,2492.0,100.0,?,?,?,2492.0,321704.0,1742.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2848.0,0.310421328,2.4517192998574013E-8,2848.0,100.0,?,?,?,2848.0,331632.0,1848.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3204.0,0.339964114,2.7127524943484202E-8,3204.0,100.0,?,?,?,3204.0,341544.0,1954.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3560.0,0.365643226,2.9462425364487703E-8,3560.0,100.0,?,?,?,3560.0,351472.0,2060.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3916.0,0.389246559,3.1608583384234875E-8,3916.0,100.0,?,?,?,3916.0,351472.0,2416.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4272.0,0.410205108,3.356800440211884E-8,4272.0,100.0,?,?,?,4272.0,361384.0,2522.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4628.0,0.428425811,3.53182610800883E-8,4628.0,100.0,?,?,?,4628.0,371312.0,2628.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4984.0,0.445037748,3.691398181974681E-8,4984.0,100.0,?,?,?,4984.0,371312.0,2984.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5340.0,0.463194542,3.870465788801719E-8,5340.0,100.0,?,?,?,5340.0,381224.0,3090.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5696.0,0.481939702,4.0553360330083725E-8,5696.0,100.0,?,?,?,5696.0,381224.0,3446.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6052.0,0.500279406,4.2362075516914747E-8,6052.0,100.0,?,?,?,6052.0,381224.0,3802.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6408.0,0.516190499,4.393127399188364E-8,6408.0,100.0,?,?,?,6408.0,381224.0,4158.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6764.0,0.533445645,4.563302690028317E-8,6764.0,100.0,?,?,?,6764.0,381224.0,4514.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7120.0,0.550334582,4.729866320724496E-8,7120.0,100.0,?,?,?,7120.0,381224.0,4520.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7476.0,0.566021707,4.88457733037447E-8,7476.0,100.0,?,?,?,7476.0,381224.0,4876.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7832.0,0.582641306,5.04848467102916E-8,7832.0,100.0,?,?,?,7832.0,381224.0,5232.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8188.0,0.599264369,5.212426174663836E-8,8188.0,100.0,?,?,?,8188.0,381224.0,5588.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8544.0,0.64341456,5.652115398405328E-8,8544.0,99.6,98.94177094632133,-300.0,98.4313725490196,8544.0,386040.0,5144.0,2424.4128727957577,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8900.0,0.684980718,6.056908663513347E-8,8900.0,99.4,98.74132035494766,-500.0,98.8,8900.0,376440.0,5500.0,2424.4128727957577,536.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9256.0,0.718759134,6.394019035639449E-8,9256.0,73.8,15.08119145626032,-26099.999999999978,47.599999999999994,9256.0,385776.0,5056.0,2668.7491868330794,1454.4,80.95430810031051,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9612.0,0.745142873,6.657149948542524E-8,9612.0,38.7,0.0,-Infinity,-246.32768361581913,9612.0,385512.0,4612.0,2798.8092706244443,1428.7999999999997,107.93907746708076,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
9968.0,0.769369745,6.898769945850182E-8,9968.0,3.2,0.0,-Infinity,-Infinity,9968.0,385512.0,4968.0,2798.8092706244443,1428.7999999999997,107.93907746708076,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
10324.0,0.794407718,7.148308232498873E-8,10324.0,0.0,0.0,-Infinity,-Infinity,10324.0,385248.0,4524.0,2830.3906287138375,1403.2,123.65974823414986,2.4000000000000004,0.9660917830792959,1.7000000000000002,0.48304589153964794,1.7000000000000002,0.48304589153964794,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
10680.0,0.815980634,7.363165061717439E-8,10680.0,0.0,0.0,-Infinity,-Infinity,10680.0,384984.0,4079.9999999999995,2766.867462592951,1377.6,132.19783155054648,2.1999999999999997,1.0327955589886446,1.6,0.5163977794943222,1.6,0.5163977794943222,0.6,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
11036.0,0.843311937,7.640373260432233E-8,11036.0,30.7,-0.22329692706404888,-34549.99999999997,-17224.999999999985,11036.0,392056.0,3636.0,2601.281735350223,2069.6,618.1267759215024,4.0,1.0540925533894598,2.5,0.5270462766947298,2.5,0.5270462766947298,1.5,0.5270462766947299,0.0,0.0,0.0,0.0,1.0,0.0
11392.0,0.866259034,7.875945066335507E-8,11392.0,66.3,1.5310892940626206,-5516.6666666666615,-4714.285714285709,11392.0,396824.0,3992.0,2601.281735350223,2511.2,406.33997806981506,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
