learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
163.0,0.012532125,8.684078215931853E-10,163.0,100.0,?,?,?,163.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
326.0,0.083611273,6.05403477822327E-9,326.0,100.0,?,?,?,326.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
489.0,0.123464255,8.961535832699802E-9,489.0,100.0,?,?,?,489.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
652.0,0.170736629,1.2531932734441426E-8,652.0,100.0,?,?,?,652.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815.0,0.204900036,1.511223307023032E-8,815.0,100.0,?,?,?,815.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978.0,0.235421174,1.7417439416601426E-8,978.0,100.0,?,?,?,978.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141.0,0.269028735,2.0041935611679735E-8,1141.0,100.0,?,?,?,1141.0,301864.0,891.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1304.0,0.298717841,2.2360430123443817E-8,1304.0,100.0,?,?,?,1304.0,301864.0,1054.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1467.0,0.327238116,2.4587647779020997E-8,1467.0,100.0,?,?,?,1467.0,301864.0,1217.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1630.0,0.361097058,2.7318737581082515E-8,1630.0,100.0,?,?,?,1630.0,311792.0,1130.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1793.0,0.390235308,2.9669052526685926E-8,1793.0,100.0,?,?,?,1793.0,311792.0,1293.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1956.0,0.415326539,3.169293162796646E-8,1956.0,100.0,?,?,?,1956.0,311792.0,1456.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2119.0,0.434116273,3.325670827117231E-8,2119.0,100.0,?,?,?,2119.0,321704.0,1369.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2282.0,0.450220536,3.459698644304234E-8,2282.0,100.0,?,?,?,2282.0,321704.0,1532.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2445.0,0.466524988,3.5953925355422414E-8,2445.0,100.0,?,?,?,2445.0,321704.0,1695.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2608.0,0.484656402,3.750948165428928E-8,2608.0,100.0,?,?,?,2608.0,331632.0,1608.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2771.0,0.500970036,3.8909084361839215E-8,2771.0,100.0,?,?,?,2771.0,331632.0,1771.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2934.0,0.516755834,4.026340220552973E-8,2934.0,100.0,?,?,?,2934.0,331632.0,1934.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3097.0,0.534868522,4.186379724256488E-8,3097.0,100.0,?,?,?,3097.0,341544.0,1847.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3260.0,0.550695102,4.3262197087206364E-8,3260.0,100.0,?,?,?,3260.0,341544.0,2010.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3423.0,0.566460269,4.465517062182642E-8,3423.0,100.0,?,?,?,3423.0,341544.0,2173.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3586.0,0.584336061,4.6280545917770105E-8,3586.0,100.0,?,?,?,3586.0,351472.0,2086.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3749.0,0.601308034,4.782374051511288E-8,3749.0,100.0,?,?,?,3749.0,351472.0,2249.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3912.0,0.616939283,4.924502836458799E-8,3912.0,100.0,?,?,?,3912.0,351472.0,2412.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4075.0,0.633241655,5.076914200137473E-8,4075.0,100.0,?,?,?,4075.0,361384.0,2325.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4238.0,0.6475638,5.2108123623345875E-8,4238.0,100.0,?,?,?,4238.0,361384.0,2488.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4401.0,0.662081466,5.3465384562116944E-8,4401.0,100.0,?,?,?,4401.0,361384.0,2651.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4564.0,0.678191671,5.501290958816599E-8,4564.0,100.0,?,?,?,4564.0,371312.0,2564.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4727.0,0.692725125,5.6408973994542736E-8,4727.0,100.0,?,?,?,4727.0,371312.0,2727.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4890.0,0.707768842,5.785405359112761E-8,4890.0,100.0,?,?,?,4890.0,371312.0,2890.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5053.0,0.724289223,5.9483341828655036E-8,5053.0,100.0,?,?,?,5053.0,381224.0,2803.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5216.0,0.738739835,6.090850340069582E-8,5216.0,100.0,?,?,?,5216.0,381224.0,2966.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5379.0,0.753496094,6.236380877280608E-8,5379.0,100.0,?,?,?,5379.0,381224.0,3129.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5542.0,0.76972409,6.396426114744817E-8,5542.0,100.0,?,?,?,5542.0,381224.0,3292.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
