learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
385.0,0.019098529,1.32207985965742E-9,385.0,100.0,?,?,?,385.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
770.0,0.113913633,8.483293162799544E-9,770.0,100.0,?,?,?,770.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155.0,0.158116416,1.1935196018688795E-8,1155.0,100.0,?,?,?,1155.0,301864.0,905.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1540.0,0.199432236,1.5267763665539937E-8,1540.0,100.0,?,?,?,1540.0,311792.0,1040.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1925.0,0.230366688,1.7762961725466368E-8,1925.0,100.0,?,?,?,1925.0,311792.0,1425.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310.0,0.259731961,2.020688818226258E-8,2310.0,100.0,?,?,?,2310.0,321704.0,1560.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2695.0,0.284997756,2.2374527537810303E-8,2695.0,100.0,?,?,?,2695.0,331632.0,1695.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3080.0,0.310415138,2.4620348368336754E-8,3080.0,100.0,?,?,?,3080.0,341544.0,1830.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3465.0,0.333422897,2.665326050798719E-8,3465.0,100.0,?,?,?,3465.0,341544.0,2215.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3850.0,0.358618062,2.8944157536114666E-8,3850.0,100.0,?,?,?,3850.0,351472.0,2350.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4235.0,0.384337813,3.134870475377473E-8,4235.0,100.0,?,?,?,4235.0,361384.0,2485.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4620.0,0.407669434,3.358990946816487E-8,4620.0,100.0,?,?,?,4620.0,371312.0,2620.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5005.0,0.424975263,3.5296660882091766E-8,5005.0,100.0,?,?,?,5005.0,381224.0,2755.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5390.0,0.440828915,3.6860194357830196E-8,5390.0,100.0,?,?,?,5390.0,381224.0,3140.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5775.0,0.458233384,3.8576673936727966E-8,5775.0,100.0,?,?,?,5775.0,381224.0,3525.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6160.0,0.475705464,4.029982150996724E-8,6160.0,100.0,?,?,?,6160.0,381224.0,3910.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6545.0,0.492913881,4.199696586787079E-8,6545.0,100.0,?,?,?,6545.0,381224.0,4295.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6930.0,0.510295697,4.3711211341729174E-8,6930.0,100.0,?,?,?,6930.0,381224.0,4680.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7315.0,0.528026015,4.5459827100955355E-8,7315.0,100.0,?,?,?,7315.0,381224.0,4715.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7700.0,0.545527469,4.718587162388902E-8,7700.0,100.0,?,?,?,7700.0,381224.0,5100.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8085.0,0.563204827,4.892926431319572E-8,8085.0,100.0,?,?,?,8085.0,381224.0,5485.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8470.0,0.599167584,5.2513230835406304E-8,8470.0,99.7,98.98154560638774,-200.0,98.34254143646409,8470.0,386304.0,5870.0,2024.8456731316587,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8855.0,0.642097069,5.680054802091377E-8,8855.0,99.4,98.78068606730612,-500.0,98.8,8855.0,386040.0,5455.0,2424.4128727957577,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9240.0,0.683889763,6.097148091086702E-8,9240.0,75.4,21.927068456631464,-24499.999999999978,50.8,9240.0,385776.0,5040.0,2668.7491868330794,1454.4,80.95430810031051,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9625.0,0.709893691,6.35649106418486E-8,9625.0,37.4,0.0,-Infinity,-281.70731707317066,9625.0,385512.0,4625.0,2798.8092706244443,1428.7999999999997,107.93907746708076,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
10010.0,0.734560339,6.60232857983704E-8,10010.0,0.0,0.0,-Infinity,-Infinity,10010.0,385248.0,4210.0,2830.3906287138375,1403.2,123.65974823414986,2.4000000000000004,0.9660917830792959,1.7000000000000002,0.48304589153964794,1.7000000000000002,0.48304589153964794,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
10395.0,0.754614748,6.802198707567111E-8,10395.0,0.0,0.0,-Infinity,-Infinity,10395.0,385248.0,4595.0,2830.3906287138375,1403.2,123.65974823414986,2.4000000000000004,0.9660917830792959,1.7000000000000002,0.48304589153964794,1.7000000000000002,0.48304589153964794,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
10780.0,0.776469582,7.01986331704031E-8,10780.0,0.0,0.0,-Infinity,-Infinity,10780.0,384984.0,4179.999999999999,2766.867462592951,1377.6,132.19783155054648,2.1999999999999997,1.0327955589886446,1.6,0.5163977794943222,1.6,0.5163977794943222,0.6,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
11165.0,0.804364834,7.307150157010594E-8,11165.0,29.4,-0.517107840903909,-35199.99999999996,-17549.99999999998,11165.0,398096.0,3765.0,2601.281735350223,2654.4,998.130162965844,4.8,0.6324555320336759,2.9,0.31622776601683794,2.9,0.31622776601683794,1.8999999999999997,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
11550.0,0.82528603,7.524175864819227E-8,11550.0,67.9,1.0761436337413712,-5249.9999999999945,-4485.714285714281,11550.0,400984.0,3900.0,2828.9181285038594,2948.0,908.0557985792137,4.3999999999999995,1.349897115421106,2.6999999999999997,0.674948557710553,2.6999999999999997,0.674948557710553,1.7000000000000002,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
11935.0,0.844822665,7.727396827414629E-8,11935.0,99.7,72.58771929824547,50.0,57.14285714285714,11935.0,402088.0,4285.0,2828.9181285038594,3053.6,960.2077552974322,5.6,1.8973665961010278,3.3,0.9486832980505139,3.3,0.9486832980505139,2.3000000000000003,0.9486832980505138,0.0,0.0,0.0,0.0,1.0,0.0
12320.0,0.865124695,7.937554243867179E-8,12320.0,68.0,0.0,-Infinity,-Infinity,12320.0,400136.0,4320.0,3082.207001484488,2860.8,1043.6326301274155,5.800000000000001,2.1499353995462798,3.4000000000000004,1.0749676997731399,3.4000000000000004,1.0749676997731399,2.4000000000000004,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
12705.0,0.885157367,8.143530341325118E-8,12705.0,29.5,0.0,-Infinity,-Infinity,12705.0,397448.0,4155.0,3269.8114114833393,2597.6,1095.3675385204933,5.2,2.573367875415838,3.1,1.286683937707919,3.1,1.286683937707919,2.1,1.286683937707919,0.0,0.0,0.0,0.0,1.0,0.0
13090.0,0.905485758,8.353758690485728E-8,13090.0,7.8,-0.200183012047932,-45999.99999999996,-92099.99999999993,13090.0,399752.0,4190.0,3502.3801430836525,2817.6,1170.9782425153956,4.6,2.7968235951204043,2.8,1.3984117975602022,2.8,1.3984117975602022,1.8,1.3984117975602022,0.0,0.0,0.0,0.0,1.0,0.0
13475.0,0.926338892,8.569612254308119E-8,13475.0,46.300000000000004,-0.2000268692809411,-26749.99999999997,-53599.999999999956,13475.0,400120.0,4575.0,3502.3801430836525,2852.8,1121.739601393003,5.0,2.309401076758503,3.0,1.1547005383792515,3.0,1.1547005383792515,2.0,1.1547005383792515,0.0,0.0,0.0,0.0,1.0,0.0
13860.0,0.951756829,8.839997248097837E-8,13860.0,84.7,5.839200433262729,-2449.999999999998,-1812.4999999999986,13860.0,411192.0,4710.0,3712.217067408041,3830.4,1067.0719230159177,6.0,1.0540925533894598,3.5,0.5270462766947299,3.5,0.5270462766947299,2.5,0.5270462766947299,0.0,0.0,0.0,0.0,1.0,0.0
14245.0,0.97792638,9.116682357332769E-8,14245.0,99.9,92.2576649117374,75.0,85.71428571428571,14245.0,408688.0,4845.0,3928.5281382896233,3701.6000000000004,1160.8551637095434,5.800000000000001,1.3984117975602017,3.4000000000000004,0.6992058987801009,3.4000000000000004,0.6992058987801009,2.4000000000000004,0.6992058987801009,0.0,0.0,0.0,0.0,1.0,0.0
14630.0,1.009965927,9.455051725983409E-8,14630.0,99.9,93.28318108543799,83.33333333333334,87.5,14630.0,408232.0,5080.0,4085.543619479134,3657.5999999999995,1320.2978788473793,5.3999999999999995,2.0655911179772892,3.1999999999999997,1.0327955589886446,3.1999999999999997,1.0327955589886446,2.2,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
15015.0,1.043816497,9.811426374968758E-8,15015.0,97.6,7.514450867051647,-1100.0,-2300.0,15015.0,406952.0,5215.0,4321.779468896785,3532.0000000000005,1477.7099399634105,5.2,2.2010098692292237,3.1,1.1005049346146119,3.1,1.1005049346146119,2.1,1.1005049346146119,0.0,0.0,0.0,0.0,1.0,0.0
15400.0,1.076426677,1.0154742350175352E-7,15400.0,59.099999999999994,0.28767858013554026,-20349.99999999998,-40799.99999999996,15400.0,406952.0,5600.0,4321.779468896785,3532.0000000000005,1477.7099399634105,5.2,2.2010098692292237,3.1,1.1005049346146119,3.1,1.1005049346146119,2.1,1.1005049346146119,0.0,0.0,0.0,0.0,1.0,0.0
15785.0,1.110022233,1.0507159852192836E-7,15785.0,20.599999999999998,0.0,-Infinity,-Infinity,15785.0,405488.0,5635.0,4607.059799915777,3388.8,1633.2335207597637,4.8,2.573367875415838,2.9,1.286683937707919,2.9,1.286683937707919,1.9,1.286683937707919,0.0,0.0,0.0,0.0,1.0,0.0
16170.0,1.144779823,1.08744862193757E-7,16170.0,13.200000000000001,-0.0534848121576502,-14366.666666666655,-14366.666666666655,16170.0,408512.0,5770.0,4840.798832148815,3659.2,1395.45522640065,5.4,1.837873166945363,3.2,0.9189365834726815,3.2,0.9189365834726815,2.2,0.9189365834726815,0.0,0.0,0.0,0.0,1.0,0.0
16555.0,1.180471257,1.1253868138084184E-7,16555.0,51.7,1.0586519394962515,-5937.4999999999945,-6799.9999999999945,16555.0,410880.0,6105.0,4901.530373260988,3916.8,993.1692034425287,6.0,1.0540925533894598,3.5,0.5270462766947299,3.5,0.5270462766947299,2.5,0.5270462766947299,0.0,0.0,0.0,0.0,1.0,0.0
16940.0,1.213193868,1.1601692967602979E-7,16940.0,66.9,2.1566911816870347,-4037.499999999996,-4628.571428571424,16940.0,410880.0,6490.0,4901.530373260988,3916.8,993.1692034425287,6.0,1.0540925533894598,3.5,0.5270462766947299,3.5,0.5270462766947299,2.5,0.5270462766947299,0.0,0.0,0.0,0.0,1.0,0.0
17325.0,1.244735796,1.1935055048003168E-7,17325.0,76.5,0.6460123114388039,-11649.999999999989,-23399.999999999978,17325.0,408536.0,6625.0,5159.672685570493,3687.2000000000003,1294.2894060706308,5.6000000000000005,1.8973665961010275,3.3000000000000003,0.9486832980505138,3.3000000000000003,0.9486832980505138,2.3000000000000003,0.9486832980505138,0.0,0.0,0.0,0.0,1.0,0.0
17710.0,1.27559396,1.22601686977415E-7,17710.0,50.1,0.20000000000000018,-24849.999999999978,-49799.999999999956,17710.0,407256.0,6910.0,5282.0450584977025,3561.6000000000004,1457.3561449876734,5.4,2.065591117977289,3.2,1.0327955589886444,3.2,1.0327955589886444,2.2,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
18095.0,1.300453136,1.2521137047496312E-7,18095.0,34.8,0.0,-Infinity,-Infinity,18095.0,405792.0,7045.0,5555.027752705952,3418.4,1617.75504257529,5.0,2.4944382578492945,3.0,1.247219128924647,3.0,1.247219128924647,2.0,1.247219128924647,0.0,0.0,0.0,0.0,1.0,0.0
18480.0,1.322301755,1.2750500967074806E-7,18480.0,0.0,0.0,-Infinity,-Infinity,18480.0,405792.0,7430.0,5555.027752705952,3418.4,1617.75504257529,5.0,2.4944382578492945,3.0,1.247219128924647,3.0,1.247219128924647,2.0,1.247219128924647,0.0,0.0,0.0,0.0,1.0,0.0
18865.0,1.347054598,1.3011044633469233E-7,18865.0,27.3,0.24041100401782445,-12016.666666666655,-10285.714285714275,18865.0,406872.0,7365.0,5944.18483337567,3497.6,1543.485464064297,5.6000000000000005,1.8973665961010275,3.3000000000000003,0.9486832980505138,3.3000000000000003,0.9486832980505138,2.3000000000000003,0.9486832980505138,0.0,0.0,0.0,0.0,1.0,0.0
19250.0,1.372669765,1.3280484711288784E-7,19250.0,65.8,2.045586036626926,-5599.9999999999945,-4785.714285714281,19250.0,406600.0,7700.0,6006.709211836008,3496.8,1544.6444251024247,5.6000000000000005,1.8973665961010275,3.3000000000000003,0.9486832980505138,3.3000000000000003,0.9486832980505138,2.3000000000000003,0.9486832980505138,0.0,0.0,0.0,0.0,1.0,0.0
19635.0,1.396087622,1.3526647004744245E-7,19635.0,86.5,1.2638230647708972,-6649.9999999999945,-13399.999999999989,19635.0,406328.0,7935.0,6187.801620033474,3470.4,1584.5332435767953,5.4,2.2705848487901865,3.2,1.1352924243950933,3.2,1.1352924243950933,2.2,1.1352924243950933,0.0,0.0,0.0,0.0,1.0,0.0
20020.0,1.418926043,1.3767309252439273E-7,20020.0,59.099999999999994,0.28767858013554026,-20349.99999999998,-40799.99999999996,20020.0,407328.0,8070.0,6469.801645594193,3568.8,1467.420170079298,5.4,2.2705848487901865,3.2,1.1352924243950933,3.2,1.1352924243950933,2.2,1.1352924243950933,0.0,0.0,0.0,0.0,1.0,0.0
20405.0,1.439978875,1.3989155669468973E-7,20405.0,59.099999999999994,0.28767858013554026,-20349.99999999998,-40799.99999999996,20405.0,407328.0,8455.0,6469.801645594193,3568.8,1467.420170079298,5.4,2.2705848487901865,3.2,1.1352924243950933,3.2,1.1352924243950933,2.2,1.1352924243950933,0.0,0.0,0.0,0.0,1.0,0.0
20790.0,1.463254171,1.4234373362440202E-7,20790.0,50.1,0.20000000000000018,-24849.999999999978,-49799.999999999956,20790.0,407248.0,8740.0,6597.3479520182955,3560.7999999999997,1481.2916885835373,5.4,2.2705848487901865,3.2,1.1352924243950933,3.2,1.1352924243950933,2.2,1.1352924243950933,0.0,0.0,0.0,0.0,1.0,0.0
21175.0,1.486559616,1.44821129431143E-7,21175.0,37.6,0.5092523206535825,-15499.999999999985,-8814.285714285706,21175.0,410904.0,8725.0,7005.751605327979,3893.6,1267.528408623123,5.800000000000001,1.6865480854231356,3.4000000000000004,0.8432740427115678,3.4000000000000004,0.8432740427115678,2.4000000000000004,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
