learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
303.0,0.019181692,1.3291864998307493E-9,303.0,100.0,?,?,?,303.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
606.0,0.107302908,7.984822550266981E-9,606.0,100.0,?,?,?,606.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909.0,0.148506806,1.1096878436414732E-8,909.0,100.0,?,?,?,909.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212.0,0.182193851,1.3727581730412526E-8,1212.0,100.0,?,?,?,1212.0,301864.0,962.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1515.0,0.21651388,1.6495863184935102E-8,1515.0,100.0,?,?,?,1515.0,311792.0,1015.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1818.0,0.244692833,1.876880045424112E-8,1818.0,100.0,?,?,?,1818.0,311792.0,1318.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2121.0,0.27846339,2.157935691367007E-8,2121.0,100.0,?,?,?,2121.0,321704.0,1371.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2424.0,0.309227929,2.413973736009871E-8,2424.0,100.0,?,?,?,2424.0,321704.0,1674.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2727.0,0.343164281,2.705125358901297E-8,2727.0,100.0,?,?,?,2727.0,331632.0,1727.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3030.0,0.37524672,2.9885983373547596E-8,3030.0,100.0,?,?,?,3030.0,341544.0,1780.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3333.0,0.404821449,3.249913772773619E-8,3333.0,100.0,?,?,?,3333.0,341544.0,2083.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3636.0,0.443827903,3.6045840817253214E-8,3636.0,100.0,?,?,?,3636.0,351472.0,2136.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3939.0,0.480513382,3.938150679985476E-8,3939.0,100.0,?,?,?,3939.0,351472.0,2439.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4242.0,0.513376149,4.245385672091196E-8,4242.0,100.0,?,?,?,4242.0,361384.0,2492.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
