learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
114.0,0.011762537,6.595956368889246E-10,114.0,100.0,?,?,?,114.0,227032.0,1.0
228.0,0.082036581,4.787025010194629E-9,228.0,100.0,?,?,?,228.0,227032.0,1.0
342.0,0.118533565,6.930614808423237E-9,342.0,100.0,?,?,?,342.0,227032.0,1.0
456.0,0.153790826,9.001391533236537E-9,456.0,100.0,?,?,?,456.0,227032.0,1.0
570.0,0.184794059,1.0822314981894775E-8,570.0,100.0,?,?,?,570.0,227032.0,1.0
684.0,0.210893357,1.2355213945100292E-8,684.0,100.0,?,?,?,684.0,227032.0,1.0
798.0,0.235593459,1.3805933452838412E-8,798.0,100.0,?,?,?,798.0,227032.0,1.0
912.0,0.259490089,1.5209462365804035E-8,912.0,100.0,?,?,?,912.0,227032.0,1.0
1026.0,0.281940883,1.6528072500288904E-8,1026.0,100.0,?,?,?,1026.0,227032.0,1.0
1140.0,0.304045472,1.782634885853364E-8,1140.0,100.0,?,?,?,1140.0,227032.0,1.0
1254.0,0.326607805,1.9151510051114284E-8,1254.0,100.0,?,?,?,1254.0,227032.0,1.0
1368.0,0.348839015,2.0457223283700236E-8,1368.0,100.0,?,?,?,1368.0,227032.0,1.0
1482.0,0.368767002,2.16276605349655E-8,1482.0,100.0,?,?,?,1482.0,227032.0,1.0
1596.0,0.388666858,2.2796445558621657E-8,1596.0,100.0,?,?,?,1596.0,227032.0,1.0
1710.0,0.403735059,2.368145134269571E-8,1710.0,100.0,?,?,?,1710.0,227032.0,1.0
1824.0,0.417936383,2.4515542544525952E-8,1824.0,100.0,?,?,?,1824.0,227032.0,1.0
1938.0,0.433134373,2.540817127016477E-8,1938.0,100.0,?,?,?,1938.0,227032.0,1.0
2052.0,0.448102092,2.6287275410691903E-8,2052.0,100.0,?,?,?,2052.0,227032.0,1.0
2166.0,0.463000896,2.7162331943040097E-8,2166.0,100.0,?,?,?,2166.0,227032.0,1.0
2280.0,0.477992006,2.8042809915141103E-8,2280.0,100.0,?,?,?,2280.0,227032.0,1.0
2394.0,0.49289281,2.8917983914170833E-8,2394.0,100.0,?,?,?,2394.0,227032.0,1.0
2508.0,0.5074685,2.977406288185054E-8,2508.0,100.0,?,?,?,2508.0,227032.0,1.0
2622.0,0.522035695,3.062964290980043E-8,2622.0,100.0,?,?,?,2622.0,227032.0,1.0
2736.0,0.535101179,3.139702243385423E-8,2736.0,100.0,?,?,?,2736.0,227032.0,1.0
2850.0,0.545731717,3.202138944474153E-8,2850.0,100.0,?,?,?,2850.0,227032.0,1.0
2964.0,0.556350836,3.2645085779610616E-8,2964.0,100.0,?,?,?,2964.0,227032.0,1.0
3078.0,0.567508042,3.3300385761612825E-8,3078.0,100.0,?,?,?,3078.0,227032.0,1.0
3192.0,0.578430301,3.394188652140193E-8,3192.0,100.0,?,?,?,3192.0,227032.0,1.0
3306.0,0.589282855,3.457929327367288E-8,3306.0,100.0,?,?,?,3306.0,227032.0,1.0
3420.0,0.599708131,3.519160456156773E-8,3420.0,100.0,?,?,?,3420.0,227032.0,1.0
3534.0,0.610515421,3.582635280790222E-8,3534.0,100.0,?,?,?,3534.0,227032.0,1.0
3648.0,0.621241212,3.645631434569757E-8,3648.0,100.0,?,?,?,3648.0,227032.0,1.0
3762.0,0.632157148,3.7097443734573E-8,3762.0,100.0,?,?,?,3762.0,227032.0,1.0
3876.0,0.642841794,3.7724988689062505E-8,3876.0,100.0,?,?,?,3876.0,227032.0,1.0
3990.0,0.653542411,3.835347167373739E-8,3990.0,100.0,?,?,?,3990.0,227032.0,1.0
4104.0,0.664328016,3.898694628757736E-8,4104.0,100.0,?,?,?,4104.0,227032.0,1.0
4218.0,0.675006472,3.9614127682687516E-8,4218.0,100.0,?,?,?,4218.0,227032.0,1.0
4332.0,0.685931725,4.025580429009887E-8,4332.0,100.0,?,?,?,4332.0,227032.0,1.0
4446.0,0.697148875,4.091462498348E-8,4446.0,100.0,?,?,?,4446.0,227032.0,1.0
4560.0,0.709357072,4.163165317802794E-8,4560.0,100.0,?,?,?,4560.0,227032.0,1.0
4674.0,0.721316668,4.233408020532794E-8,4674.0,100.0,?,?,?,4674.0,227032.0,1.0
4788.0,0.73344285,4.30462913849329E-8,4788.0,100.0,?,?,?,4788.0,227032.0,1.0
4902.0,0.745529829,4.3756200041379785E-8,4902.0,100.0,?,?,?,4902.0,227032.0,1.0
5016.0,0.757133829,4.443774172763651E-8,5016.0,100.0,?,?,?,5016.0,227032.0,1.0
5130.0,0.768856648,4.512626205070979E-8,5130.0,100.0,?,?,?,5130.0,227032.0,1.0
5244.0,0.781194547,4.585090807702185E-8,5244.0,100.0,?,?,?,5244.0,227032.0,1.0
5358.0,0.793036734,4.654643928151578E-8,5358.0,100.0,?,?,?,5358.0,227032.0,1.0
5472.0,0.804824653,4.723878314507297E-8,5472.0,100.0,?,?,?,5472.0,227032.0,1.0
5586.0,0.816631521,4.7932239946704355E-8,5586.0,100.0,?,?,?,5586.0,227032.0,1.0
5700.0,0.828238787,4.8613973456052024E-8,5700.0,100.0,?,?,?,5700.0,227032.0,1.0
5814.0,0.839712994,4.9287891965810617E-8,5814.0,100.0,?,?,?,5814.0,227032.0,1.0
5928.0,0.851414918,4.997518505572858E-8,5928.0,100.0,?,?,?,5928.0,227032.0,1.0
6042.0,0.863143426,5.0664039512777486E-8,6042.0,100.0,?,?,?,6042.0,227032.0,1.0
6156.0,0.879028286,5.159701040818872E-8,6156.0,100.0,?,?,?,6156.0,227032.0,1.0
6270.0,0.896471154,5.26214883183812E-8,6270.0,100.0,?,?,?,6270.0,227032.0,1.0
6384.0,0.913392673,5.3615345660098296E-8,6384.0,100.0,?,?,?,6384.0,227032.0,1.0
6498.0,0.930631947,5.462786581451072E-8,6498.0,100.0,?,?,?,6498.0,227032.0,1.0
6612.0,0.947746866,5.5633082184332096E-8,6612.0,100.0,?,?,?,6612.0,227032.0,1.0
6726.0,0.964699165,5.6628747338278E-8,6726.0,100.0,?,?,?,6726.0,227032.0,1.0
6840.0,0.98174662,5.763000132199789E-8,6840.0,100.0,?,?,?,6840.0,227032.0,1.0
6954.0,0.998707601,5.8626176398808326E-8,6954.0,100.0,?,?,?,6954.0,227032.0,1.0
7068.0,1.015603609,5.961853539426912E-8,7068.0,100.0,?,?,?,7068.0,227032.0,1.0
7182.0,1.032744403,6.062527148928284E-8,7182.0,100.0,?,?,?,7182.0,227032.0,1.0
7296.0,1.04977858,6.162574561170403E-8,7296.0,100.0,?,?,?,7296.0,227032.0,1.0
7410.0,1.06673451,6.262162402641025E-8,7410.0,100.0,?,?,?,7410.0,227032.0,1.0
7524.0,1.083761139,6.362165482957533E-8,7524.0,100.0,?,?,?,7524.0,227032.0,1.0
7638.0,1.100760474,6.462008256493753E-8,7638.0,100.0,?,?,?,7638.0,227032.0,1.0
7752.0,1.115689128,6.549689228750761E-8,7752.0,100.0,?,?,?,7752.0,227032.0,1.0
7866.0,1.127269114,6.617702355131916E-8,7866.0,100.0,?,?,?,7866.0,227032.0,1.0
7980.0,1.138991456,6.68655158585889E-8,7980.0,100.0,?,?,?,7980.0,227032.0,1.0
8094.0,1.150839995,6.756142013726338E-8,8094.0,100.0,?,?,?,8094.0,227032.0,1.0
8208.0,1.162832391,6.826577361814053E-8,8208.0,100.0,?,?,?,8208.0,227032.0,1.0
8322.0,1.175088906,6.898602018255115E-8,8322.0,99.9,98.40987151761863,0.0,96.96969696969697,8322.0,227152.0,1.0
8436.0,1.186892883,6.967967362976938E-8,8436.0,99.9,99.60012156304484,0.0,99.31972789115646,8436.0,227152.0,1.0
