learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
331.0,0.021721001,1.2180261357273492E-9,331.0,100.0,?,?,?,331.0,227032.0,1.0
662.0,0.098668923,5.737434659842402E-9,662.0,100.0,?,?,?,662.0,227032.0,1.0
993.0,0.142442639,8.308411238294923E-9,993.0,100.0,?,?,?,993.0,227032.0,1.0
1324.0,0.180037212,1.0516466105282307E-8,1324.0,100.0,?,?,?,1324.0,227032.0,1.0
1655.0,0.210685185,1.2316523947299768E-8,1655.0,100.0,?,?,?,1655.0,227032.0,1.0
1986.0,0.239503045,1.4009093138846671E-8,1986.0,100.0,?,?,?,1986.0,227032.0,1.0
2317.0,0.267094419,1.5629626710209993E-8,2317.0,100.0,?,?,?,2317.0,227032.0,1.0
2648.0,0.294910197,1.7263340278174725E-8,2648.0,100.0,?,?,?,2648.0,227032.0,1.0
2979.0,0.320202842,1.8748861815850766E-8,2979.0,100.0,?,?,?,2979.0,227032.0,1.0
3310.0,0.343940057,2.0143027753298067E-8,3310.0,100.0,?,?,?,3310.0,227032.0,1.0
3641.0,0.366016988,2.1439679664803876E-8,3641.0,100.0,?,?,?,3641.0,227032.0,1.0
3972.0,0.388454445,2.275750647272294E-8,3972.0,100.0,?,?,?,3972.0,227032.0,1.0
4303.0,0.410133703,2.4030801720406033E-8,4303.0,100.0,?,?,?,4303.0,227032.0,1.0
4634.0,0.430284042,2.5214298447457452E-8,4634.0,100.0,?,?,?,4634.0,227032.0,1.0
4965.0,0.446137803,2.6145442794704187E-8,4965.0,100.0,?,?,?,4965.0,227032.0,1.0
5296.0,0.461750281,2.706241578529071E-8,5296.0,100.0,?,?,?,5296.0,227032.0,1.0
5627.0,0.47769988,2.7999189018449845E-8,5627.0,100.0,?,?,?,5627.0,227032.0,1.0
5958.0,0.492983728,2.8896860471260213E-8,5958.0,100.0,?,?,?,5958.0,227032.0,1.0
6289.0,0.50832759,2.9798056746783353E-8,6289.0,100.0,?,?,?,6289.0,227032.0,1.0
6620.0,0.524091158,3.072390375782632E-8,6620.0,100.0,?,?,?,6620.0,227032.0,1.0
6951.0,0.53967164,3.163899751644167E-8,6951.0,100.0,?,?,?,6951.0,227032.0,1.0
7282.0,0.555252803,3.255413127246209E-8,7282.0,100.0,?,?,?,7282.0,227032.0,1.0
7613.0,0.571152026,3.3487945754846766E-8,7613.0,100.0,?,?,?,7613.0,227032.0,1.0
7944.0,0.584037572,3.4244756919029684E-8,7944.0,100.0,?,?,?,7944.0,227032.0,1.0
8275.0,0.596855123,3.4997574509707175E-8,8275.0,100.0,?,?,?,8275.0,227032.0,1.0
8606.0,0.612096951,3.589325115615502E-8,8606.0,99.9,99.76886949447136,0.0,99.6845425867508,8606.0,227152.0,1.0
8937.0,0.624879978,3.664443787436311E-8,8937.0,99.9,99.78093619109374,0.0,99.8,8937.0,227152.0,1.0
9268.0,0.637704346,3.739805397100539E-8,9268.0,99.9,97.62334822701779,0.0,99.8,9268.0,227152.0,1.0
9599.0,0.650823955,3.8169019723395914E-8,9599.0,100.0,?,?,100.0,9599.0,227152.0,1.0
9930.0,0.663740132,3.892803091944712E-8,9930.0,100.0,?,?,?,9930.0,227152.0,1.0
10261.0,0.676909475,3.97019192597539E-8,10261.0,100.0,?,?,?,10261.0,227152.0,1.0
10592.0,0.692815914,4.06400750487277E-8,10592.0,89.4,4.621364814281627,-5199.9999999999945,-2549.9999999999973,10592.0,227984.0,2.0
10923.0,0.707789603,4.152321759355771E-8,10923.0,83.6,5.548452492023407,-2633.333333333331,-2242.8571428571413,10923.0,227984.0,2.0
11254.0,0.721141209,4.231069029319823E-8,11254.0,83.6,5.548452492023407,-2633.333333333331,-2242.8571428571413,11254.0,227984.0,2.0
11585.0,0.734314565,4.3087649874887936E-8,11585.0,93.5,7.921577515865881,-1524.9999999999973,-2066.666666666663,11585.0,227984.0,2.0
11916.0,0.746942652,4.3832449696061917E-8,11916.0,100.0,?,?,?,11916.0,227984.0,2.0
12247.0,0.760084221,4.4607534492448374E-8,12247.0,100.0,100.0,100.0,100.0,12247.0,227984.0,2.0
12578.0,0.77295587,4.5366699508765905E-8,12578.0,100.0,100.0,100.0,100.0,12578.0,227984.0,2.0
12909.0,0.785308866,4.609527456623604E-8,12909.0,99.2,59.61227786752833,-33.33333333333333,0.0,12909.0,227984.0,2.0
13240.0,0.797377408,4.6807072633784243E-8,13240.0,99.2,55.17202734506335,-100.0,-14.285714285714285,13240.0,227984.0,2.0
13571.0,0.809524654,4.752351263364775E-8,13571.0,99.2,59.61227786752833,-33.33333333333333,0.0,13571.0,227984.0,2.0
13902.0,0.820832823,4.819046418767214E-8,13902.0,100.0,100.0,100.0,100.0,13902.0,227984.0,2.0
14233.0,0.831749547,4.8834328462839526E-8,14233.0,100.0,100.0,100.0,100.0,14233.0,227984.0,2.0
14564.0,0.842664461,4.947808598488775E-8,14564.0,100.0,?,?,?,14564.0,227984.0,2.0
14895.0,0.853608829,5.012358069277678E-8,14895.0,98.5,34.19898227759229,-150.0,-150.0,14895.0,227984.0,2.0
15226.0,0.864300082,5.075414677317564E-8,15226.0,98.3,36.3772455089819,-112.5,-142.85714285714286,15226.0,227984.0,2.0
15557.0,0.875348646,5.140578692195108E-8,15557.0,98.3,36.3772455089819,-112.5,-142.85714285714286,15557.0,227984.0,2.0
15888.0,0.886012288,5.2034724515955886E-8,15888.0,99.6,49.849548645937666,0.0,-100.0,15888.0,227984.0,2.0
16219.0,0.896706453,5.2665462345019386E-8,16219.0,100.0,100.0,100.0,100.0,16219.0,227984.0,2.0
16550.0,0.907561847,5.33057093998562E-8,16550.0,100.0,100.0,100.0,100.0,16550.0,227984.0,2.0
16881.0,0.918109693,5.3927817389337956E-8,16881.0,100.0,?,?,?,16881.0,227984.0,2.0
17212.0,0.92865296,5.454965531112211E-8,17212.0,98.8,44.92886645250104,-100.0,-71.42857142857143,17212.0,227984.0,2.0
