learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
43.0,0.008503243,4.768275740349459E-10,43.0,100.0,?,?,?,43.0,227032.0,1.0
86.0,0.088647167,5.183947972707037E-9,86.0,100.0,?,?,?,86.0,227032.0,1.0
129.0,0.128888608,7.547462239902882E-9,129.0,100.0,?,?,?,129.0,227032.0,1.0
172.0,0.160014923,9.375614705609365E-9,172.0,100.0,?,?,?,172.0,227032.0,1.0
215.0,0.191430131,1.1220734822329962E-8,215.0,100.0,?,?,?,215.0,227032.0,1.0
258.0,0.215347709,1.2625494081317965E-8,258.0,100.0,?,?,?,258.0,227032.0,1.0
301.0,0.237274606,1.3913333994775182E-8,301.0,100.0,?,?,?,301.0,227032.0,1.0
344.0,0.258442171,1.5156575803121345E-8,344.0,100.0,?,?,?,344.0,227032.0,1.0
387.0,0.280369272,1.644442769818008E-8,387.0,100.0,?,?,?,387.0,227032.0,1.0
430.0,0.302299048,1.7732436704925366E-8,430.0,100.0,?,?,?,430.0,227032.0,1.0
473.0,0.324175491,1.901731328640754E-8,473.0,100.0,?,?,?,473.0,227032.0,1.0
516.0,0.346446786,2.0325380844958127E-8,516.0,100.0,?,?,?,516.0,227032.0,1.0
559.0,0.368430246,2.1616542892369132E-8,559.0,100.0,?,?,?,559.0,227032.0,1.0
602.0,0.390687027,2.292375799521183E-8,602.0,100.0,?,?,?,602.0,227032.0,1.0
645.0,0.407002632,2.3882027983491623E-8,645.0,100.0,?,?,?,645.0,227032.0,1.0
688.0,0.422352397,2.4783570961925308E-8,688.0,100.0,?,?,?,688.0,227032.0,1.0
731.0,0.437754365,2.5688179996947038E-8,731.0,100.0,?,?,?,731.0,227032.0,1.0
774.0,0.452683767,2.6565033652056012E-8,774.0,100.0,?,?,?,774.0,227032.0,1.0
817.0,0.467668778,2.744515340951168E-8,817.0,100.0,?,?,?,817.0,227032.0,1.0
860.0,0.482866264,2.8337752533546754E-8,860.0,100.0,?,?,?,860.0,227032.0,1.0
903.0,0.498053989,2.9229778361442603E-8,903.0,100.0,?,?,?,903.0,227032.0,1.0
946.0,0.513544989,3.013961654325947E-8,946.0,100.0,?,?,?,946.0,227032.0,1.0
989.0,0.528815807,3.103652270063965E-8,989.0,100.0,?,?,?,989.0,227032.0,1.0
1032.0,0.544428087,3.1953484062024706E-8,1032.0,100.0,?,?,?,1032.0,227032.0,1.0
1075.0,0.559563745,3.284245182106685E-8,1075.0,100.0,?,?,?,1075.0,227032.0,1.0
1118.0,0.574713096,3.373222381574412E-8,1118.0,100.0,?,?,?,1118.0,227032.0,1.0
1161.0,0.589318047,3.4590021379708E-8,1161.0,100.0,?,?,?,1161.0,227032.0,1.0
1204.0,0.603090242,3.539890840174837E-8,1204.0,100.0,?,?,?,1204.0,227032.0,1.0
1247.0,0.617362032,3.623713830716908E-8,1247.0,100.0,?,?,?,1247.0,227032.0,1.0
1290.0,0.631012193,3.703885786470233E-8,1290.0,100.0,?,?,?,1290.0,227032.0,1.0
1333.0,0.644260856,3.781699610338443E-8,1333.0,100.0,?,?,?,1333.0,227032.0,1.0
1376.0,0.65780336,3.8612392605650753E-8,1376.0,100.0,?,?,?,1376.0,227032.0,1.0
1419.0,0.671458946,3.941443079155766E-8,1419.0,100.0,?,?,?,1419.0,227032.0,1.0
1462.0,0.684799357,4.0197957696788423E-8,1462.0,100.0,?,?,?,1462.0,227032.0,1.0
1505.0,0.698058281,4.097669859828013E-8,1505.0,100.0,?,?,?,1505.0,227032.0,1.0
1548.0,0.709354126,4.16401413119129E-8,1548.0,100.0,?,?,?,1548.0,227032.0,1.0
1591.0,0.720195749,4.2276906050035935E-8,1591.0,100.0,?,?,?,1591.0,227032.0,1.0
1634.0,0.73105813,4.2914889974846604E-8,1634.0,100.0,?,?,?,1634.0,227032.0,1.0
1677.0,0.741653417,4.3537186576738534E-8,1677.0,100.0,?,?,?,1677.0,227032.0,1.0
1720.0,0.752125841,4.415226702418385E-8,1720.0,100.0,?,?,?,1720.0,227032.0,1.0
1763.0,0.76265966,4.477095340508553E-8,1763.0,100.0,?,?,?,1763.0,227032.0,1.0
1806.0,0.773000977,4.5378333500422944E-8,1806.0,100.0,?,?,?,1806.0,227032.0,1.0
1849.0,0.783818801,4.601370044376907E-8,1849.0,100.0,?,?,?,1849.0,227032.0,1.0
1892.0,0.794232835,4.662535145144702E-8,1892.0,100.0,?,?,?,1892.0,227032.0,1.0
1935.0,0.804946513,4.725460155228566E-8,1935.0,100.0,?,?,?,1935.0,227032.0,1.0
1978.0,0.815235868,4.785892974577016E-8,1978.0,100.0,?,?,?,1978.0,227032.0,1.0
2021.0,0.82566237,4.8471313040740784E-8,2021.0,100.0,?,?,?,2021.0,227032.0,1.0
2064.0,0.836291136,4.909557597614824E-8,2064.0,100.0,?,?,?,2064.0,227032.0,1.0
2107.0,0.847019807,4.9725706665965E-8,2107.0,100.0,?,?,?,2107.0,227032.0,1.0
2150.0,0.857444367,5.0337975900787854E-8,2150.0,100.0,?,?,?,2150.0,227032.0,1.0
2193.0,0.868012736,5.0958691518613025E-8,2193.0,100.0,?,?,?,2193.0,227032.0,1.0
2236.0,0.878365283,5.156673118936725E-8,2236.0,100.0,?,?,?,2236.0,227032.0,1.0
2279.0,0.890692204,5.229073244106438E-8,2279.0,100.0,?,?,?,2279.0,227032.0,1.0
2322.0,0.905778779,5.317681739154168E-8,2322.0,100.0,?,?,?,2322.0,227032.0,1.0
2365.0,0.920946795,5.4067685644024356E-8,2365.0,100.0,?,?,?,2365.0,227032.0,1.0
2408.0,0.936199826,5.4963547111472315E-8,2408.0,100.0,?,?,?,2408.0,227032.0,1.0
2451.0,0.951721231,5.5875171080515194E-8,2451.0,100.0,?,?,?,2451.0,227032.0,1.0
2494.0,0.966936914,5.67688389751522E-8,2494.0,100.0,?,?,?,2494.0,227032.0,1.0
2537.0,0.982130002,5.766117978995458E-8,2537.0,100.0,?,?,?,2537.0,227032.0,1.0
2580.0,0.997515716,5.856483417325548E-8,2580.0,100.0,?,?,?,2580.0,227032.0,1.0
2623.0,1.012848314,5.946536887642823E-8,2623.0,100.0,?,?,?,2623.0,227032.0,1.0
2666.0,1.028309409,6.037345063768947E-8,2666.0,100.0,?,?,?,2666.0,227032.0,1.0
2709.0,1.043953856,6.129230127444697E-8,2709.0,100.0,?,?,?,2709.0,227032.0,1.0
2752.0,1.060649237,6.227287677594977E-8,2752.0,100.0,?,?,?,2752.0,227032.0,1.0
2795.0,1.077933343,6.328803006349545E-8,2795.0,100.0,?,?,?,2795.0,227032.0,1.0
2838.0,1.095606368,6.432602586319877E-8,2838.0,100.0,?,?,?,2838.0,227032.0,1.0
2881.0,1.113663006,6.538655253595362E-8,2881.0,100.0,?,?,?,2881.0,227032.0,1.0
2924.0,1.131196115,6.641633060155022E-8,2924.0,100.0,?,?,?,2924.0,227032.0,1.0
2967.0,1.148337832,6.742312090743747E-8,2967.0,100.0,?,?,?,2967.0,227032.0,1.0
3010.0,1.165749757,6.844578143186659E-8,3010.0,100.0,?,?,?,3010.0,227032.0,1.0
3053.0,1.178531483,6.919649490061111E-8,3053.0,100.0,?,?,?,3053.0,227032.0,1.0
3096.0,1.190563786,6.990319225291824E-8,3096.0,100.0,?,?,?,3096.0,227032.0,1.0
3139.0,1.202367887,7.059648653939572E-8,3139.0,100.0,?,?,?,3139.0,227032.0,1.0
3182.0,1.21410991,7.12861347775451E-8,3182.0,100.0,?,?,?,3182.0,227032.0,1.0
3225.0,1.225756073,7.197015283764856E-8,3225.0,100.0,?,?,?,3225.0,227032.0,1.0
3268.0,1.237509424,7.266046640708213E-8,3268.0,100.0,?,?,?,3268.0,227032.0,1.0
3311.0,1.249392776,7.33584153695487E-8,3311.0,100.0,?,?,?,3311.0,227032.0,1.0
3354.0,1.26130846,7.405826329838896E-8,3354.0,100.0,?,?,?,3354.0,227032.0,1.0
3397.0,1.273233935,7.475868628536866E-8,3397.0,100.0,?,?,?,3397.0,227032.0,1.0
3440.0,1.284769334,7.543619880571545E-8,3440.0,100.0,?,?,?,3440.0,227032.0,1.0
3483.0,1.296351726,7.61164713819449E-8,3483.0,100.0,?,?,?,3483.0,227032.0,1.0
3526.0,1.307842277,7.679134982942498E-8,3526.0,100.0,?,?,?,3526.0,227032.0,1.0
3569.0,1.319802669,7.749382360846424E-8,3569.0,100.0,?,?,?,3569.0,227032.0,1.0
3612.0,1.331891861,7.820386224179424E-8,3612.0,100.0,?,?,?,3612.0,227032.0,1.0
3655.0,1.344241015,7.892916931185663E-8,3655.0,100.0,?,?,?,3655.0,227032.0,1.0
3698.0,1.356660543,7.965860968204214E-8,3698.0,100.0,?,?,?,3698.0,227032.0,1.0
3741.0,1.368363851,8.034598405890372E-8,3741.0,100.0,?,?,?,3741.0,227032.0,1.0
3784.0,1.382170187,8.115687629593121E-8,3784.0,100.0,?,?,?,3784.0,227032.0,1.0
3827.0,1.396977918,8.202658380673576E-8,3827.0,100.0,?,?,?,3827.0,227032.0,1.0
3870.0,1.408687566,8.271433055297781E-8,3870.0,100.0,?,?,?,3870.0,227032.0,1.0
3913.0,1.420354101,8.339954512869939E-8,3913.0,100.0,?,?,?,3913.0,227032.0,1.0
3956.0,1.431674872,8.406445182958411E-8,3956.0,100.0,?,?,?,3956.0,227032.0,1.0
3999.0,1.443421488,8.475436982996762E-8,3999.0,100.0,?,?,?,3999.0,227032.0,1.0
4042.0,1.455031418,8.543625980493509E-8,4042.0,100.0,?,?,?,4042.0,227032.0,1.0
4085.0,1.466762928,8.612529057947298E-8,4085.0,100.0,?,?,?,4085.0,227032.0,1.0
4128.0,1.478531829,8.681651745235547E-8,4128.0,100.0,?,?,?,4128.0,227032.0,1.0
4171.0,1.490386062,8.751275615867227E-8,4171.0,100.0,?,?,?,4171.0,227032.0,1.0
4214.0,1.502017874,8.81959313366024E-8,4214.0,100.0,?,?,?,4214.0,227032.0,1.0
4257.0,1.51348365,8.886935466556499E-8,4257.0,100.0,?,?,?,4257.0,227032.0,1.0
4300.0,1.525350265,8.956632060810717E-8,4300.0,100.0,?,?,?,4300.0,227032.0,1.0
4343.0,1.536837995,9.024103336883295E-8,4343.0,100.0,?,?,?,4343.0,227032.0,1.0
4386.0,1.548002665,9.089677173649065E-8,4386.0,100.0,?,?,?,4386.0,227032.0,1.0
4429.0,1.558856742,9.15342679396396E-8,4429.0,100.0,?,?,?,4429.0,227032.0,1.0
4472.0,1.569207728,9.214221592764889E-8,4472.0,100.0,?,?,?,4472.0,227032.0,1.0
4515.0,1.579690215,9.275788740870233E-8,4515.0,100.0,?,?,?,4515.0,227032.0,1.0
4558.0,1.58977977,9.335048068070165E-8,4558.0,100.0,?,?,?,4558.0,227032.0,1.0
4601.0,1.600409028,9.397477251291277E-8,4601.0,100.0,?,?,?,4601.0,227032.0,1.0
4644.0,1.610422644,9.45629056337476E-8,4644.0,100.0,?,?,?,4644.0,227032.0,1.0
4687.0,1.620907892,9.517873927755491E-8,4687.0,100.0,?,?,?,4687.0,227032.0,1.0
4730.0,1.631543694,9.5803415460748E-8,4730.0,100.0,?,?,?,4730.0,227032.0,1.0
4773.0,1.641966782,9.641559824009325E-8,4773.0,100.0,?,?,?,4773.0,227032.0,1.0
4816.0,1.652282314,9.7021463896239E-8,4816.0,100.0,?,?,?,4816.0,227032.0,1.0
4859.0,1.662466986,9.761964370741202E-8,4859.0,100.0,?,?,?,4859.0,227032.0,1.0
4902.0,1.672778004,9.822524424125754E-8,4902.0,100.0,?,?,?,4902.0,227032.0,1.0
4945.0,1.683384083,9.884817469336302E-8,4945.0,100.0,?,?,?,4945.0,227032.0,1.0
4988.0,1.693656659,9.945151740012279E-8,4988.0,100.0,?,?,?,4988.0,227032.0,1.0
5031.0,1.703900401,1.0005316658973489E-7,5031.0,100.0,?,?,?,5031.0,227032.0,1.0
