learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
182.0,0.015758504,8.836733505957656E-10,182.0,100.0,?,?,?,182.0,227032.0,1.0
364.0,0.098582802,5.748221068792046E-9,364.0,100.0,?,?,?,364.0,227032.0,1.0
546.0,0.138532937,8.094625961422507E-9,546.0,100.0,?,?,?,546.0,227032.0,1.0
728.0,0.176293841,1.0312450003712957E-8,728.0,100.0,?,?,?,728.0,227032.0,1.0
910.0,0.210432965,1.2317554807081406E-8,910.0,100.0,?,?,?,910.0,227032.0,1.0
1092.0,0.235747484,1.3804361077853376E-8,1092.0,100.0,?,?,?,1092.0,227032.0,1.0
1274.0,0.260820858,1.527700409716616E-8,1274.0,100.0,?,?,?,1274.0,227032.0,1.0
1456.0,0.284416871,1.666287676943052E-8,1456.0,100.0,?,?,?,1456.0,227032.0,1.0
1638.0,0.306486536,1.795910192448232E-8,1638.0,100.0,?,?,?,1638.0,227032.0,1.0
1820.0,0.328316486,1.924124781675223E-8,1820.0,100.0,?,?,?,1820.0,227032.0,1.0
2002.0,0.348852451,2.0447393647070148E-8,2002.0,100.0,?,?,?,2002.0,227032.0,1.0
2184.0,0.369059553,2.1634224254743507E-8,2184.0,100.0,?,?,?,2184.0,227032.0,1.0
2366.0,0.389325621,2.2824518132588515E-8,2366.0,100.0,?,?,?,2366.0,227032.0,1.0
2548.0,0.40937603,2.400214563689712E-8,2548.0,100.0,?,?,?,2548.0,227032.0,1.0
2730.0,0.425412196,2.4944003239166406E-8,2730.0,100.0,?,?,?,2730.0,227032.0,1.0
2912.0,0.44150886,2.5889414091085394E-8,2912.0,100.0,?,?,?,2912.0,227032.0,1.0
3094.0,0.457892297,2.6851668079336072E-8,3094.0,100.0,?,?,?,3094.0,227032.0,1.0
3276.0,0.473731776,2.778197359700998E-8,3276.0,100.0,?,?,?,3276.0,227032.0,1.0
3458.0,0.489402436,2.8702363810828993E-8,3458.0,100.0,?,?,?,3458.0,227032.0,1.0
3640.0,0.505375554,2.964051839342962E-8,3640.0,100.0,?,?,?,3640.0,227032.0,1.0
3822.0,0.52048255,3.052780273745872E-8,3822.0,100.0,?,?,?,3822.0,227032.0,1.0
4004.0,0.533054439,3.126619177817678E-8,4004.0,100.0,?,?,?,4004.0,227032.0,1.0
4186.0,0.545103722,3.1973886422610124E-8,4186.0,100.0,?,?,?,4186.0,227032.0,1.0
4368.0,0.557602126,3.270795944378194E-8,4368.0,100.0,?,?,?,4368.0,227032.0,1.0
4550.0,0.570501715,3.3465595400269254E-8,4550.0,100.0,?,?,?,4550.0,227032.0,1.0
4732.0,0.582855646,3.419118303950049E-8,4732.0,100.0,?,?,?,4732.0,227032.0,1.0
4914.0,0.595249708,3.491912770643003E-8,4914.0,100.0,?,?,?,4914.0,227032.0,1.0
5096.0,0.608183536,3.567877463377185E-8,5096.0,100.0,?,?,?,5096.0,227032.0,1.0
5278.0,0.620600978,3.640809248620852E-8,5278.0,100.0,?,?,?,5278.0,227032.0,1.0
5460.0,0.632791213,3.712406571248961E-8,5460.0,100.0,?,?,?,5460.0,227032.0,1.0
5642.0,0.645546655,3.787323543410542E-8,5642.0,100.0,?,?,?,5642.0,227032.0,1.0
5824.0,0.656681917,3.8527246571677846E-8,5824.0,100.0,?,?,?,5824.0,227032.0,1.0
6006.0,0.667746185,3.917708799445588E-8,6006.0,100.0,?,?,?,6006.0,227032.0,1.0
6188.0,0.6785352,3.981076288898786E-8,6188.0,100.0,?,?,?,6188.0,227032.0,1.0
6370.0,0.689424978,4.0450355931135516E-8,6370.0,100.0,?,?,?,6370.0,227032.0,1.0
6552.0,0.700405998,4.109530792076141E-8,6552.0,100.0,?,?,?,6552.0,227032.0,1.0
6734.0,0.71145123,4.174403129566461E-8,6734.0,100.0,?,?,?,6734.0,227032.0,1.0
6916.0,0.722503027,4.239314025494995E-8,6916.0,100.0,?,?,?,6916.0,227032.0,1.0
7098.0,0.733400043,4.303315840901807E-8,7098.0,100.0,?,?,?,7098.0,227032.0,1.0
7280.0,0.744672649,4.369523621854476E-8,7280.0,100.0,?,?,?,7280.0,227032.0,1.0
