learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
38.0,0.007508444,4.210432581189606E-10,38.0,100.0,?,?,?,38.0,227032.0,1.0
76.0,0.083413667,4.879210586549921E-9,76.0,100.0,?,?,?,76.0,227032.0,1.0
114.0,0.120718338,7.070238540582359E-9,114.0,100.0,?,?,?,114.0,227032.0,1.0
152.0,0.153002985,8.966423714365811E-9,152.0,100.0,?,?,?,152.0,227032.0,1.0
190.0,0.189439158,1.1106441879409056E-8,190.0,100.0,?,?,?,190.0,227032.0,1.0
228.0,0.214201443,1.2560813602476072E-8,228.0,100.0,?,?,?,228.0,227032.0,1.0
266.0,0.237385689,1.3922501823212953E-8,266.0,100.0,?,?,?,266.0,227032.0,1.0
304.0,0.2593831,1.5214483259460993E-8,304.0,100.0,?,?,?,304.0,227032.0,1.0
342.0,0.28048163,1.6453670411627328E-8,342.0,100.0,?,?,?,342.0,227032.0,1.0
380.0,0.300336273,1.76197999247474E-8,380.0,100.0,?,?,?,380.0,227032.0,1.0
418.0,0.320422886,1.8799553810925123E-8,418.0,100.0,?,?,?,418.0,227032.0,1.0
456.0,0.339519873,1.9921183656013266E-8,456.0,100.0,?,?,?,456.0,227032.0,1.0
494.0,0.358801084,2.105363359207081E-8,494.0,100.0,?,?,?,494.0,227032.0,1.0
532.0,0.378027956,2.218289201712443E-8,532.0,100.0,?,?,?,532.0,227032.0,1.0
570.0,0.392574909,2.3037283164790525E-8,570.0,100.0,?,?,?,570.0,227032.0,1.0
608.0,0.408410667,2.3967370135703437E-8,608.0,100.0,?,?,?,608.0,227032.0,1.0
646.0,0.423349889,2.484480055221874E-8,646.0,100.0,?,?,?,646.0,227032.0,1.0
684.0,0.438783287,2.5751255576140765E-8,684.0,100.0,?,?,?,684.0,227032.0,1.0
722.0,0.454052888,2.6648090255045227E-8,722.0,100.0,?,?,?,722.0,227032.0,1.0
760.0,0.469467091,2.7553417892491236E-8,760.0,100.0,?,?,?,760.0,227032.0,1.0
798.0,0.483483019,2.8376620167876697E-8,798.0,100.0,?,?,?,798.0,227032.0,1.0
836.0,0.495124078,2.9060338453008896E-8,836.0,100.0,?,?,?,836.0,227032.0,1.0
874.0,0.506902303,2.97521129555607E-8,874.0,100.0,?,?,?,874.0,227032.0,1.0
912.0,0.518454288,3.0430599627097445E-8,912.0,100.0,?,?,?,912.0,227032.0,1.0
950.0,0.529950461,3.110580827341932E-8,950.0,100.0,?,?,?,950.0,227032.0,1.0
988.0,0.541730347,3.179768033205014E-8,988.0,100.0,?,?,?,988.0,227032.0,1.0
1026.0,0.553852097,3.250963120548882E-8,1026.0,100.0,?,?,?,1026.0,227032.0,1.0
1064.0,0.565480132,3.319258454759088E-8,1064.0,100.0,?,?,?,1064.0,227032.0,1.0
1102.0,0.577071213,3.387336745781824E-8,1102.0,100.0,?,?,?,1102.0,227032.0,1.0
1140.0,0.588933018,3.457005089299133E-8,1140.0,100.0,?,?,?,1140.0,227032.0,1.0
1178.0,0.60088969,3.5272306184002924E-8,1178.0,100.0,?,?,?,1178.0,227032.0,1.0
1216.0,0.612715433,3.596687157744128E-8,1216.0,100.0,?,?,?,1216.0,227032.0,1.0
1254.0,0.625150347,3.669721561880783E-8,1254.0,100.0,?,?,?,1254.0,227032.0,1.0
1292.0,0.638872624,3.75031707899438E-8,1292.0,100.0,?,?,?,1292.0,227032.0,1.0
1330.0,0.651274073,3.823154932006159E-8,1330.0,100.0,?,?,?,1330.0,227032.0,1.0
1368.0,0.663656888,3.895883341310753E-8,1368.0,100.0,?,?,?,1368.0,227032.0,1.0
1406.0,0.676080907,3.9688537554726424E-8,1406.0,100.0,?,?,?,1406.0,227032.0,1.0
1444.0,0.688662384,4.042748973071576E-8,1444.0,100.0,?,?,?,1444.0,227032.0,1.0
1482.0,0.700972653,4.1150512954822435E-8,1482.0,100.0,?,?,?,1482.0,227032.0,1.0
1520.0,0.713069693,4.186101252741077E-8,1520.0,100.0,?,?,?,1520.0,227032.0,1.0
1558.0,0.724502869,4.253252114946437E-8,1558.0,100.0,?,?,?,1558.0,227032.0,1.0
1596.0,0.73588593,4.320108635014544E-8,1596.0,100.0,?,?,?,1596.0,227032.0,1.0
1634.0,0.747639979,4.389144091545087E-8,1634.0,100.0,?,?,?,1634.0,227032.0,1.0
1672.0,0.759568782,4.459205936698864E-8,1672.0,100.0,?,?,?,1672.0,227032.0,1.0
1710.0,0.771194965,4.52749039349436E-8,1710.0,100.0,?,?,?,1710.0,227032.0,1.0
1748.0,0.782707511,4.5951074222253845E-8,1748.0,100.0,?,?,?,1748.0,227032.0,1.0
1786.0,0.794573753,4.664801825725991E-8,1786.0,100.0,?,?,?,1786.0,227032.0,1.0
1824.0,0.806496192,4.734826292981704E-8,1824.0,100.0,?,?,?,1824.0,227032.0,1.0
1862.0,0.817467532,4.799264638070431E-8,1862.0,100.0,?,?,?,1862.0,227032.0,1.0
1900.0,0.828115102,4.8618013737851545E-8,1900.0,100.0,?,?,?,1900.0,227032.0,1.0
1938.0,0.838929236,4.925316395517024E-8,1938.0,100.0,?,?,?,1938.0,227032.0,1.0
1976.0,0.849809336,4.989218857604596E-8,1976.0,100.0,?,?,?,1976.0,227032.0,1.0
2014.0,0.861124661,5.055677541515686E-8,2014.0,100.0,?,?,?,2014.0,227032.0,1.0
2052.0,0.875044534,5.1374336059494974E-8,2052.0,100.0,?,?,?,2052.0,227032.0,1.0
2090.0,0.890299536,5.227031329035758E-8,2090.0,100.0,?,?,?,2090.0,227032.0,1.0
2128.0,0.905200842,5.3145516773524374E-8,2128.0,100.0,?,?,?,2128.0,227032.0,1.0
2166.0,0.920270816,5.403062669181161E-8,2166.0,100.0,?,?,?,2166.0,227032.0,1.0
2204.0,0.935579577,5.492976136834049E-8,2204.0,100.0,?,?,?,2204.0,227032.0,1.0
2242.0,0.950967691,5.583355671165924E-8,2242.0,100.0,?,?,?,2242.0,227032.0,1.0
2280.0,0.966238571,5.673046651050655E-8,2280.0,100.0,?,?,?,2280.0,227032.0,1.0
2318.0,0.981508717,5.762733319908173E-8,2318.0,100.0,?,?,?,2318.0,227032.0,1.0
2356.0,0.996826481,5.852699665187754E-8,2356.0,100.0,?,?,?,2356.0,227032.0,1.0
2394.0,1.012036785,5.9420348619874563E-8,2394.0,100.0,?,?,?,2394.0,227032.0,1.0
2432.0,1.027247357,6.031371632840691E-8,2432.0,100.0,?,?,?,2432.0,227032.0,1.0
2470.0,1.042607598,6.121587459731847E-8,2470.0,100.0,?,?,?,2470.0,227032.0,1.0
2508.0,1.052947987,6.182320018811565E-8,2508.0,100.0,?,?,?,2508.0,227032.0,1.0
2546.0,1.063096657,6.241926548155438E-8,2546.0,100.0,?,?,?,2546.0,227032.0,1.0
2584.0,1.0733601,6.302207177671293E-8,2584.0,100.0,?,?,?,2584.0,227032.0,1.0
2622.0,1.083836885,6.363740836025733E-8,2622.0,100.0,?,?,?,2622.0,227032.0,1.0
2660.0,1.094266662,6.424998400691897E-8,2660.0,100.0,?,?,?,2660.0,227032.0,1.0
2698.0,1.104763898,6.486652174601538E-8,2698.0,100.0,?,?,?,2698.0,227032.0,1.0
2736.0,1.115782183,6.551366243358493E-8,2736.0,100.0,?,?,?,2736.0,227032.0,1.0
2774.0,1.126561978,6.614679580671505E-8,2774.0,100.0,?,?,?,2774.0,227032.0,1.0
2812.0,1.137326583,6.677903702039892E-8,2812.0,100.0,?,?,?,2812.0,227032.0,1.0
2850.0,1.14778602,6.73933546979477E-8,2850.0,100.0,?,?,?,2850.0,227032.0,1.0
2888.0,1.157936907,6.798955020320291E-8,2888.0,100.0,?,?,?,2888.0,227032.0,1.0
2926.0,1.16871711,6.862270753953606E-8,2926.0,100.0,?,?,?,2926.0,227032.0,1.0
2964.0,1.179469757,6.925424641993103E-8,2964.0,100.0,?,?,?,2964.0,227032.0,1.0
3002.0,1.190234651,6.988650460755038E-8,3002.0,100.0,?,?,?,3002.0,227032.0,1.0
3040.0,1.201296034,7.05361765846403E-8,3040.0,100.0,?,?,?,3040.0,227032.0,1.0
3078.0,1.21322652,7.123689388439058E-8,3078.0,100.0,?,?,?,3078.0,227032.0,1.0
3116.0,1.224593441,7.190451112895168E-8,3116.0,100.0,?,?,?,3116.0,227032.0,1.0
3154.0,1.236041661,7.257690333538377E-8,3154.0,100.0,?,?,?,3154.0,227032.0,1.0
3192.0,1.246899829,7.32146398166298E-8,3192.0,100.0,?,?,?,3192.0,227032.0,1.0
3230.0,1.257293702,7.382510670142454E-8,3230.0,100.0,?,?,?,3230.0,227032.0,1.0
3268.0,1.268114418,7.446064350159217E-8,3268.0,100.0,?,?,?,3268.0,227032.0,1.0
3306.0,1.278938694,7.509638939245292E-8,3306.0,100.0,?,?,?,3306.0,227032.0,1.0
3344.0,1.290203469,7.575800726118807E-8,3344.0,100.0,?,?,?,3344.0,227032.0,1.0
3382.0,1.301165512,7.640184466820623E-8,3382.0,100.0,?,?,?,3382.0,227032.0,1.0
3420.0,1.311893388,7.703192866501707E-8,3420.0,100.0,?,?,?,3420.0,227032.0,1.0
3458.0,1.322166854,7.763532364445012E-8,3458.0,100.0,?,?,?,3458.0,227032.0,1.0
3496.0,1.332677507,7.82526494087796E-8,3496.0,100.0,?,?,?,3496.0,227032.0,1.0
3534.0,1.342907663,7.885350064722404E-8,3534.0,100.0,?,?,?,3534.0,227032.0,1.0
3572.0,1.353172304,7.945637730492483E-8,3572.0,100.0,?,?,?,3572.0,227032.0,1.0
3610.0,1.363653131,8.00719512886326E-8,3610.0,100.0,?,?,?,3610.0,227032.0,1.0
3648.0,1.374340682,8.069966686347703E-8,3648.0,100.0,?,?,?,3648.0,227032.0,1.0
3686.0,1.385285889,8.134251543597005E-8,3686.0,100.0,?,?,?,3686.0,227032.0,1.0
3724.0,1.396433174,8.199723272449851E-8,3724.0,100.0,?,?,?,3724.0,227032.0,1.0
3762.0,1.407401251,8.264142452849486E-8,3762.0,100.0,?,?,?,3762.0,227032.0,1.0
3800.0,1.418125141,8.327127441420941E-8,3800.0,100.0,?,?,?,3800.0,227032.0,1.0
3838.0,1.428845094,8.390089306676136E-8,3838.0,100.0,?,?,?,3838.0,227032.0,1.0
3876.0,1.439837372,8.454650627633761E-8,3876.0,100.0,?,?,?,3876.0,227032.0,1.0
3914.0,1.450752736,8.518760206974212E-8,3914.0,100.0,?,?,?,3914.0,227032.0,1.0
3952.0,1.461684729,8.582967453987024E-8,3952.0,100.0,?,?,?,3952.0,227032.0,1.0
3990.0,1.472470551,8.646316189884516E-8,3990.0,100.0,?,?,?,3990.0,227032.0,1.0
4028.0,1.483543756,8.711352822148963E-8,4028.0,100.0,?,?,?,4028.0,227032.0,1.0
4066.0,1.494285111,8.774440388500067E-8,4066.0,100.0,?,?,?,4066.0,227032.0,1.0
4104.0,1.505026337,8.837527197191075E-8,4104.0,100.0,?,?,?,4104.0,227032.0,1.0
4142.0,1.516492331,8.904870810474162E-8,4142.0,100.0,?,?,?,4142.0,227032.0,1.0
4180.0,1.527546768,8.969797212004658E-8,4180.0,100.0,?,?,?,4180.0,227032.0,1.0
4218.0,1.538720645,9.035425124557272E-8,4218.0,100.0,?,?,?,4218.0,227032.0,1.0
4256.0,1.549759102,9.100257670209222E-8,4256.0,100.0,?,?,?,4256.0,227032.0,1.0
4294.0,1.560782814,9.165003613550213E-8,4294.0,100.0,?,?,?,4294.0,227032.0,1.0
4332.0,1.572057605,9.231224227737839E-8,4332.0,100.0,?,?,?,4332.0,227032.0,1.0
4370.0,1.583255037,9.296990486674628E-8,4370.0,100.0,?,?,?,4370.0,227032.0,1.0
4408.0,1.594022082,9.360228938978161E-8,4408.0,100.0,?,?,?,4408.0,227032.0,1.0
4446.0,1.605171408,9.425712655305858E-8,4446.0,100.0,?,?,?,4446.0,227032.0,1.0
4484.0,1.616671424,9.493256091160903E-8,4484.0,100.0,?,?,?,4484.0,227032.0,1.0
4522.0,1.627653182,9.557755624644041E-8,4522.0,100.0,?,?,?,4522.0,227032.0,1.0
4560.0,1.639038293,9.624624185047006E-8,4560.0,100.0,?,?,?,4560.0,227032.0,1.0
4598.0,1.650403795,9.691377575242062E-8,4598.0,100.0,?,?,?,4598.0,227032.0,1.0
4636.0,1.660683215,9.75175204301646E-8,4636.0,100.0,?,?,?,4636.0,227032.0,1.0
4674.0,1.670911252,9.811824721265997E-8,4674.0,100.0,?,?,?,4674.0,227032.0,1.0
4712.0,1.681664217,9.874980477025731E-8,4712.0,100.0,?,?,?,4712.0,227032.0,1.0
4750.0,1.692417306,9.93813696107889E-8,4750.0,100.0,?,?,?,4750.0,227032.0,1.0
4788.0,1.702760315,9.998884908293889E-8,4788.0,100.0,?,?,?,4788.0,227032.0,1.0
4826.0,1.712966062,1.0058826669926857E-7,4826.0,100.0,?,?,?,4826.0,227032.0,1.0
4864.0,1.72302057,1.0117880154387402E-7,4864.0,100.0,?,?,?,4864.0,227032.0,1.0
4902.0,1.733175642,1.0177524284816034E-7,4902.0,100.0,?,?,?,4902.0,227032.0,1.0
4940.0,1.743276726,1.0236851325684534E-7,4940.0,100.0,?,?,?,4940.0,227032.0,1.0
4978.0,1.753710695,1.0298133511367146E-7,4978.0,100.0,?,?,?,4978.0,227032.0,1.0
5016.0,1.765270008,1.0366025218312935E-7,5016.0,100.0,?,?,?,5016.0,227032.0,1.0
5054.0,1.78139595,1.046073826297993E-7,5054.0,100.0,?,?,?,5054.0,227032.0,1.0
5092.0,1.797732936,1.0556690839563803E-7,5092.0,100.0,?,?,?,5092.0,227032.0,1.0
5130.0,1.815040577,1.0658344397235865E-7,5130.0,100.0,?,?,?,5130.0,227032.0,1.0
5168.0,1.832406826,1.0760342179271491E-7,5168.0,100.0,?,?,?,5168.0,227032.0,1.0
5206.0,1.849400035,1.0860148972763158E-7,5206.0,100.0,?,?,?,5206.0,227032.0,1.0
5244.0,1.86672029,1.0961876616671262E-7,5244.0,100.0,?,?,?,5244.0,227032.0,1.0
5282.0,1.883866708,1.1062583257803482E-7,5282.0,100.0,?,?,?,5282.0,227032.0,1.0
5320.0,1.900980752,1.1163099755618303E-7,5320.0,100.0,?,?,?,5320.0,227032.0,1.0
5358.0,1.917805532,1.126191730932477E-7,5358.0,100.0,?,?,?,5358.0,227032.0,1.0
5396.0,1.934580531,1.1360442482587567E-7,5396.0,100.0,?,?,?,5396.0,227032.0,1.0
5434.0,1.951499724,1.1459814555384214E-7,5434.0,100.0,?,?,?,5434.0,227032.0,1.0
5472.0,1.968663336,1.1560622182622548E-7,5472.0,100.0,?,?,?,5472.0,227032.0,1.0
5510.0,1.985523088,1.1659645138568344E-7,5510.0,100.0,?,?,?,5510.0,227032.0,1.0
5548.0,2.002515841,1.1759449253819673E-7,5548.0,100.0,?,?,?,5548.0,227032.0,1.0
5586.0,2.01932603,1.1858181109708627E-7,5586.0,100.0,?,?,?,5586.0,227032.0,1.0
5624.0,2.03665737,1.1959973859524972E-7,5624.0,100.0,?,?,?,5624.0,227032.0,1.0
5662.0,2.053447607,1.2058588530652428E-7,5662.0,100.0,?,?,?,5662.0,227032.0,1.0
5700.0,2.070611283,1.2159396533784142E-7,5700.0,100.0,?,?,?,5700.0,227032.0,1.0
5738.0,2.087403848,1.225802487803333E-7,5738.0,100.0,?,?,?,5738.0,227032.0,1.0
5776.0,2.100624373,1.233567343802729E-7,5776.0,100.0,?,?,?,5776.0,227032.0,1.0
5814.0,2.112716103,1.2406692207882177E-7,5814.0,100.0,?,?,?,5814.0,227032.0,1.0
5852.0,2.124230442,1.24743197675012E-7,5852.0,100.0,?,?,?,5852.0,227032.0,1.0
5890.0,2.135981403,1.2543337087176115E-7,5890.0,100.0,?,?,?,5890.0,227032.0,1.0
5928.0,2.147582972,1.2611476977726647E-7,5928.0,100.0,?,?,?,5928.0,227032.0,1.0
5966.0,2.15902305,1.2678668377683803E-7,5966.0,100.0,?,?,?,5966.0,227032.0,1.0
6004.0,2.170159856,1.274407855986886E-7,6004.0,100.0,?,?,?,6004.0,227032.0,1.0
6042.0,2.18156097,1.2811041111237055E-7,6042.0,100.0,?,?,?,6042.0,227032.0,1.0
6080.0,2.192895804,1.2877614378022646E-7,6080.0,100.0,?,?,?,6080.0,227032.0,1.0
6118.0,2.204527689,1.2945932324569046E-7,6118.0,100.0,?,?,?,6118.0,227032.0,1.0
6156.0,2.21617336,1.3014331240899028E-7,6156.0,100.0,?,?,?,6156.0,227032.0,1.0
6194.0,2.227965879,1.30835926445915E-7,6194.0,100.0,?,?,?,6194.0,227032.0,1.0
6232.0,2.23988593,1.315360308632544E-7,6232.0,100.0,?,?,?,6232.0,227032.0,1.0
6270.0,2.251458264,1.322157126995424E-7,6270.0,100.0,?,?,?,6270.0,227032.0,1.0
6308.0,2.262910234,1.3288832515600235E-7,6308.0,100.0,?,?,?,6308.0,227032.0,1.0
6346.0,2.274068136,1.3354366601640973E-7,6346.0,100.0,?,?,?,6346.0,227032.0,1.0
6384.0,2.285662963,1.3422466894173161E-7,6384.0,100.0,?,?,?,6384.0,227032.0,1.0
