learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
196.0,0.015624217,8.761430772124893E-10,196.0,100.0,?,?,?,196.0,227032.0,1.0
392.0,0.087484727,5.09675089871097E-9,392.0,100.0,?,?,?,392.0,227032.0,1.0
588.0,0.129463855,7.56232532862367E-9,588.0,100.0,?,?,?,588.0,227032.0,1.0
784.0,0.167039344,9.769259328535863E-9,784.0,100.0,?,?,?,784.0,227032.0,1.0
980.0,0.200173652,1.1715347931368485E-8,980.0,100.0,?,?,?,980.0,227032.0,1.0
1176.0,0.227313141,1.3309340787039451E-8,1176.0,100.0,?,?,?,1176.0,227032.0,1.0
1372.0,0.251960663,1.4756972095720059E-8,1372.0,100.0,?,?,?,1372.0,227032.0,1.0
1568.0,0.274235777,1.6065263956899033E-8,1568.0,100.0,?,?,?,1568.0,227032.0,1.0
1764.0,0.296396398,1.7366831261693607E-8,1764.0,100.0,?,?,?,1764.0,227032.0,1.0
1960.0,0.318404279,1.8659427636019473E-8,1960.0,100.0,?,?,?,1960.0,227032.0,1.0
2156.0,0.340104556,1.9933957399792144E-8,2156.0,100.0,?,?,?,2156.0,227032.0,1.0
2352.0,0.361190312,2.1172394292263523E-8,2352.0,100.0,?,?,?,2352.0,227032.0,1.0
2548.0,0.382273306,2.2410668963247705E-8,2548.0,100.0,?,?,?,2548.0,227032.0,1.0
2744.0,0.403243718,2.364233131726169E-8,2744.0,100.0,?,?,?,2744.0,227032.0,1.0
2940.0,0.418989062,2.4567107971902523E-8,2940.0,100.0,?,?,?,2940.0,227032.0,1.0
3136.0,0.43387443,2.5441375363084177E-8,3136.0,100.0,?,?,?,3136.0,227032.0,1.0
3332.0,0.447892824,2.6264722474887968E-8,3332.0,100.0,?,?,?,3332.0,227032.0,1.0
3528.0,0.462066397,2.7097183767778592E-8,3528.0,100.0,?,?,?,3528.0,227032.0,1.0
3724.0,0.474580601,2.7832184775734528E-8,3724.0,100.0,?,?,?,3724.0,227032.0,1.0
3920.0,0.486922086,2.855704141980658E-8,3920.0,100.0,?,?,?,3920.0,227032.0,1.0
4116.0,0.49915938,2.927577857837081E-8,4116.0,100.0,?,?,?,4116.0,227032.0,1.0
4312.0,0.511813577,3.00190018429007E-8,4312.0,100.0,?,?,?,4312.0,227032.0,1.0
4508.0,0.524449295,3.076113977402656E-8,4508.0,100.0,?,?,?,4508.0,227032.0,1.0
4704.0,0.536834721,3.148857721982524E-8,4704.0,100.0,?,?,?,4704.0,227032.0,1.0
4900.0,0.549341394,3.222313590699186E-8,4900.0,100.0,?,?,?,4900.0,227032.0,1.0
