learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
352.0,0.018750733,1.0514654853174255E-9,352.0,100.0,?,?,?,352.0,227032.0,1.0
704.0,0.086193246,5.01258958350867E-9,704.0,100.0,?,?,?,704.0,227032.0,1.0
1056.0,0.12155372,7.089428352622522E-9,1056.0,100.0,?,?,?,1056.0,227032.0,1.0
1408.0,0.152904999,8.930793705601245E-9,1408.0,100.0,?,?,?,1408.0,227032.0,1.0
1760.0,0.178150478,1.0413545026526683E-8,1760.0,100.0,?,?,?,1760.0,227032.0,1.0
2112.0,0.203138816,1.1881193597474033E-8,2112.0,100.0,?,?,?,2112.0,227032.0,1.0
2464.0,0.230161282,1.3468313301408458E-8,2464.0,100.0,?,?,?,2464.0,227032.0,1.0
2816.0,0.255592362,1.4961965589113536E-8,2816.0,100.0,?,?,?,2816.0,227032.0,1.0
3168.0,0.281039544,1.645656360107164E-8,3168.0,100.0,?,?,?,3168.0,227032.0,1.0
3520.0,0.305088686,1.7869050053304272E-8,3520.0,100.0,?,?,?,3520.0,227032.0,1.0
3872.0,0.328551489,1.9247098857245102E-8,3872.0,100.0,?,?,?,3872.0,227032.0,1.0
4224.0,0.351430864,2.0590880985649102E-8,4224.0,100.0,?,?,?,4224.0,227032.0,1.0
4576.0,0.374303941,2.1934293211472953E-8,4576.0,100.0,?,?,?,4576.0,227032.0,1.0
4928.0,0.39525948,2.3165082024509715E-8,4928.0,100.0,?,?,?,4928.0,227032.0,1.0
5280.0,0.411441831,2.411552556019898E-8,5280.0,100.0,?,?,?,5280.0,227032.0,1.0
5632.0,0.42791479,2.5083037474581773E-8,5632.0,100.0,?,?,?,5632.0,227032.0,1.0
5984.0,0.443828482,2.6017701769673996E-8,5984.0,100.0,?,?,?,5984.0,227032.0,1.0
6336.0,0.460277685,2.6983818414813535E-8,6336.0,100.0,?,?,?,6336.0,227032.0,1.0
6688.0,0.476323006,2.792621372081754E-8,6688.0,100.0,?,?,?,6688.0,227032.0,1.0
7040.0,0.490615479,2.8765658407925325E-8,7040.0,100.0,?,?,?,7040.0,227032.0,1.0
7392.0,0.505067211,2.961445690815027E-8,7392.0,100.0,?,?,?,7392.0,227032.0,1.0
7744.0,0.519461571,3.0459885759148755E-8,7744.0,100.0,?,?,?,7744.0,227032.0,1.0
8096.0,0.533363467,3.1276390554219904E-8,8096.0,100.0,?,?,?,8096.0,227032.0,1.0
8448.0,0.5487077,3.217808496749857E-8,8448.0,99.9,99.62512558292971,0.0,99.37106918238993,8448.0,227152.0,1.0
8800.0,0.563246049,3.303242210325475E-8,8800.0,99.9,99.79991196126295,0.0,99.8,8800.0,227152.0,1.0
9152.0,0.577481341,3.3868950280830684E-8,9152.0,99.9,99.5783935106329,0.0,99.8,9152.0,227152.0,1.0
9504.0,0.592042628,3.472463535404661E-8,9504.0,100.0,?,?,100.0,9504.0,227152.0,1.0
9856.0,0.603692845,3.5409253189449924E-8,9856.0,100.0,?,?,?,9856.0,227152.0,1.0
10208.0,0.615016076,3.6074655893707854E-8,10208.0,100.0,?,?,?,10208.0,227152.0,1.0
10560.0,0.626093033,3.672558645785062E-8,10560.0,100.0,?,?,?,10560.0,227152.0,1.0
10912.0,0.63831579,3.744384925415739E-8,10912.0,99.0,37.12273641851069,-400.0,-150.0,10912.0,227152.0,1.0
11264.0,0.649600526,3.8106989823420426E-8,11264.0,98.9,47.12555277831164,-83.33333333333334,-57.14285714285714,11264.0,227152.0,1.0
11616.0,0.660831535,3.876697315857849E-8,11616.0,98.9,47.12555277831164,-83.33333333333334,-57.14285714285714,11616.0,227152.0,1.0
11968.0,0.672143661,3.9431723284342634E-8,11968.0,99.9,79.95188452285525,75.0,66.66666666666666,11968.0,227152.0,1.0
12320.0,0.683157794,4.007896203477142E-8,12320.0,100.0,?,?,?,12320.0,227152.0,1.0
12672.0,0.693859787,4.070785807011235E-8,12672.0,100.0,100.0,100.0,100.0,12672.0,227152.0,1.0
13024.0,0.705575399,4.13963188024631E-8,13024.0,98.8,14.126234435379489,-500.0,-1100.0,13024.0,227152.0,1.0
13376.0,0.71780349,4.211489504799868E-8,13376.0,98.6,45.55071561916601,-133.33333333333331,-75.0,13376.0,227152.0,1.0
13728.0,0.729662656,4.281179164285254E-8,13728.0,98.6,41.0824004713409,-250.0,-100.0,13728.0,227152.0,1.0
14080.0,0.741106883,4.3484304602620087E-8,14080.0,99.8,85.6156501726121,66.66666666666666,75.0,14080.0,227152.0,1.0
14432.0,0.75304023,4.4185560398306697E-8,14432.0,100.0,100.0,100.0,100.0,14432.0,227152.0,1.0
14784.0,0.764812929,4.4877375813095516E-8,14784.0,100.0,100.0,100.0,100.0,14784.0,227152.0,1.0
