learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
207.0,0.017639041,9.891262813885178E-10,207.0,100.0,?,?,?,207.0,227032.0,1.0
414.0,0.08835012,5.142224180276195E-9,414.0,100.0,?,?,?,414.0,227032.0,1.0
621.0,0.12563049,7.331824855394661E-9,621.0,100.0,?,?,?,621.0,227032.0,1.0
828.0,0.159926288,9.346131646194391E-9,828.0,100.0,?,?,?,828.0,227032.0,1.0
1035.0,0.186595352,1.0912494870035185E-8,1035.0,100.0,?,?,?,1035.0,227032.0,1.0
1242.0,0.210805528,1.2334439387064842E-8,1242.0,100.0,?,?,?,1242.0,227032.0,1.0
1449.0,0.234817798,1.3744760223556724E-8,1449.0,100.0,?,?,?,1449.0,227032.0,1.0
1656.0,0.258556843,1.5139033643017625E-8,1656.0,100.0,?,?,?,1656.0,227032.0,1.0
1863.0,0.282686822,1.6556267922317813E-8,1863.0,100.0,?,?,?,1863.0,227032.0,1.0
2070.0,0.306392835,1.794860126206651E-8,2070.0,100.0,?,?,?,2070.0,227032.0,1.0
2277.0,0.328949395,1.9273423387070908E-8,2277.0,100.0,?,?,?,2277.0,227032.0,1.0
2484.0,0.352250597,2.0641980824410498E-8,2484.0,100.0,?,?,?,2484.0,227032.0,1.0
2691.0,0.374715719,2.196143249020187E-8,2691.0,100.0,?,?,?,2691.0,227032.0,1.0
2898.0,0.395707815,2.319436841797704E-8,2898.0,100.0,?,?,?,2898.0,227032.0,1.0
3105.0,0.411564931,2.412570981558205E-8,3105.0,100.0,?,?,?,3105.0,227032.0,1.0
3312.0,0.427439828,2.505809555071923E-8,3312.0,100.0,?,?,?,3312.0,227032.0,1.0
3519.0,0.443335604,2.5991707579278277E-8,3519.0,100.0,?,?,?,3519.0,227032.0,1.0
3726.0,0.458399963,2.68764877098571E-8,3726.0,100.0,?,?,?,3726.0,227032.0,1.0
3933.0,0.472486263,2.7703823167898994E-8,3933.0,100.0,?,?,?,3933.0,227032.0,1.0
4140.0,0.486485048,2.852601857762369E-8,4140.0,100.0,?,?,?,4140.0,227032.0,1.0
4347.0,0.501398564,2.9401939194881242E-8,4347.0,100.0,?,?,?,4347.0,227032.0,1.0
4554.0,0.513738706,3.0126716960076645E-8,4554.0,100.0,?,?,?,4554.0,227032.0,1.0
4761.0,0.524933014,3.0784196066487986E-8,4761.0,100.0,?,?,?,4761.0,227032.0,1.0
4968.0,0.5363978,3.145756124944322E-8,4968.0,100.0,?,?,?,4968.0,227032.0,1.0
5175.0,0.547564766,3.2113434468851315E-8,5175.0,100.0,?,?,?,5175.0,227032.0,1.0
5382.0,0.558649017,3.276444955997789E-8,5382.0,100.0,?,?,?,5382.0,227032.0,1.0
5589.0,0.569966105,3.342913994596856E-8,5589.0,100.0,?,?,?,5589.0,227032.0,1.0
5796.0,0.580903591,3.4071535038337515E-8,5796.0,100.0,?,?,?,5796.0,227032.0,1.0
6003.0,0.591815318,3.471241721858166E-8,6003.0,100.0,?,?,?,6003.0,227032.0,1.0
6210.0,0.602909709,3.536402786578361E-8,6210.0,100.0,?,?,?,6210.0,227032.0,1.0
6417.0,0.613726992,3.5999363034392387E-8,6417.0,100.0,?,?,?,6417.0,227032.0,1.0
6624.0,0.624251467,3.6617500610957946E-8,6624.0,100.0,?,?,?,6624.0,227032.0,1.0
6831.0,0.635337421,3.726861572496385E-8,6831.0,100.0,?,?,?,6831.0,227032.0,1.0
7038.0,0.646376943,3.791700373249127E-8,7038.0,100.0,?,?,?,7038.0,227032.0,1.0
7245.0,0.657484598,3.856939341872515E-8,7245.0,100.0,?,?,?,7245.0,227032.0,1.0
7452.0,0.668382027,3.920943582966301E-8,7452.0,100.0,?,?,?,7452.0,227032.0,1.0
7659.0,0.679166428,3.984283972856069E-8,7659.0,100.0,?,?,?,7659.0,227032.0,1.0
7866.0,0.690158022,4.048841276453185E-8,7866.0,100.0,?,?,?,7866.0,227032.0,1.0
8073.0,0.701172015,4.113530136860284E-8,8073.0,100.0,?,?,?,8073.0,227032.0,1.0
