learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
129.0,0.013307479,7.46229753529446E-10,129.0,100.0,?,?,?,129.0,227032.0,1.0
258.0,0.095140748,5.552571027759048E-9,258.0,100.0,?,?,?,258.0,227032.0,1.0
387.0,0.139467445,8.156026027722077E-9,387.0,100.0,?,?,?,387.0,227032.0,1.0
516.0,0.173573957,1.0159215419381442E-8,516.0,100.0,?,?,?,516.0,227032.0,1.0
645.0,0.199744783,1.1696315460985319E-8,645.0,100.0,?,?,?,645.0,227032.0,1.0
774.0,0.222364334,1.3024837257857952E-8,774.0,100.0,?,?,?,774.0,227032.0,1.0
903.0,0.243943085,1.4292229393660609E-8,903.0,100.0,?,?,?,903.0,227032.0,1.0
1032.0,0.2648787,1.5521848003615937E-8,1032.0,100.0,?,?,?,1032.0,227032.0,1.0
1161.0,0.286154078,1.677142202963018E-8,1161.0,100.0,?,?,?,1161.0,227032.0,1.0
1290.0,0.306689217,1.7977519346208623E-8,1290.0,100.0,?,?,?,1290.0,227032.0,1.0
1419.0,0.327016617,1.9171415457309535E-8,1419.0,100.0,?,?,?,1419.0,227032.0,1.0
1548.0,0.348012072,2.0404548670376343E-8,1548.0,100.0,?,?,?,1548.0,227032.0,1.0
1677.0,0.368181882,2.158918899430583E-8,1677.0,100.0,?,?,?,1677.0,227032.0,1.0
1806.0,0.388444035,2.277925293112174E-8,1806.0,100.0,?,?,?,1806.0,227032.0,1.0
1935.0,0.404626378,2.3729695996944276E-8,1935.0,100.0,?,?,?,1935.0,227032.0,1.0
2064.0,0.420997167,2.4691207125900935E-8,2064.0,100.0,?,?,?,2064.0,227032.0,1.0
2193.0,0.439237348,2.5762513892220127E-8,2193.0,100.0,?,?,?,2193.0,227032.0,1.0
2322.0,0.455135154,2.6696245149460934E-8,2322.0,100.0,?,?,?,2322.0,227032.0,1.0
2451.0,0.471157244,2.7637276021225587E-8,2451.0,100.0,?,?,?,2451.0,227032.0,1.0
2580.0,0.487427992,2.8592911408038606E-8,2580.0,100.0,?,?,?,2580.0,227032.0,1.0
2709.0,0.503579574,2.954154777756582E-8,2709.0,100.0,?,?,?,2709.0,227032.0,1.0
2838.0,0.519203116,3.0459170593834586E-8,2838.0,100.0,?,?,?,2838.0,227032.0,1.0
2967.0,0.534959952,3.138462221202751E-8,2967.0,100.0,?,?,?,2967.0,227032.0,1.0
3096.0,0.550769431,3.2313165729478415E-8,3096.0,100.0,?,?,?,3096.0,227032.0,1.0
3225.0,0.566823394,3.3256068609013326E-8,3225.0,100.0,?,?,?,3225.0,227032.0,1.0
3354.0,0.582502605,3.417696105162924E-8,3354.0,100.0,?,?,?,3354.0,227032.0,1.0
3483.0,0.598362068,3.510844029638503E-8,3483.0,100.0,?,?,?,3483.0,227032.0,1.0
3612.0,0.613911449,3.60217073893692E-8,3612.0,100.0,?,?,?,3612.0,227032.0,1.0
3741.0,0.626012254,3.673242809298552E-8,3741.0,100.0,?,?,?,3741.0,227032.0,1.0
3870.0,0.637722832,3.7420229461234484E-8,3870.0,100.0,?,?,?,3870.0,227032.0,1.0
3999.0,0.648922112,3.807800058981611E-8,3999.0,100.0,?,?,?,3999.0,227032.0,1.0
4128.0,0.660196268,3.874016943602099E-8,4128.0,100.0,?,?,?,4128.0,227032.0,1.0
4257.0,0.670983909,3.937376363094276E-8,4257.0,100.0,?,?,?,4257.0,227032.0,1.0
4386.0,0.682208791,4.00330384505147E-8,4386.0,100.0,?,?,?,4386.0,227032.0,1.0
4515.0,0.69307064,4.067099112918808E-8,4515.0,100.0,?,?,?,4515.0,227032.0,1.0
