learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
33.0,0.007736995,4.338594764574534E-10,33.0,100.0,?,?,?,33.0,227032.0,1.0
66.0,0.07751318,4.532047927462393E-9,66.0,100.0,?,?,?,66.0,227032.0,1.0
99.0,0.115633884,6.7710042257606984E-9,99.0,100.0,?,?,?,99.0,227032.0,1.0
132.0,0.150504983,8.81910036623685E-9,132.0,100.0,?,?,?,132.0,227032.0,1.0
165.0,0.18259723,1.0703985245256788E-8,165.0,100.0,?,?,?,165.0,227032.0,1.0
198.0,0.207043581,1.2139801109042018E-8,198.0,100.0,?,?,?,198.0,227032.0,1.0
231.0,0.230425539,1.3513101616048564E-8,231.0,100.0,?,?,?,231.0,227032.0,1.0
264.0,0.253865272,1.4889795441817905E-8,264.0,100.0,?,?,?,264.0,227032.0,1.0
297.0,0.275254034,1.6146028888941636E-8,297.0,100.0,?,?,?,297.0,227032.0,1.0
330.0,0.296088441,1.7369703214944646E-8,330.0,100.0,?,?,?,330.0,227032.0,1.0
363.0,0.315746557,1.852429004080386E-8,363.0,100.0,?,?,?,363.0,227032.0,1.0
396.0,0.336641698,1.9751531477524998E-8,396.0,100.0,?,?,?,396.0,227032.0,1.0
429.0,0.356183615,2.0899293547920465E-8,429.0,100.0,?,?,?,429.0,227032.0,1.0
462.0,0.376498618,2.209246154179589E-8,462.0,100.0,?,?,?,462.0,227032.0,1.0
495.0,0.391243874,2.2958499687136043E-8,495.0,100.0,?,?,?,495.0,227032.0,1.0
528.0,0.405472243,2.379417933216732E-8,528.0,100.0,?,?,?,528.0,227032.0,1.0
561.0,0.419866759,2.463961734556696E-8,561.0,100.0,?,?,?,561.0,227032.0,1.0
594.0,0.43411254,2.5476319655527667E-8,594.0,100.0,?,?,?,594.0,227032.0,1.0
627.0,0.448325739,2.6311108315779512E-8,627.0,100.0,?,?,?,627.0,227032.0,1.0
660.0,0.462625364,2.715097306374046E-8,660.0,100.0,?,?,?,660.0,227032.0,1.0
693.0,0.476882704,2.798835427238709E-8,693.0,100.0,?,?,?,693.0,227032.0,1.0
726.0,0.490492061,2.8787677274683695E-8,726.0,100.0,?,?,?,726.0,227032.0,1.0
759.0,0.504180103,2.9591621709898524E-8,759.0,100.0,?,?,?,759.0,227032.0,1.0
792.0,0.517819254,3.039269461334993E-8,792.0,100.0,?,?,?,792.0,227032.0,1.0
825.0,0.531783471,3.1212859728951003E-8,825.0,100.0,?,?,?,825.0,227032.0,1.0
858.0,0.545663281,3.202806733945798E-8,858.0,100.0,?,?,?,858.0,227032.0,1.0
891.0,0.559581706,3.2845542937918664E-8,891.0,100.0,?,?,?,891.0,227032.0,1.0
924.0,0.573757818,3.36781533547615E-8,924.0,100.0,?,?,?,924.0,227032.0,1.0
957.0,0.585716694,3.438053809405615E-8,957.0,100.0,?,?,?,957.0,227032.0,1.0
990.0,0.596585954,3.501892604551795E-8,990.0,100.0,?,?,?,990.0,227032.0,1.0
1023.0,0.607365676,3.5652055131114184E-8,1023.0,100.0,?,?,?,1023.0,227032.0,1.0
1056.0,0.617742529,3.626152237444908E-8,1056.0,100.0,?,?,?,1056.0,227032.0,1.0
1089.0,0.628468109,3.689147151950953E-8,1089.0,100.0,?,?,?,1089.0,227032.0,1.0
1122.0,0.639338035,3.752989858737629E-8,1122.0,100.0,?,?,?,1122.0,227032.0,1.0
1155.0,0.650291468,3.817323030033045E-8,1155.0,100.0,?,?,?,1155.0,227032.0,1.0
1188.0,0.661123128,3.880940987817942E-8,1188.0,100.0,?,?,?,1188.0,227032.0,1.0
1221.0,0.672145832,3.945681010838183E-8,1221.0,100.0,?,?,?,1221.0,227032.0,1.0
1254.0,0.683005326,4.009462447003771E-8,1254.0,100.0,?,?,?,1254.0,227032.0,1.0
1287.0,0.693689964,4.072216895466049E-8,1287.0,100.0,?,?,?,1287.0,227032.0,1.0
1320.0,0.704460786,4.13547753135239E-8,1320.0,100.0,?,?,?,1320.0,227032.0,1.0
1353.0,0.715235161,4.1987590351947054E-8,1353.0,100.0,?,?,?,1353.0,227032.0,1.0
1386.0,0.726178466,4.263032721362593E-8,1386.0,100.0,?,?,?,1386.0,227032.0,1.0
1419.0,0.736914994,4.326091937130109E-8,1419.0,100.0,?,?,?,1419.0,227032.0,1.0
1452.0,0.747694752,4.3894050571297596E-8,1452.0,100.0,?,?,?,1452.0,227032.0,1.0
1485.0,0.758722788,4.4541763967672975E-8,1485.0,100.0,?,?,?,1485.0,227032.0,1.0
1518.0,0.769588211,4.517992655930626E-8,1518.0,100.0,?,?,?,1518.0,227032.0,1.0
1551.0,0.780273917,4.580753377113697E-8,1551.0,100.0,?,?,?,1551.0,227032.0,1.0
1584.0,0.790822355,4.642707877474732E-8,1584.0,100.0,?,?,?,1584.0,227032.0,1.0
1617.0,0.801513121,4.705498317728232E-8,1617.0,100.0,?,?,?,1617.0,227032.0,1.0
1650.0,0.812018558,4.767200258850636E-8,1650.0,100.0,?,?,?,1650.0,227032.0,1.0
1683.0,0.822618599,4.82945784087003E-8,1683.0,100.0,?,?,?,1683.0,227032.0,1.0
1716.0,0.833202891,4.89162292375105E-8,1716.0,100.0,?,?,?,1716.0,227032.0,1.0
1749.0,0.843871239,4.954281695601219E-8,1749.0,100.0,?,?,?,1749.0,227032.0,1.0
1782.0,0.858962794,5.0429194398526504E-8,1782.0,100.0,?,?,?,1782.0,227032.0,1.0
1815.0,0.874291019,5.1329472260800075E-8,1815.0,100.0,?,?,?,1815.0,227032.0,1.0
1848.0,0.890571296,5.228566731761726E-8,1848.0,100.0,?,?,?,1848.0,227032.0,1.0
1881.0,0.905987198,5.319109474300923E-8,1881.0,100.0,?,?,?,1881.0,227032.0,1.0
1914.0,0.921494954,5.410191706068398E-8,1914.0,100.0,?,?,?,1914.0,227032.0,1.0
1947.0,0.937649269,5.505071394843151E-8,1947.0,100.0,?,?,?,1947.0,227032.0,1.0
1980.0,0.952993047,5.5951905290354023E-8,1980.0,100.0,?,?,?,1980.0,227032.0,1.0
2013.0,0.968075442,5.6837744735466916E-8,2013.0,100.0,?,?,?,2013.0,227032.0,1.0
2046.0,0.983699551,5.77554008535399E-8,2046.0,100.0,?,?,?,2046.0,227032.0,1.0
2079.0,1.000912952,5.8766401400226665E-8,2079.0,100.0,?,?,?,2079.0,227032.0,1.0
2112.0,1.017997189,5.976981571368664E-8,2112.0,100.0,?,?,?,2112.0,227032.0,1.0
2145.0,1.035016269,6.076940313886229E-8,2145.0,100.0,?,?,?,2145.0,227032.0,1.0
2178.0,1.051805492,6.175549029452932E-8,2178.0,100.0,?,?,?,2178.0,227032.0,1.0
2211.0,1.064042834,6.24742302722939E-8,2211.0,100.0,?,?,?,2211.0,227032.0,1.0
2244.0,1.076010755,6.317714625465578E-8,2244.0,100.0,?,?,?,2244.0,227032.0,1.0
2277.0,1.08782663,6.387113206748745E-8,2277.0,100.0,?,?,?,2277.0,227032.0,1.0
2310.0,1.099560068,6.456027607990633E-8,2310.0,100.0,?,?,?,2310.0,227032.0,1.0
2343.0,1.111333728,6.525178246475754E-8,2343.0,100.0,?,?,?,2343.0,227032.0,1.0
2376.0,1.123195358,6.594845562159599E-8,2376.0,100.0,?,?,?,2376.0,227032.0,1.0
2409.0,1.135199426,6.665349463802656E-8,2409.0,100.0,?,?,?,2409.0,227032.0,1.0
2442.0,1.146918844,6.73418152090079E-8,2442.0,100.0,?,?,?,2442.0,227032.0,1.0
2475.0,1.15891556,6.804642241791716E-8,2475.0,100.0,?,?,?,2475.0,227032.0,1.0
2508.0,1.170536608,6.872896539016728E-8,2508.0,100.0,?,?,?,2508.0,227032.0,1.0
2541.0,1.182242425,6.941648712898084E-8,2541.0,100.0,?,?,?,2541.0,227032.0,1.0
2574.0,1.19405456,7.011025327911804E-8,2574.0,100.0,?,?,?,2574.0,227032.0,1.0
2607.0,1.205679511,7.079302548759718E-8,2607.0,100.0,?,?,?,2607.0,227032.0,1.0
2640.0,1.217111956,7.146449117557867E-8,2640.0,100.0,?,?,?,2640.0,227032.0,1.0
2673.0,1.228944058,7.215943005433096E-8,2673.0,100.0,?,?,?,2673.0,227032.0,1.0
2706.0,1.240725676,7.285140383910799E-8,2706.0,100.0,?,?,?,2706.0,227032.0,1.0
2739.0,1.252435478,7.353915963028451E-8,2739.0,100.0,?,?,?,2739.0,227032.0,1.0
2772.0,1.264015669,7.421930293443093E-8,2772.0,100.0,?,?,?,2772.0,227032.0,1.0
2805.0,1.275516674,7.489479538025538E-8,2805.0,100.0,?,?,?,2805.0,227032.0,1.0
2838.0,1.287286287,7.55860640712765E-8,2838.0,100.0,?,?,?,2838.0,227032.0,1.0
2871.0,1.299136556,7.628206995863051E-8,2871.0,100.0,?,?,?,2871.0,227032.0,1.0
2904.0,1.310906314,7.697334716598604E-8,2904.0,100.0,?,?,?,2904.0,227032.0,1.0
2937.0,1.322567149,7.765822696166524E-8,2937.0,100.0,?,?,?,2937.0,227032.0,1.0
2970.0,1.334210503,7.83420800398145E-8,2970.0,100.0,?,?,?,2970.0,227032.0,1.0
3003.0,1.346095703,7.904013754149483E-8,3003.0,100.0,?,?,?,3003.0,227032.0,1.0
3036.0,1.357635803,7.971792616727656E-8,3036.0,100.0,?,?,?,3036.0,227032.0,1.0
3069.0,1.36944364,8.041143988151515E-8,3069.0,100.0,?,?,?,3069.0,227032.0,1.0
3102.0,1.381171908,8.110028024256227E-8,3102.0,100.0,?,?,?,3102.0,227032.0,1.0
3135.0,1.392829164,8.178494983161487E-8,3135.0,100.0,?,?,?,3135.0,227032.0,1.0
3168.0,1.404368446,8.246269041352386E-8,3168.0,100.0,?,?,?,3168.0,227032.0,1.0
3201.0,1.416124373,8.315315528004325E-8,3201.0,100.0,?,?,?,3201.0,227032.0,1.0
3234.0,1.427721089,8.383426915264584E-8,3234.0,100.0,?,?,?,3234.0,227032.0,1.0
3267.0,1.439173024,8.450687955343888E-8,3267.0,100.0,?,?,?,3267.0,227032.0,1.0
3300.0,1.450686703,8.518311638562422E-8,3300.0,100.0,?,?,?,3300.0,227032.0,1.0
3333.0,1.462233795,8.58613156749246E-8,3333.0,100.0,?,?,?,3333.0,227032.0,1.0
3366.0,1.472635491,8.647224203064416E-8,3366.0,100.0,?,?,?,3366.0,227032.0,1.0
3399.0,1.483015975,8.708192253473938E-8,3399.0,100.0,?,?,?,3399.0,227032.0,1.0
3432.0,1.49344803,8.769463197595129E-8,3432.0,100.0,?,?,?,3432.0,227032.0,1.0
3465.0,1.504080658,8.831912173952079E-8,3465.0,100.0,?,?,?,3465.0,227032.0,1.0
3498.0,1.514453602,8.892835939422664E-8,3498.0,100.0,?,?,?,3498.0,227032.0,1.0
3531.0,1.524722893,8.953150916196199E-8,3531.0,100.0,?,?,?,3531.0,227032.0,1.0
3564.0,1.535175476,9.014542428119316E-8,3564.0,100.0,?,?,?,3564.0,227032.0,1.0
3597.0,1.545452367,9.074902042231834E-8,3597.0,100.0,?,?,?,3597.0,227032.0,1.0
3630.0,1.55579575,9.135652186073778E-8,3630.0,100.0,?,?,?,3630.0,227032.0,1.0
3663.0,1.566236873,9.196976389588376E-8,3663.0,100.0,?,?,?,3663.0,227032.0,1.0
3696.0,1.576735459,9.25863809249902E-8,3696.0,100.0,?,?,?,3696.0,227032.0,1.0
3729.0,1.586942,9.318584517559245E-8,3729.0,100.0,?,?,?,3729.0,227032.0,1.0
3762.0,1.597278467,9.379294041422715E-8,3762.0,100.0,?,?,?,3762.0,227032.0,1.0
3795.0,1.607654374,9.440235209582168E-8,3795.0,100.0,?,?,?,3795.0,227032.0,1.0
3828.0,1.617970824,9.500827166917426E-8,3828.0,100.0,?,?,?,3828.0,227032.0,1.0
3861.0,1.628853173,9.564742838133336E-8,3861.0,100.0,?,?,?,3861.0,227032.0,1.0
3894.0,1.639023718,9.624477846660136E-8,3894.0,100.0,?,?,?,3894.0,227032.0,1.0
3927.0,1.649276929,9.684698380221719E-8,3927.0,100.0,?,?,?,3927.0,227032.0,1.0
3960.0,1.659509513,9.744797764521301E-8,3960.0,100.0,?,?,?,3960.0,227032.0,1.0
3993.0,1.669659371,9.804411271386057E-8,3993.0,100.0,?,?,?,3993.0,227032.0,1.0
4026.0,1.67983094,9.864152294206952E-8,4026.0,100.0,?,?,?,4026.0,227032.0,1.0
4059.0,1.690065912,9.92426570402831E-8,4059.0,100.0,?,?,?,4059.0,227032.0,1.0
4092.0,1.700466507,9.985351873059448E-8,4092.0,100.0,?,?,?,4092.0,227032.0,1.0
4125.0,1.71078828,1.0045975094151994E-7,4125.0,100.0,?,?,?,4125.0,227032.0,1.0
4158.0,1.721082085,1.0106434049837085E-7,4158.0,100.0,?,?,?,4158.0,227032.0,1.0
4191.0,1.731323256,1.0166583868456385E-7,4191.0,100.0,?,?,?,4191.0,227032.0,1.0
4224.0,1.741345887,1.0225450128646568E-7,4224.0,100.0,?,?,?,4224.0,227032.0,1.0
4257.0,1.751624791,1.0285821565780583E-7,4257.0,100.0,?,?,?,4257.0,227032.0,1.0
4290.0,1.761813776,1.0345664878587757E-7,4290.0,100.0,?,?,?,4290.0,227032.0,1.0
4323.0,1.772038555,1.0405718421514872E-7,4323.0,100.0,?,?,?,4323.0,227032.0,1.0
4356.0,1.782539096,1.0467391606793637E-7,4356.0,100.0,?,?,?,4356.0,227032.0,1.0
4389.0,1.792552304,1.0526202522556816E-7,4389.0,100.0,?,?,?,4389.0,227032.0,1.0
4422.0,1.802719426,1.0585917426661072E-7,4422.0,100.0,?,?,?,4422.0,227032.0,1.0
4455.0,1.81271609,1.0644631173985287E-7,4455.0,100.0,?,?,?,4455.0,227032.0,1.0
4488.0,1.825087488,1.0717292527434727E-7,4488.0,100.0,?,?,?,4488.0,227032.0,1.0
4521.0,1.839860745,1.0804060801196222E-7,4521.0,100.0,?,?,?,4521.0,227032.0,1.0
4554.0,1.854561067,1.0890400703336837E-7,4554.0,100.0,?,?,?,4554.0,227032.0,1.0
4587.0,1.869261289,1.0976740018144043E-7,4587.0,100.0,?,?,?,4587.0,227032.0,1.0
4620.0,1.883968825,1.1063122290516686E-7,4620.0,100.0,?,?,?,4620.0,227032.0,1.0
4653.0,1.898825878,1.115038272618047E-7,4653.0,100.0,?,?,?,4653.0,227032.0,1.0
4686.0,1.913524753,1.1236714129606675E-7,4686.0,100.0,?,?,?,4686.0,227032.0,1.0
4719.0,1.928153199,1.1322631879987194E-7,4719.0,100.0,?,?,?,4719.0,227032.0,1.0
4752.0,1.942861946,1.1409021264967404E-7,4752.0,100.0,?,?,?,4752.0,227032.0,1.0
4785.0,1.957310407,1.1493881903314134E-7,4785.0,100.0,?,?,?,4785.0,227032.0,1.0
4818.0,1.971791407,1.1578933654078385E-7,4818.0,100.0,?,?,?,4818.0,227032.0,1.0
4851.0,1.987389462,1.167054624203965E-7,4851.0,100.0,?,?,?,4851.0,227032.0,1.0
4884.0,2.001643012,1.1754262102968162E-7,4884.0,100.0,?,?,?,4884.0,227032.0,1.0
4917.0,2.012791129,1.181973871843496E-7,4917.0,100.0,?,?,?,4917.0,227032.0,1.0
4950.0,2.024058512,1.1885915822963746E-7,4950.0,100.0,?,?,?,4950.0,227032.0,1.0
4983.0,2.03532344,1.1952078508457374E-7,4983.0,100.0,?,?,?,4983.0,227032.0,1.0
