learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
226.0,0.017031347,9.55049252685987E-10,226.0,100.0,?,?,?,226.0,227032.0,1.0
452.0,0.091645589,5.337392954120619E-9,452.0,100.0,?,?,?,452.0,227032.0,1.0
678.0,0.132935329,7.762477323708848E-9,678.0,100.0,?,?,?,678.0,227032.0,1.0
904.0,0.167204197,9.77520242564173E-9,904.0,100.0,?,?,?,904.0,227032.0,1.0
1130.0,0.196236137,1.1480345250779968E-8,1130.0,100.0,?,?,?,1130.0,227032.0,1.0
1356.0,0.220621732,1.2912592711713578E-8,1356.0,100.0,?,?,?,1356.0,227032.0,1.0
1582.0,0.243447304,1.4253214810184305E-8,1582.0,100.0,?,?,?,1582.0,227032.0,1.0
1808.0,0.265098827,1.5524881088661235E-8,1808.0,100.0,?,?,?,1808.0,227032.0,1.0
2034.0,0.286443256,1.6778510710588758E-8,2034.0,100.0,?,?,?,2034.0,227032.0,1.0
2260.0,0.307049311,1.7988773160761014E-8,2260.0,100.0,?,?,?,2260.0,227032.0,1.0
2486.0,0.328667401,1.9258475807456092E-8,2486.0,100.0,?,?,?,2486.0,227032.0,1.0
2712.0,0.348725586,2.04365600222225E-8,2712.0,100.0,?,?,?,2712.0,227032.0,1.0
2938.0,0.370592877,2.1720899076169978E-8,2938.0,100.0,?,?,?,2938.0,227032.0,1.0
3164.0,0.391208291,2.2931711211678467E-8,3164.0,100.0,?,?,?,3164.0,227032.0,1.0
3390.0,0.407550171,2.38915244184869E-8,3390.0,100.0,?,?,?,3390.0,227032.0,1.0
3616.0,0.423932183,2.4853694711726985E-8,3616.0,100.0,?,?,?,3616.0,227032.0,1.0
3842.0,0.437689549,2.5661710777057126E-8,3842.0,100.0,?,?,?,3842.0,227032.0,1.0
4068.0,0.449905435,2.637919057226222E-8,4068.0,100.0,?,?,?,4068.0,227032.0,1.0
4294.0,0.462319775,2.710832623387583E-8,4294.0,100.0,?,?,?,4294.0,227032.0,1.0
4520.0,0.474875852,2.784578658300969E-8,4520.0,100.0,?,?,?,4520.0,227032.0,1.0
4746.0,0.487199423,2.8569591078015247E-8,4746.0,100.0,?,?,?,4746.0,227032.0,1.0
4972.0,0.499548822,2.9294912537746126E-8,4972.0,100.0,?,?,?,4972.0,227032.0,1.0
5198.0,0.511889382,3.001971485347797E-8,5198.0,100.0,?,?,?,5198.0,227032.0,1.0
5424.0,0.523918825,3.0726244228430504E-8,5424.0,100.0,?,?,?,5424.0,227032.0,1.0
5650.0,0.535934667,3.1431974771215265E-8,5650.0,100.0,?,?,?,5650.0,227032.0,1.0
5876.0,0.547960767,3.2138307800609614E-8,5876.0,100.0,?,?,?,5876.0,227032.0,1.0
6102.0,0.559843325,3.283621012880363E-8,6102.0,100.0,?,?,?,6102.0,227032.0,1.0
6328.0,0.572482885,3.3578573713424715E-8,6328.0,100.0,?,?,?,6328.0,227032.0,1.0
6554.0,0.584981039,3.431263205126135E-8,6554.0,100.0,?,?,?,6554.0,227032.0,1.0
6780.0,0.59725753,3.503367138058361E-8,6780.0,100.0,?,?,?,6780.0,227032.0,1.0
7006.0,0.609257944,3.573849578538702E-8,7006.0,100.0,?,?,?,7006.0,227032.0,1.0
7232.0,0.619970162,3.6367660135548144E-8,7232.0,100.0,?,?,?,7232.0,227032.0,1.0
7458.0,0.63132699,3.703468458450089E-8,7458.0,100.0,?,?,?,7458.0,227032.0,1.0
7684.0,0.642396726,3.768484716118624E-8,7684.0,100.0,?,?,?,7684.0,227032.0,1.0
7910.0,0.652880077,3.830056938784611E-8,7910.0,100.0,?,?,?,7910.0,227032.0,1.0
8136.0,0.663879545,3.894660489014246E-8,8136.0,100.0,?,?,?,8136.0,227032.0,1.0
8362.0,0.675885266,3.965211369941839E-8,8362.0,99.9,99.25643923621438,0.0,98.63013698630137,8362.0,227152.0,1.0
8588.0,0.686655308,4.028500859238414E-8,8588.0,99.9,99.76122025998339,0.0,99.66555183946488,8588.0,227152.0,1.0
8814.0,0.697549515,4.092519996519511E-8,8814.0,99.9,99.79951884522855,0.0,99.8,8814.0,227152.0,1.0
9040.0,0.708802464,4.158647259095683E-8,9040.0,99.9,99.73297730307075,0.0,99.8,9040.0,227152.0,1.0
9266.0,0.719980825,4.224336209878118E-8,9266.0,99.9,97.82116088548023,0.0,99.8,9266.0,227152.0,1.0
9492.0,0.731574389,4.292465075548945E-8,9492.0,100.0,?,?,100.0,9492.0,227152.0,1.0
9718.0,0.742340999,4.355734396908639E-8,9718.0,100.0,?,?,100.0,9718.0,227152.0,1.0
9944.0,0.753709636,4.422541492900293E-8,9944.0,99.4,49.73190348525443,-200.0,-50.0,9944.0,227152.0,1.0
10170.0,0.764903327,4.488320529484707E-8,10170.0,99.3,58.48161328588368,-16.666666666666664,0.0,10170.0,227152.0,1.0
10396.0,0.776049823,4.553822227554809E-8,10396.0,99.3,58.48161328588368,-16.666666666666664,0.0,10396.0,227152.0,1.0
10622.0,0.786768049,4.6168072233148323E-8,10622.0,99.3,58.48161328588368,-16.666666666666664,0.0,10622.0,227152.0,1.0
10848.0,0.797511022,4.679937643298051E-8,10848.0,99.9,79.95188452285525,75.0,66.66666666666666,10848.0,227152.0,1.0
11074.0,0.808037235,4.741794286475206E-8,11074.0,100.0,100.0,100.0,100.0,11074.0,227152.0,1.0
11300.0,0.818408288,4.802739141456989E-8,11300.0,99.6,33.222036727879065,-100.0,-300.0,11300.0,227152.0,1.0
