learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
303.0,0.019505068,1.0937655498998033E-9,303.0,100.0,?,?,?,303.0,227032.0,1.0
606.0,0.099128653,5.770324700770692E-9,606.0,100.0,?,?,?,606.0,227032.0,1.0
909.0,0.138149688,8.062160446494818E-9,909.0,100.0,?,?,?,909.0,227032.0,1.0
1212.0,0.168572868,9.849015444641312E-9,1212.0,100.0,?,?,?,1212.0,227032.0,1.0
1515.0,0.19688464,1.151186039722628E-8,1515.0,100.0,?,?,?,1515.0,227032.0,1.0
1818.0,0.220173545,1.2879695590674464E-8,1818.0,100.0,?,?,?,1818.0,227032.0,1.0
2121.0,0.242934334,1.4216512767130304E-8,2121.0,100.0,?,?,?,2121.0,227032.0,1.0
2424.0,0.265205713,1.5524585259281515E-8,2424.0,100.0,?,?,?,2424.0,227032.0,1.0
2727.0,0.286794185,1.6792548341889763E-8,2727.0,100.0,?,?,?,2727.0,227032.0,1.0
3030.0,0.307706372,1.802079094713761E-8,3030.0,100.0,?,?,?,3030.0,227032.0,1.0
3333.0,0.32839553,1.9235934314127598E-8,3333.0,100.0,?,?,?,3333.0,227032.0,1.0
3636.0,0.348789811,2.0433758569792326E-8,3636.0,100.0,?,?,?,3636.0,227032.0,1.0
3939.0,0.369423351,2.1645635305835553E-8,3939.0,100.0,?,?,?,3939.0,227032.0,1.0
4242.0,0.392792057,2.3018157478610258E-8,4242.0,100.0,?,?,?,4242.0,227032.0,1.0
4545.0,0.417097091,2.4445673322878363E-8,4545.0,100.0,?,?,?,4545.0,227032.0,1.0
4848.0,0.443560823,2.599997671239285E-8,4848.0,100.0,?,?,?,4848.0,227032.0,1.0
5151.0,0.468417608,2.7459898736162316E-8,5151.0,100.0,?,?,?,5151.0,227032.0,1.0
5454.0,0.484045025,2.8377749144126554E-8,5454.0,100.0,?,?,?,5454.0,227032.0,1.0
5757.0,0.500478378,2.9342934865814942E-8,5757.0,100.0,?,?,?,5757.0,227032.0,1.0
6060.0,0.516386613,3.02772786530666E-8,6060.0,100.0,?,?,?,6060.0,227032.0,1.0
6363.0,0.532477353,3.1222341568674885E-8,6363.0,100.0,?,?,?,6363.0,227032.0,1.0
6666.0,0.54845284,3.216063529055979E-8,6666.0,100.0,?,?,?,6666.0,227032.0,1.0
6969.0,0.56409333,3.3079253519487873E-8,6969.0,100.0,?,?,?,6969.0,227032.0,1.0
7272.0,0.579881491,3.4006544959580314E-8,7272.0,100.0,?,?,?,7272.0,227032.0,1.0
7575.0,0.595814464,3.494234169221586E-8,7575.0,100.0,?,?,?,7575.0,227032.0,1.0
7878.0,0.611330534,3.585365231888575E-8,7878.0,100.0,?,?,?,7878.0,227032.0,1.0
8181.0,0.627236724,3.678787599645554E-8,8181.0,100.0,?,?,?,8181.0,227032.0,1.0
8484.0,0.64425135,3.778773002684116E-8,8484.0,99.9,99.68085785408822,0.0,99.48717948717949,8484.0,227152.0,1.0
8787.0,0.6588079,3.864313673316604E-8,8787.0,99.9,99.79999519988479,0.0,99.79919678714859,8787.0,227152.0,1.0
9090.0,0.673602478,3.95125310084886E-8,9090.0,99.9,99.68691296180337,0.0,99.8,9090.0,227152.0,1.0
9393.0,0.687948324,4.035555582386752E-8,9393.0,100.0,?,?,100.0,9393.0,227152.0,1.0
9696.0,0.702091174,4.1186651704178916E-8,9696.0,100.0,?,?,100.0,9696.0,227152.0,1.0
9999.0,0.716750069,4.204807265147153E-8,9999.0,100.0,?,?,?,9999.0,227152.0,1.0
10302.0,0.729309965,4.27861472137231E-8,10302.0,100.0,?,?,?,10302.0,227152.0,1.0
