learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes)
109000.0,0.848043103,2.5694881520171947E-9,109000.0,99.98715596330275,99.98715596330275,-99.99999999982712,99.98714534937105,?,?,?,109000.0,11712.0
110000.0,0.856074414,2.5938222435116754E-9,110000.0,99.98727272727272,99.98727272727272,-100.0,99.98726230552269,?,?,?,110000.0,11712.0
111000.0,0.864099098,2.618136255840459E-9,111000.0,99.98738738738739,99.98738738738739,-100.00000000017606,99.98737715264629,?,?,?,111000.0,11712.0
112000.0,0.872074059,2.6422996123135075E-9,112000.0,99.9875,99.9875,-100.00000000017764,99.98748994727906,?,?,?,112000.0,11712.0
113000.0,0.879965573,2.6662101324896002E-9,113000.0,99.98761061946902,99.98761061946902,-100.00000000017921,99.98760074395537,?,?,?,113000.0,11712.0
114000.0,0.887803673,2.6899588134388114E-9,114000.0,99.98771929824561,99.98771929824561,-100.0,99.98770959529453,?,?,?,114000.0,11712.0
115000.0,0.895717754,2.713937709430852E-9,115000.0,99.98782608695652,99.98782608695652,-100.00000000018238,99.98781655208424,?,?,?,115000.0,11712.0
116000.0,0.903539682,2.737637390792368E-9,116000.0,99.98793103448276,99.98793103448276,-100.0,99.9879216633595,?,?,?,116000.0,11712.0
117000.0,0.911751741,2.7625191311538203E-9,117000.0,99.98803418803419,99.98803418803419,-100.0,99.98802497647765,?,?,?,117000.0,11712.0
118000.0,0.919861793,2.7870918002227927E-9,118000.0,99.98813559322033,99.98813559322033,-99.99999999981284,99.98812653718939,?,?,?,118000.0,11712.0
119000.0,0.926238896,2.8064138023058557E-9,119000.0,99.98823529411764,99.98823529411764,-100.0,99.9882263897065,?,?,?,119000.0,11712.0
120000.0,0.932462162,2.8252696932355548E-9,120000.0,99.98833333333333,99.98833333333333,-99.99999999980967,99.9883245767659,?,?,?,120000.0,11712.0
121000.0,0.938568903,2.843772524744271E-9,121000.0,99.98842975206611,99.98842975206611,-100.00000000019192,99.98842113969067,?,?,?,121000.0,11712.0
122000.0,0.944802185,2.8626587631801752E-9,122000.0,99.98852459016393,99.98852459016393,-100.0000000001935,99.98851611844803,?,?,?,122000.0,11712.0
123000.0,0.950439465,2.879739173501729E-9,123000.0,99.98861788617887,99.98861788617887,-99.99999999980493,99.9886095517045,?,?,?,123000.0,11712.0
124000.0,0.956765466,2.898906341493129E-9,124000.0,99.98870967741935,99.98870967741935,-55.55555555569153,99.98870138569433,?,?,?,124000.0,11712.0
125000.0,0.962918802,2.9175503513216963E-9,125000.0,99.9888,99.9888,-55.55555555564122,99.98879184045985,?,?,?,125000.0,11712.0
126000.0,0.969180532,2.9365227844317745E-9,126000.0,99.9888888888889,99.9888888888889,-55.555555555400126,99.98888085839774,?,?,?,126000.0,11712.0
127000.0,0.975536938,2.955782076617081E-9,127000.0,99.98897637795275,99.98897637795275,-55.55555555567741,99.98896847347312,?,?,?,127000.0,11712.0
128000.0,0.981610898,2.9741855848828945E-9,128000.0,99.9890625,99.9890625,-55.55555555550292,99.989054718589,?,?,?,128000.0,11712.0
129000.0,0.987541707,2.992155359536409E-9,129000.0,99.9891472868217,99.9891472868217,-55.555555555573235,99.98913962562737,?,?,?,129000.0,11712.0
130000.0,0.993180684,3.0092409116029734E-9,130000.0,99.98923076923077,99.98923076923077,-55.55555555535955,99.98922322548862,?,?,?,130000.0,11712.0
131000.0,0.998782146,3.026212796866893E-9,131000.0,99.98931297709923,99.98931297709923,-55.55555555551964,99.98930554812885,?,?,?,131000.0,11712.0
132000.0,1.004691804,3.0441184860467902E-9,132000.0,99.98939393939395,99.98939393939395,-55.555555555519376,99.98938662259589,?,?,?,132000.0,11712.0
133000.0,1.010704428,3.0623361521959296E-9,133000.0,99.98947368421052,99.98947368421052,-55.555555555537325,99.98946647706326,?,?,?,133000.0,11712.0
134000.0,1.01678604,3.0807628452777852E-9,134000.0,99.98955223880597,99.98955223880597,-55.55555555562902,99.98954513886295,?,?,?,134000.0,11712.0
135000.0,1.022825982,3.0990632823109615E-9,135000.0,99.98962962962963,99.98962962962963,-55.55555555559256,99.98962263451659,?,?,?,135000.0,11712.0
136000.0,1.029000316,3.1177709140380213E-9,136000.0,99.98970588235294,99.98970588235294,-55.55555555548099,99.9896989897652,?,?,?,136000.0,11712.0
137000.0,1.035006155,3.135968022296825E-9,137000.0,99.98978102189781,99.98978102189781,-55.555555555499225,99.98977422959776,?,?,?,137000.0,11712.0
138000.0,1.041035232,3.1542355394363393E-9,138000.0,99.98985507246377,99.98985507246377,-55.55555555538532,99.98984837827844,?,?,?,138000.0,11712.0
139000.0,1.046994303,3.1722909452021112E-9,139000.0,99.98992805755395,99.98992805755395,-55.55555555551746,99.98992145937268,?,?,?,139000.0,11712.0
140000.0,1.053080236,3.1907307304938623E-9,140000.0,99.99,99.99,-55.5555555554788,99.98999349577225,?,?,?,140000.0,11712.0
141000.0,1.059284897,3.2095302500824123E-9,141000.0,99.99007092198582,99.99007092198582,-55.5555555554396,99.99006450971905,?,?,?,141000.0,11712.0
