learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
579180.0,99.956084037,3.973889438266271E-5,579180.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,579180.0,1680552.0,20.0,20.0,20.0,0.0,100.0,100.0,26.0,0.8087239404352806,0.8,0.7,921.616666666667,4055.4634094349944,7845.066666666668,9784.832601405866
617792.0,107.170101427,4.285435837369937E-5,617792.0,99.9,66.62216288384631,50.0,0.0,85.69589472178515,66.66666666666666,99.949924887331,75.0,50.0,100.0,99.94994994994994,100.0,99.8998998998999,617792.0,1669352.0,20.0,20.0,20.0,0.0,100.0,100.0,26.0,0.6404444444444445,0.8,0.7,596.0000000000003,2620.9248832611506,7751.733333333331,9667.690927055148
656404.0,114.366214132,4.595166482048457E-5,656404.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,656404.0,1663752.0,20.0,20.0,20.0,0.0,100.0,100.0,26.0,0.797,0.8,0.7,1228.6833333333332,4316.164376398288,7705.066666666672,9608.241724557884
695016.0,121.698832248,4.9147834270219153E-5,695016.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,695016.0,1684896.0,20.0,20.0,20.0,0.0,100.0,100.0,27.0,0.794,0.8,0.7,896.1583333333339,3566.2678064268903,7881.133333333329,9662.79770448865
733628.0,129.119454002,5.241998959514917E-5,733628.0,99.8,85.6156501726121,83.33333333333334,66.66666666666666,93.28949134344383,85.71428571428571,99.89929506545822,87.5,75.0,100.0,99.89939637826961,100.0,99.79879275653923,733628.0,1704496.0,20.0,20.0,20.0,0.0,100.0,100.0,27.0,0.46266666666666667,0.8,0.7,867.6916666666665,3326.8737307114666,8044.466666666664,9864.240023568824
772240.0,136.58756793,5.5710660199989174E-5,772240.0,99.9,88.83928571428567,87.5,75.0,94.71430836724984,88.8888888888889,99.94977398292315,90.0,80.0,100.0,99.94979919678715,100.0,99.8995983935743,772240.0,1703240.0,20.0,20.0,20.0,0.0,100.0,100.0,28.0,1.0,0.8,0.7,443.3666666666668,1406.3538107092247,8033.86666666667,9685.101828450286
810852.0,144.010703014,5.8981511803510044E-5,810852.0,99.9,85.66513761467886,83.33333333333334,66.66666666666666,93.31148418166009,85.71428571428571,99.94982438534872,87.5,75.0,100.0,99.94984954864594,100.0,99.89969909729187,810852.0,1703240.0,20.0,20.0,20.0,0.0,100.0,100.0,28.0,1.0,0.8,0.7,752.9999999999999,2470.608563141661,8033.86666666667,9685.101828450286
849464.0,151.504385761,6.230516133804313E-5,849464.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,849464.0,1714440.0,20.0,20.0,20.0,0.0,100.0,100.0,28.0,1.0,0.8,0.7,767.4083333333338,3429.6965529486897,8127.200000000007,9799.326056058206
888076.0,159.182527833,6.578906016400181E-5,888076.0,99.8,85.6156501726121,83.33333333333334,66.66666666666666,93.28949134344383,85.71428571428571,99.89929506545822,87.5,75.0,100.0,99.89939637826961,100.0,99.79879275653923,888076.0,1753928.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,1.0,0.8,0.7,503.80000000000024,1900.6375869625408,8456.000000000007,9860.552969988532
926688.0,166.868966125,6.924888451780055E-5,926688.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,926688.0,1739928.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.799,0.8,0.7,677.1083333333332,2636.832495630695,8339.333333333341,9722.30077321876
