learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
250.0,0.040574097,3.443791411127895E-9,250.0,100.0,?,?,?,250.0,345112.0,10.0,0.0,1506.0,53.901144081859094,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500.0,0.137633588,1.2151516492635841E-8,500.0,100.0,?,?,?,500.0,346792.0,10.0,0.0,3013.1,86.28177353557614,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
750.0,0.190917079,1.6955020841407694E-8,750.0,100.0,?,?,?,750.0,348472.0,10.0,0.0,4526.8,90.06886254416672,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.237412079,2.1146543027822757E-8,1000.0,100.0,?,?,?,1000.0,348472.0,10.0,0.0,6025.4,83.30692915024785,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1250.0,0.277000071,2.471539874959116E-8,1250.0,100.0,?,?,?,1250.0,348472.0,10.0,0.0,7507.0,58.53204250664754,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1500.0,0.31433935,2.8097761387158598E-8,1500.0,100.0,?,?,?,1500.0,350152.0,10.0,0.0,9001.5,50.84453428507988,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1750.0,0.349014922,3.123883326401727E-8,1750.0,100.0,?,?,?,1750.0,350152.0,10.0,0.0,10497.900000000001,54.62691644235456,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.382533317,3.427508275665549E-8,2000.0,100.0,?,?,?,2000.0,350152.0,10.0,0.0,11989.300000000001,79.04998418722141,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2250.0,0.414911681,3.720806302815882E-8,2250.0,100.0,?,?,?,2250.0,350152.0,10.0,0.0,13491.9,109.79723736658124,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2500.0,0.442291717,3.9688271892975175E-8,2500.0,100.0,?,?,?,2500.0,350152.0,10.0,0.0,14970.900000000001,129.1979101998172,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2750.0,0.465952342,4.184184281584288E-8,2750.0,100.0,?,?,?,2750.0,351832.0,10.0,0.0,16465.799999999996,124.5648425519822,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.488438908,4.388855183949486E-8,3000.0,100.0,?,?,?,3000.0,351832.0,10.0,0.0,17966.7,127.85847210446721,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3250.0,0.509154241,4.5774044670150085E-8,3250.0,100.0,?,?,?,3250.0,351832.0,10.0,0.0,19454.600000000006,150.66607669501042,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3500.0,0.529399867,4.7616785150118574E-8,3500.0,100.0,?,?,?,3500.0,351832.0,10.0,0.0,20945.4,142.4821236350569,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3750.0,0.549854078,4.947851086783739E-8,3750.0,100.0,?,?,?,3750.0,351832.0,10.0,0.0,22435.199999999997,158.3131917013445,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.569548654,5.127109522314534E-8,4000.0,100.0,?,?,?,4000.0,351832.0,10.0,0.0,23945.600000000002,141.71897073668987,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4250.0,0.589539682,5.309066239937311E-8,4250.0,100.0,?,?,?,4250.0,351832.0,10.0,0.0,25441.4,132.1633669197161,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4500.0,0.611384724,5.507898042816668E-8,4500.0,100.0,?,?,?,4500.0,351832.0,10.0,0.0,26947.200000000004,129.32457014985442,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4750.0,0.631340726,5.689535956624481E-8,4750.0,100.0,?,?,?,4750.0,351832.0,10.0,0.0,28447.4,145.96361799358678,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.651058807,5.869008332761418E-8,5000.0,100.0,?,?,?,5000.0,351832.0,10.0,0.0,29953.1,125.47283902635385,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
