learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
77.0,0.028593222,2.4144683671121795E-9,77.0,100.0,?,?,?,77.0,343432.0,10.0,0.0,462.40000000000003,25.46108141196417,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154.0,0.120794101,1.0606157252798892E-8,154.0,100.0,?,?,?,154.0,343432.0,10.0,0.0,924.6,40.46727072585943,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,0.165660942,1.4611901175876459E-8,231.0,100.0,?,?,?,231.0,345112.0,10.0,0.0,1391.6,56.40567347350796,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
308.0,0.216731033,1.9171475732825284E-8,308.0,100.0,?,?,?,308.0,345112.0,10.0,0.0,1854.4,60.882765304403776,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
385.0,0.263779874,2.3392478425200615E-8,385.0,100.0,?,?,?,385.0,346792.0,10.0,0.0,2309.6000000000004,72.09746489610049,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
462.0,0.294571483,2.6154958046995517E-8,462.0,100.0,?,?,?,462.0,346792.0,10.0,0.0,2778.0,83.16649966583101,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
539.0,0.323407025,2.8741948455921893E-8,539.0,100.0,?,?,?,539.0,346792.0,10.0,0.0,3250.3,87.86106456597635,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
616.0,0.349205718,3.1056486929096285E-8,616.0,100.0,?,?,?,616.0,346792.0,10.0,0.0,3710.6,80.1861722631915,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
693.0,0.372230959,3.313221138331833E-8,693.0,100.0,?,?,?,693.0,348472.0,10.0,0.0,4183.799999999999,78.53491792402497,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
770.0,0.394613642,3.5150009262358986E-8,770.0,100.0,?,?,?,770.0,348472.0,10.0,0.0,4647.5,83.92622421574269,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
847.0,0.418452063,3.7299041857489706E-8,847.0,100.0,?,?,?,847.0,348472.0,10.0,0.0,5103.7,82.70032916769104,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
924.0,0.435383804,3.882543755715921E-8,924.0,100.0,?,?,?,924.0,348472.0,10.0,0.0,5566.3,80.6736222896514,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1001.0,0.452414767,4.036077811572495E-8,1001.0,100.0,?,?,?,1001.0,348472.0,10.0,0.0,6031.1,83.16042060713472,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1078.0,0.469578589,4.190809590724402E-8,1078.0,100.0,?,?,?,1078.0,348472.0,10.0,0.0,6497.9,74.87092596966836,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1155.0,0.485909058,4.3380286962799746E-8,1155.0,100.0,?,?,?,1155.0,348472.0,10.0,0.0,6949.0,61.49435385102887,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1232.0,0.50260623,4.4885536277530114E-8,1232.0,100.0,?,?,?,1232.0,348472.0,10.0,0.0,7400.4,55.448073806840966,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1309.0,0.519218498,4.6390351477857287E-8,1309.0,100.0,?,?,?,1309.0,350152.0,10.0,0.0,7867.5,55.664171600770324,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1386.0,0.535676596,4.788120125459302E-8,1386.0,100.0,?,?,?,1386.0,350152.0,10.0,0.0,8321.499999999998,53.93257107001519,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1463.0,0.552259913,4.9383393940952525E-8,1463.0,100.0,?,?,?,1463.0,350152.0,10.0,0.0,8779.900000000001,47.44458756158486,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1540.0,0.568573409,5.086114500728956E-8,1540.0,100.0,?,?,?,1540.0,350152.0,10.0,0.0,9238.2,49.595698738230645,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
