learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
91.0,0.028657882,2.4179118281727035E-9,91.0,100.0,?,?,?,91.0,343432.0,10.0,0.0,546.4,28.115634243048635,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,0.111449559,9.80961246125607E-9,182.0,100.0,?,?,?,182.0,345112.0,10.0,0.0,1093.4,48.0166637741524,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
273.0,0.146799785,1.296570613361688E-8,273.0,100.0,?,?,?,273.0,345112.0,10.0,0.0,1641.0,56.47615032520855,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
364.0,0.182375086,1.6157356302067637E-8,364.0,100.0,?,?,?,364.0,346792.0,10.0,0.0,2185.2,69.34102521435476,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
455.0,0.214558022,1.904465929651426E-8,455.0,100.0,?,?,?,455.0,346792.0,10.0,0.0,2737.7000000000003,80.75071379113487,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546.0,0.244953422,2.1771592893790867E-8,546.0,100.0,?,?,?,546.0,346792.0,10.0,0.0,3291.0,87.79648183282873,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
637.0,0.273152875,2.431377233016615E-8,637.0,100.0,?,?,?,637.0,348472.0,10.0,0.0,3841.5,76.59308062743004,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
728.0,0.300323464,2.6763199722605445E-8,728.0,100.0,?,?,?,728.0,348472.0,10.0,0.0,4398.099999999999,81.41314390195237,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
819.0,0.327516302,2.9214632861407264E-8,819.0,100.0,?,?,?,819.0,348472.0,10.0,0.0,4937.9,85.07571790927057,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
910.0,0.354315393,3.1630569725634735E-8,910.0,100.0,?,?,?,910.0,348472.0,10.0,0.0,5481.1,85.25836550678704,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1001.0,0.380005301,3.394651379164101E-8,1001.0,100.0,?,?,?,1001.0,348472.0,10.0,0.0,6031.1,83.16042060713472,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1092.0,0.408750198,3.653786498040788E-8,1092.0,100.0,?,?,?,1092.0,348472.0,10.0,0.0,6579.0,73.88579776324485,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1183.0,0.43572584,3.89697179094495E-8,1183.0,100.0,?,?,?,1183.0,348472.0,10.0,0.0,7114.499999999999,56.149107047416386,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1274.0,0.452773254,4.050654152493509E-8,1274.0,100.0,?,?,?,1274.0,348472.0,10.0,0.0,7653.1,56.32731723299687,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1365.0,0.469522917,4.202380259264467E-8,1365.0,100.0,?,?,?,1365.0,350152.0,10.0,0.0,8200.6,53.33374999837253,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1456.0,0.486241993,4.3538292950025446E-8,1456.0,100.0,?,?,?,1456.0,350152.0,10.0,0.0,8745.0,49.562530650123534,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1547.0,0.502848161,4.504255558445843E-8,1547.0,100.0,?,?,?,1547.0,350152.0,10.0,0.0,9281.7,50.25722723040824,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1638.0,0.519192879,4.6523134882328E-8,1638.0,100.0,?,?,?,1638.0,350152.0,10.0,0.0,9821.2,46.28846748621315,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1729.0,0.535866231,4.8033483350701216E-8,1729.0,100.0,?,?,?,1729.0,350152.0,10.0,0.0,10369.9,54.630984289544266,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1820.0,0.551973087,4.949251602091102E-8,1820.0,100.0,?,?,?,1820.0,350152.0,10.0,0.0,10921.0,64.85368146836363,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1911.0,0.568857224,5.10219583584658E-8,1911.0,100.0,?,?,?,1911.0,350152.0,10.0,0.0,11467.499999999998,72.05900360121571,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2002.0,0.585184095,5.2500920993464273E-8,2002.0,100.0,?,?,?,2002.0,350152.0,10.0,0.0,12001.5,79.37708877391636,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2093.0,0.601686215,5.399575848426463E-8,2093.0,100.0,?,?,?,2093.0,350152.0,10.0,0.0,12556.5,100.84889687051609,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2184.0,0.617869634,5.546172658112314E-8,2184.0,100.0,?,?,?,2184.0,350152.0,10.0,0.0,13092.1,107.75532985013352,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2275.0,0.634844109,5.69993521478172E-8,2275.0,100.0,?,?,?,2275.0,350152.0,10.0,0.0,13640.099999999999,114.57889082297076,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2366.0,0.651069891,5.8469157678934024E-8,2366.0,100.0,?,?,?,2366.0,350152.0,10.0,0.0,14183.699999999999,122.29840554970455,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2457.0,0.667497486,5.995724435444508E-8,2457.0,100.0,?,?,?,2457.0,350152.0,10.0,0.0,14724.199999999999,134.59882779743825,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2548.0,0.6840523,6.145685510872553E-8,2548.0,100.0,?,?,?,2548.0,350152.0,10.0,0.0,15264.8,131.4946555736943,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
