learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
303.0,0.039382097,3.3398473195917904E-9,303.0,100.0,?,?,?,303.0,345112.0,10.0,0.0,1823.6,57.55229505994235,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
606.0,0.121032474,1.0665138523905641E-8,606.0,100.0,?,?,?,606.0,346792.0,10.0,0.0,3651.9999999999995,80.32157590308813,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909.0,0.172139851,1.5272466292159837E-8,909.0,100.0,?,?,?,909.0,348472.0,10.0,0.0,5476.5,84.56719878954911,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1212.0,0.224981724,2.0036158797832E-8,1212.0,100.0,?,?,?,1212.0,348472.0,10.0,0.0,7282.7,53.339687121525316,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1515.0,0.261181321,2.3315283828280453E-8,1515.0,100.0,?,?,?,1515.0,350152.0,10.0,0.0,9088.9,48.74069711807123,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1818.0,0.295193245,2.6396239434557244E-8,1818.0,100.0,?,?,?,1818.0,350152.0,10.0,0.0,10909.9,63.67355983626355,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2121.0,0.325067582,2.910239348993947E-8,2121.0,100.0,?,?,?,2121.0,350152.0,10.0,0.0,12716.499999999998,104.62870861607102,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2424.0,0.354737449,3.179002571771749E-8,2424.0,100.0,?,?,?,2424.0,350152.0,10.0,0.0,14527.5,129.98653776449282,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2727.0,0.38393709,3.444775339041319E-8,2727.0,100.0,?,?,?,2727.0,351832.0,10.0,0.0,16332.8,127.88432272956688,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3030.0,0.411411565,3.694845785113879E-8,3030.0,100.0,?,?,?,3030.0,351832.0,10.0,0.0,18148.899999999998,131.73496119102168,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3333.0,0.434906723,3.9086968101691455E-8,3333.0,100.0,?,?,?,3333.0,351832.0,10.0,0.0,19942.4,157.6706835288174,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3636.0,0.456085979,4.1014686828038345E-8,3636.0,100.0,?,?,?,3636.0,351832.0,10.0,0.0,21757.3,148.30902422532023,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3939.0,0.476981629,4.291659196598041E-8,3939.0,100.0,?,?,?,3939.0,351832.0,10.0,0.0,23581.0,153.95453874439707,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4242.0,0.498141557,4.4842551473422595E-8,4242.0,100.0,?,?,?,4242.0,351832.0,10.0,0.0,25394.0,135.5490890989515,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4545.0,0.519385335,4.6776142939947955E-8,4545.0,100.0,?,?,?,4545.0,351832.0,10.0,0.0,27231.9,139.0926549702273,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4848.0,0.539707711,4.862586914275048E-8,4848.0,100.0,?,?,?,4848.0,351832.0,10.0,0.0,29038.499999999996,126.61775371390657,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
