learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
231.0,0.039674007,3.3673948320187625E-9,231.0,100.0,?,?,?,231.0,345112.0,10.0,0.0,1391.6,56.40567347350796,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
462.0,0.124882529,1.1011906219139281E-8,462.0,100.0,?,?,?,462.0,346792.0,10.0,0.0,2778.0,83.16649966583101,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
693.0,0.171022428,1.5171416066164772E-8,693.0,100.0,?,?,?,693.0,348472.0,10.0,0.0,4183.799999999999,78.53491792402497,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
924.0,0.221926749,1.9760438345031192E-8,924.0,100.0,?,?,?,924.0,348472.0,10.0,0.0,5566.3,80.6736222896514,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1155.0,0.256306248,2.2859748654017846E-8,1155.0,100.0,?,?,?,1155.0,348472.0,10.0,0.0,6949.0,61.49435385102887,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1386.0,0.289087473,2.5829221917111428E-8,1386.0,100.0,?,?,?,1386.0,350152.0,10.0,0.0,8321.499999999998,53.93257107001519,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1617.0,0.319040479,2.854250217025272E-8,1617.0,100.0,?,?,?,1617.0,350152.0,10.0,0.0,9697.1,50.454489944459475,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1848.0,0.350029217,3.1349603764168503E-8,1848.0,100.0,?,?,?,1848.0,350152.0,10.0,0.0,11091.0,61.52867443540248,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2079.0,0.382555524,3.429598538912833E-8,2079.0,100.0,?,?,?,2079.0,350152.0,10.0,0.0,12470.199999999999,97.97936290645877,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310.0,0.414264555,3.7168334416753306E-8,2310.0,100.0,?,?,?,2310.0,350152.0,10.0,0.0,13853.900000000001,122.62630676617077,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
