learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
241.0,0.038047285,3.2293241991247567E-9,241.0,100.0,?,?,?,241.0,345112.0,10.0,0.0,1455.2,52.33609334547877,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
482.0,0.125299753,1.1057208893338425E-8,482.0,100.0,?,?,?,482.0,346792.0,10.0,0.0,2905.2000000000007,83.75732140469215,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
723.0,0.177609,1.5772885188750094E-8,723.0,100.0,?,?,?,723.0,348472.0,10.0,0.0,4368.200000000001,80.44708405736873,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
964.0,0.225326473,2.007461326185821E-8,964.0,100.0,?,?,?,964.0,348472.0,10.0,0.0,5808.4,82.49336673669926,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1205.0,0.26272998,2.3446537757830488E-8,1205.0,100.0,?,?,?,1205.0,348472.0,10.0,0.0,7240.2,55.36906476845471,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1446.0,0.297476948,2.6594077010850113E-8,1446.0,100.0,?,?,?,1446.0,350152.0,10.0,0.0,8683.599999999999,54.36134247381624,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1687.0,0.329947881,2.9535442605674682E-8,1687.0,100.0,?,?,?,1687.0,350152.0,10.0,0.0,10117.700000000003,52.63722805940504,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1928.0,0.362582436,3.249162982947297E-8,1928.0,100.0,?,?,?,1928.0,350152.0,10.0,0.0,11561.3,74.26835725185325,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2169.0,0.392929573,3.52406122708838E-8,2169.0,100.0,?,?,?,2169.0,350152.0,10.0,0.0,12998.8,103.3352687990785,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2410.0,0.419183607,3.761882272553734E-8,2410.0,100.0,?,?,?,2410.0,350152.0,10.0,0.0,14446.900000000001,130.13791829354628,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
