learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
82.0,0.02767423,2.3368668602365584E-9,82.0,100.0,?,?,?,82.0,343432.0,10.0,0.0,494.20000000000005,27.242939962085178,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164.0,0.107404177,9.455214030757131E-9,164.0,100.0,?,?,?,164.0,345112.0,10.0,0.0,987.0999999999999,46.34759972209996,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
246.0,0.156511674,1.3839566779935524E-8,246.0,100.0,?,?,?,246.0,345112.0,10.0,0.0,1483.2,54.660162214663565,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328.0,0.194798147,1.7274450661869097E-8,328.0,100.0,?,?,?,328.0,346792.0,10.0,0.0,1972.8,64.92183334167672,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
410.0,0.230552488,2.0482163464509778E-8,410.0,100.0,?,?,?,410.0,346792.0,10.0,0.0,2462.0,76.22335600063802,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
492.0,0.264956043,2.3568690044033442E-8,492.0,100.0,?,?,?,492.0,346792.0,10.0,0.0,2963.5,85.91371640586077,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
574.0,0.297041897,2.6447283293996003E-8,574.0,100.0,?,?,?,574.0,346792.0,10.0,0.0,3458.3999999999996,75.6544777260408,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
656.0,0.329294918,2.935489170566201E-8,656.0,100.0,?,?,?,656.0,348472.0,10.0,0.0,3959.0,78.76124258373109,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
738.0,0.360327341,3.2152463261801745E-8,738.0,100.0,?,?,?,738.0,348472.0,10.0,0.0,4458.1,83.33659993597584,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
820.0,0.384310817,3.43145725587445E-8,820.0,100.0,?,?,?,820.0,348472.0,10.0,0.0,4944.0,86.19100236619188,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
902.0,0.409576237,3.65922490503908E-8,902.0,100.0,?,?,?,902.0,348472.0,10.0,0.0,5432.5,81.03531466109214,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
984.0,0.440078322,3.93420106593685E-8,984.0,100.0,?,?,?,984.0,348472.0,10.0,0.0,5928.699999999999,86.73080959689767,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1066.0,0.469409711,4.1986234075905135E-8,1066.0,100.0,?,?,?,1066.0,348472.0,10.0,0.0,6427.299999999999,71.93059926839963,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1148.0,0.485668009,4.3451918919014023E-8,1148.0,100.0,?,?,?,1148.0,348472.0,10.0,0.0,6911.1,59.70380594605718,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1230.0,0.501563869,4.488492999250897E-8,1230.0,100.0,?,?,?,1230.0,348472.0,10.0,0.0,7389.999999999999,54.7397884946996,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1312.0,0.516939697,4.627774280362038E-8,1312.0,100.0,?,?,?,1312.0,350152.0,10.0,0.0,7884.199999999999,54.9298542587626,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394.0,0.532501941,4.768744202845833E-8,1394.0,100.0,?,?,?,1394.0,350152.0,10.0,0.0,8368.900000000001,54.82183263384516,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1476.0,0.547813299,4.907441485216013E-8,1476.0,100.0,?,?,?,1476.0,350152.0,10.0,0.0,8856.9,48.305624241213664,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1558.0,0.562947434,5.044533400611331E-8,1558.0,100.0,?,?,?,1558.0,350152.0,10.0,0.0,9345.2,45.465004857215746,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1640.0,0.578694656,5.187178938406209E-8,1640.0,100.0,?,?,?,1640.0,350152.0,10.0,0.0,9832.7,46.77380558484526,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1722.0,0.594539647,5.330710112511077E-8,1722.0,100.0,?,?,?,1722.0,350152.0,10.0,0.0,10328.1,56.27205740369249,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1804.0,0.610295129,5.473430473163103E-8,1804.0,100.0,?,?,?,1804.0,350152.0,10.0,0.0,10824.3,61.38050722066965,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1886.0,0.627315525,5.627609003249349E-8,1886.0,100.0,?,?,?,1886.0,350152.0,10.0,0.0,11316.9,70.78833865043639,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1968.0,0.643841733,5.7773109524483895E-8,1968.0,100.0,?,?,?,1968.0,350152.0,10.0,0.0,11796.199999999999,79.09600355124026,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2050.0,0.660541471,5.928584815739551E-8,2050.0,100.0,?,?,?,2050.0,350152.0,10.0,0.0,12291.5,83.51480241383663,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2132.0,0.676933341,6.077069869904262E-8,2132.0,100.0,?,?,?,2132.0,350152.0,10.0,0.0,12779.400000000001,104.5564175191768,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2214.0,0.693082133,6.223353012389815E-8,2214.0,100.0,?,?,?,2214.0,350152.0,10.0,0.0,13270.699999999999,107.35408702047648,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2296.0,0.709948218,6.37613372287444E-8,2296.0,100.0,?,?,?,2296.0,350152.0,10.0,0.0,13765.699999999999,117.10019451544717,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2378.0,0.726798031,6.528767034142175E-8,2378.0,100.0,?,?,?,2378.0,350152.0,10.0,0.0,14251.5,125.80430128665024,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2460.0,0.743469638,6.67978607397154E-8,2460.0,100.0,?,?,?,2460.0,350152.0,10.0,0.0,14741.3,133.00129489762313,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2542.0,0.759922721,6.828825623481846E-8,2542.0,100.0,?,?,?,2542.0,350152.0,10.0,0.0,15226.4,130.66768707084583,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2624.0,0.776780618,6.982264836519957E-8,2624.0,100.0,?,?,?,2624.0,351832.0,10.0,0.0,15724.9,128.35233625541173,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2706.0,0.792737733,7.127505204755607E-8,2706.0,100.0,?,?,?,2706.0,351832.0,10.0,0.0,16218.699999999999,130.85874487825092,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2788.0,0.80906024,7.276071341379237E-8,2788.0,100.0,?,?,?,2788.0,351832.0,10.0,0.0,16697.5,126.62565125422066,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2870.0,0.825028872,7.421416536416032E-8,2870.0,100.0,?,?,?,2870.0,351832.0,10.0,0.0,17195.399999999998,131.6014184320725,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2952.0,0.840999583,7.566780654342432E-8,2952.0,100.0,?,?,?,2952.0,351832.0,10.0,0.0,17681.3,127.72631330744305,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3034.0,0.857130395,7.713601998602973E-8,3034.0,100.0,?,?,?,3034.0,351832.0,10.0,0.0,18172.6,131.38932816464055,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3116.0,0.873257176,7.860386653028016E-8,3116.0,100.0,?,?,?,3116.0,351832.0,10.0,0.0,18660.800000000003,137.52155386621345,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3198.0,0.889120896,8.004776947538473E-8,3198.0,100.0,?,?,?,3198.0,351832.0,10.0,0.0,19145.600000000002,144.93538790325442,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
