learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
322.0,0.047929928,4.088960509515471E-9,322.0,100.0,?,?,?,322.0,346792.0,10.0,0.0,1935.9,63.05632402860161,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
644.0,0.146713137,1.2994262416575932E-8,644.0,100.0,?,?,?,644.0,348472.0,10.0,0.0,3884.1,76.68615694287115,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
966.0,0.19396938,1.725441062565479E-8,966.0,100.0,?,?,?,966.0,348472.0,10.0,0.0,5821.8,82.30134331291991,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1288.0,0.230066364,2.0524240501332616E-8,1288.0,100.0,?,?,?,1288.0,350152.0,10.0,0.0,7739.1,54.2493215523373,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1610.0,0.260220681,2.325575642541258E-8,1610.0,100.0,?,?,?,1610.0,350152.0,10.0,0.0,9656.3,50.480029054402586,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1932.0,0.287909044,2.5763894959812368E-8,1932.0,100.0,?,?,?,1932.0,350152.0,10.0,0.0,11585.4,76.13613538334563,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2254.0,0.315744147,2.8285325874427544E-8,2254.0,100.0,?,?,?,2254.0,350152.0,10.0,0.0,13516.8,110.10883504767243,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2576.0,0.343884927,3.0846676876559445E-8,2576.0,100.0,?,?,?,2576.0,351832.0,10.0,0.0,15437.4,130.39785274305717,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2898.0,0.37006121,3.322922095295456E-8,2898.0,100.0,?,?,?,2898.0,351832.0,10.0,0.0,17361.4,130.94714794738996,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3220.0,0.396442886,3.563045973384546E-8,3220.0,100.0,?,?,?,3220.0,351832.0,10.0,0.0,19272.4,148.17347190971049,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3542.0,0.418622586,3.7649238062732754E-8,3542.0,100.0,?,?,?,3542.0,351832.0,10.0,0.0,21195.6,148.00915887576406,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
