learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
361.0,0.03363334,2.866934518391887E-9,361.0,100.0,?,?,?,361.0,346792.0,10.0,0.0,2167.5,67.42938693345967,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
722.0,0.099699408,8.822787616385354E-9,722.0,100.0,?,?,?,722.0,348472.0,10.0,0.0,4362.1,80.69758360694576,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1083.0,0.136864506,1.2173219551588927E-8,1083.0,100.0,?,?,?,1083.0,348472.0,10.0,0.0,6525.7,70.4368117140777,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1444.0,0.178662722,1.5959493092526166E-8,1444.0,100.0,?,?,?,1444.0,350152.0,10.0,0.0,8669.6,54.33067478158364,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1805.0,0.20911292,1.8717811270596254E-8,1805.0,100.0,?,?,?,1805.0,350152.0,10.0,0.0,10831.0,60.343461396685974,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2166.0,0.238092825,2.1342943585343246E-8,2166.0,100.0,?,?,?,2166.0,350152.0,10.0,0.0,12982.0,103.66184340333602,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2527.0,0.265957586,2.3867061057219075E-8,2527.0,100.0,?,?,?,2527.0,350152.0,10.0,0.0,15137.8,130.36853744502753,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2888.0,0.288325528,2.5902973020474115E-8,2888.0,100.0,?,?,?,2888.0,351832.0,10.0,0.0,17301.1,130.512196109533,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3249.0,0.308836093,2.7769828033627322E-8,3249.0,100.0,?,?,?,3249.0,351832.0,10.0,0.0,19449.399999999998,151.89338366104047,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3610.0,0.328498857,2.9559516886462353E-8,3610.0,100.0,?,?,?,3610.0,351832.0,10.0,0.0,21601.800000000003,148.59699413738767,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3971.0,0.345252035,3.108437757828376E-8,3971.0,100.0,?,?,?,3971.0,351832.0,10.0,0.0,23773.399999999998,141.70250527072486,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4332.0,0.359114879,3.2346162410537814E-8,4332.0,100.0,?,?,?,4332.0,351832.0,10.0,0.0,25948.400000000005,124.24456169632225,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4693.0,0.372695009,3.3582214843504543E-8,4693.0,100.0,?,?,?,4693.0,351832.0,10.0,0.0,28104.5,149.46590097930567,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5054.0,0.386044759,3.479729827547446E-8,5054.0,100.0,?,?,?,5054.0,351832.0,10.0,0.0,30283.7,130.56633052462917,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5415.0,0.398930506,3.5975748897517715E-8,5415.0,100.0,?,?,?,5415.0,353512.0,10.0,0.0,32438.9,144.65165052635933,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5776.0,0.411853258,3.715758376769721E-8,5776.0,100.0,?,?,?,5776.0,353512.0,10.0,0.0,34596.4,126.15616424803748,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6137.0,0.424898703,3.835063937984613E-8,6137.0,100.0,?,?,?,6137.0,353512.0,10.0,0.0,36764.0,138.71393425159434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6498.0,0.437949888,3.954421993684851E-8,6498.0,100.0,?,?,?,6498.0,353512.0,10.0,0.0,38919.0,158.99475882347008,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6859.0,0.450984703,4.073630339502667E-8,6859.0,100.0,?,?,?,6859.0,353512.0,10.0,0.0,41088.7,155.81331422214487,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7220.0,0.463711997,4.190026288695426E-8,7220.0,100.0,?,?,?,7220.0,353512.0,10.0,0.0,43254.600000000006,167.38325948420172,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7581.0,0.476780798,4.309545449422465E-8,7581.0,100.0,?,?,?,7581.0,353512.0,10.0,0.0,45421.799999999996,162.80444984363533,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7942.0,0.48964152,4.427161648474219E-8,7942.0,100.0,?,?,?,7942.0,353512.0,10.0,0.0,47572.0,145.1527930607382,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8303.0,0.506170129,4.579156738558369E-8,8303.0,99.9,96.24568253491515,0.0,92.85714285714286,8303.0,356544.0,10.0,0.0,49734.299999999996,132.34303071101922,1339.2000000000003,74.20811575861804,1.4,0.8432740427115678,1.2000000000000002,0.4216370213557839,1.2000000000000002,0.4216370213557839,0.20000000000000004,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
8664.0,0.557047159,5.044162250361301E-8,8664.0,99.9,99.78655282817502,0.0,99.73333333333333,8664.0,353296.0,10.0,3.0,36402.99999999999,24887.51155811998,1403.1999999999998,123.65974823414989,2.4,0.9660917830792958,1.7,0.4830458915396479,1.7,0.4830458915396479,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
9025.0,0.581602526,5.2648579518323136E-8,9025.0,99.9,99.74298344813405,0.0,99.8,9025.0,347416.0,10.0,10.0,1733.2,775.2205134311425,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9386.0,0.595345508,5.389271372308333E-8,9386.0,100.0,?,?,100.0,9386.0,349936.0,10.0,10.0,3907.3,782.788186193714,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9747.0,0.608804664,5.511349336317843E-8,9747.0,100.0,?,?,100.0,9747.0,350608.0,10.0,10.0,6069.9,760.7220911739054,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10108.0,0.622938851,5.640041439842432E-8,10108.0,100.0,?,?,?,10108.0,351952.0,10.0,10.0,8255.4,762.2949560373594,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10469.0,0.636164635,5.7605774758503665E-8,10469.0,100.0,?,?,?,10469.0,352288.0,10.0,10.0,10393.000000000002,742.8280794070429,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10830.0,0.659304212,5.974156410123739E-8,10830.0,99.6,33.15508021390357,-100.0,0.0,10830.0,356784.0,10.0,10.0,12566.400000000001,750.0539536148937,1662.4,384.53296347647495,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11191.0,0.690979715,6.275044431226535E-8,11191.0,99.6,66.47108130762778,33.33333333333333,42.857142857142854,11191.0,367184.0,10.0,10.0,14739.599999999999,753.6694235538546,2648.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11552.0,0.705951447,6.417782614216622E-8,11552.0,99.6,66.47108130762778,33.33333333333333,42.857142857142854,11552.0,368528.0,10.0,10.0,16927.3,738.7111975145184,2648.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11913.0,0.720667106,6.558079436732663E-8,11913.0,100.0,100.0,100.0,100.0,11913.0,368528.0,10.0,10.0,19117.599999999995,752.6625627286988,2648.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12274.0,0.735216756,6.696793555055228E-8,12274.0,100.0,?,?,?,12274.0,368528.0,10.0,10.0,21290.600000000002,739.512632301392,2648.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12635.0,0.749765806,6.835501953070362E-8,12635.0,100.0,100.0,100.0,100.0,12635.0,368528.0,10.0,10.0,23451.1,750.1455340280457,2648.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12996.0,0.764172859,6.972856573595355E-8,12996.0,100.0,100.0,100.0,100.0,12996.0,368528.0,10.0,10.0,25655.8,762.3814734836569,2648.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13357.0,0.787196031,7.198597947730372E-8,13357.0,99.6,71.22716155948798,0.0,42.857142857142854,13357.0,379008.0,10.0,10.0,27793.9,750.9233501348702,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13718.0,0.827987193,7.598731110739211E-8,13718.0,99.6,71.22716155948798,0.0,42.857142857142854,13718.0,379176.0,10.0,10.0,29962.3,746.4918024406644,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14079.0,0.869109445,8.003541833321254E-8,14079.0,99.8,85.6156501726121,66.66666666666666,75.0,14079.0,380520.0,10.0,10.0,32135.100000000002,759.5276968104735,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14440.0,0.902578816,8.332331228888284E-8,14440.0,100.0,100.0,100.0,100.0,14440.0,379728.0,10.0,10.0,34313.700000000004,743.2831148955875,3585.6000000000004,298.519011119895,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14801.0,0.933227486,8.634172380813708E-8,14801.0,100.0,100.0,100.0,100.0,14801.0,380688.0,10.0,10.0,36497.1,752.8437125695853,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15162.0,0.964808142,8.945192127693445E-8,15162.0,100.0,?,?,?,15162.0,380688.0,10.0,10.0,38654.0,757.2382569428047,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15523.0,0.995400817,9.246481817017E-8,15523.0,99.8,79.90353697749187,66.66666666666666,66.66666666666666,15523.0,380688.0,10.0,10.0,40823.799999999996,769.4160556335338,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15884.0,1.025657064,9.544458220150322E-8,15884.0,99.8,83.2355406538139,75.0,71.42857142857143,15884.0,380688.0,10.0,10.0,42992.799999999996,794.7579365931354,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16245.0,1.056006921,9.843356534421445E-8,16245.0,99.8,83.2355406538139,75.0,71.42857142857143,16245.0,380688.0,10.0,10.0,45164.4,802.0341084462132,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16606.0,1.085521092,1.0134024657141418E-7,16606.0,100.0,100.0,100.0,100.0,16606.0,380688.0,10.0,10.0,47344.1,823.4312289978378,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16967.0,1.115254052,1.042684750709062E-7,16967.0,100.0,100.0,100.0,100.0,16967.0,380688.0,10.0,10.0,49493.700000000004,808.3438556016171,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17328.0,1.145363657,1.0723379717369875E-7,17328.0,100.0,100.0,100.0,100.0,17328.0,380688.0,10.0,10.0,51633.700000000004,779.647363306714,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17689.0,1.174933715,1.1014598239061734E-7,17689.0,100.0,?,?,?,17689.0,380688.0,10.0,10.0,53813.9,760.7489657494708,3680.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18050.0,1.206888008,1.1336995578685156E-7,18050.0,99.8,83.2355406538139,66.66666666666666,71.42857142857143,18050.0,390000.0,10.0,10.0,55998.5,749.2719799912434,4590.4,391.35184510446174,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18411.0,1.237207829,1.1643655195270977E-7,18411.0,99.8,83.2355406538139,66.66666666666666,71.42857142857143,18411.0,390960.0,10.0,10.0,58163.1,761.4202300088091,4684.8,288.3997226073561,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18772.0,1.268872583,1.1963917683658501E-7,18772.0,99.8,83.2355406538139,66.66666666666666,71.42857142857143,18772.0,390960.0,10.0,10.0,60296.5,760.17487023272,4684.8,288.3997226073561,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19133.0,1.298894091,1.22687344216307E-7,19133.0,100.0,?,?,?,19133.0,392472.0,10.0,10.0,62465.1,769.7723256478725,4684.8,288.3997226073561,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19494.0,1.329681458,1.258146094667415E-7,19494.0,100.0,100.0,100.0,100.0,19494.0,392640.0,10.0,10.0,64647.0,781.5601206703305,4684.8,288.3997226073561,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19855.0,1.3595322,1.2884673586313923E-7,19855.0,100.0,100.0,100.0,100.0,19855.0,392640.0,10.0,10.0,66809.90000000001,800.0993618850677,4684.8,288.3997226073561,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20216.0,1.388567521,1.3179603485316037E-7,20216.0,100.0,?,?,?,20216.0,392640.0,10.0,10.0,68970.90000000001,778.8988595018817,4684.8,288.3997226073561,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20577.0,1.418032047,1.3479600455143385E-7,20577.0,99.9,92.2576649117374,75.0,85.71428571428571,20577.0,393568.0,10.0,10.0,71129.8,772.7913042989021,4776.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20938.0,1.444172883,1.3745107620803845E-7,20938.0,99.9,93.28318108543799,83.33333333333334,87.5,20938.0,392608.0,10.0,10.0,73290.3,768.9328897172271,4681.6,298.51901111989497,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21299.0,1.470575914,1.4013933574231962E-7,21299.0,100.0,100.0,100.0,100.0,21299.0,393568.0,10.0,10.0,75460.7,779.4012017782205,4776.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21660.0,1.496067438,1.4272845809693964E-7,21660.0,100.0,?,?,?,21660.0,392608.0,10.0,10.0,77609.20000000001,765.8508412942475,4681.6,298.51901111989497,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22021.0,1.520947694,1.452616742798603E-7,22021.0,100.0,?,?,?,22021.0,393568.0,10.0,10.0,79749.8,787.9352483266326,4776.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22382.0,1.545650694,1.4777684290861915E-7,22382.0,100.0,?,?,?,22382.0,393568.0,10.0,10.0,81922.90000000001,807.0498332403836,4776.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22743.0,1.569700574,1.5022551326045556E-7,22743.0,99.9,92.2576649117374,83.33333333333334,85.71428571428571,22743.0,393568.0,10.0,10.0,84080.90000000001,826.4704673086245,4776.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
