learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
48.0,0.023812173,2.000397928562015E-9,48.0,100.0,?,?,?,48.0,341752.0,10.0,0.0,285.8,16.1850411045371,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
96.0,0.10470465,9.187379353940487E-9,96.0,100.0,?,?,?,96.0,343432.0,10.0,0.0,574.3,29.623751731788904,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
144.0,0.146918936,1.2937954198713931E-8,144.0,100.0,?,?,?,144.0,343432.0,10.0,0.0,865.6,36.95703210787119,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
192.0,0.186316185,1.6455369003284724E-8,192.0,100.0,?,?,?,192.0,345112.0,10.0,0.0,1153.8,47.992592020945175,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
240.0,0.217597415,1.924817977814832E-8,240.0,100.0,?,?,?,240.0,345112.0,10.0,0.0,1448.3000000000002,52.02360575311516,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
288.0,0.246780645,2.1853679599904767E-8,288.0,100.0,?,?,?,288.0,345112.0,10.0,0.0,1730.1,57.26827704371378,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
336.0,0.27402774,2.4298161948670944E-8,336.0,100.0,?,?,?,336.0,346792.0,10.0,0.0,2021.1,66.16385384449394,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384.0,0.298295693,2.6475369564719085E-8,384.0,100.0,?,?,?,384.0,346792.0,10.0,0.0,2304.5,71.14968571805343,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
432.0,0.320987212,2.8511146870967415E-8,432.0,100.0,?,?,?,432.0,346792.0,10.0,0.0,2600.5,79.21033883135318,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
480.0,0.34437565,3.0609448501148986E-8,480.0,100.0,?,?,?,480.0,346792.0,10.0,0.0,2893.8999999999996,82.78949208685847,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
528.0,0.367340294,3.266972930920207E-8,528.0,100.0,?,?,?,528.0,346792.0,10.0,0.0,3182.9,88.0131934554259,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
576.0,0.385753076,3.432163827750418E-8,576.0,100.0,?,?,?,576.0,346792.0,10.0,0.0,3468.7,75.0570893831267,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
624.0,0.402905712,3.586049282096326E-8,624.0,100.0,?,?,?,624.0,346792.0,10.0,0.0,3760.2,77.94271400629228,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672.0,0.419300711,3.733850125315495E-8,672.0,100.0,?,?,?,672.0,348472.0,10.0,0.0,4055.5,74.8008466975252,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
720.0,0.435521151,3.880077319924409E-8,720.0,100.0,?,?,?,720.0,348472.0,10.0,0.0,4348.7,78.86563820124005,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
768.0,0.452221541,4.030631261653163E-8,768.0,100.0,?,?,?,768.0,348472.0,10.0,0.0,4635.1,85.77159592001692,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
816.0,0.468321652,4.175773690861132E-8,816.0,100.0,?,?,?,816.0,348472.0,10.0,0.0,4920.3,84.98241648194708,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
864.0,0.484203993,4.3189529244856285E-8,864.0,100.0,?,?,?,864.0,348472.0,10.0,0.0,5203.8,77.76717388032903,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
912.0,0.500588644,4.466660480530725E-8,912.0,100.0,?,?,?,912.0,348472.0,10.0,0.0,5494.0,82.79023023414189,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
960.0,0.517043904,4.615004576397438E-8,960.0,100.0,?,?,?,960.0,348472.0,10.0,0.0,5782.9,81.09178613014873,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1008.0,0.533469906,4.763084911524007E-8,1008.0,100.0,?,?,?,1008.0,348472.0,10.0,0.0,6072.599999999999,85.59620967724629,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1056.0,0.550177484,4.913703653040859E-8,1056.0,100.0,?,?,?,1056.0,348472.0,10.0,0.0,6365.4,73.97777444010525,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104.0,0.56676785,5.063265728897932E-8,1104.0,100.0,?,?,?,1104.0,348472.0,10.0,0.0,6646.6,70.98700976626323,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1152.0,0.583370709,5.212940429094557E-8,1152.0,100.0,?,?,?,1152.0,348472.0,10.0,0.0,6932.1,59.4688527251405,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.60019296,5.3645929471974563E-8,1200.0,100.0,?,?,?,1200.0,348472.0,10.0,0.0,7211.7,54.33445806606822,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1248.0,0.616884232,5.515064690196679E-8,1248.0,100.0,?,?,?,1248.0,348472.0,10.0,0.0,7493.5,56.61026604973894,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1296.0,0.63301973,5.661227409551126E-8,1296.0,100.0,?,?,?,1296.0,350152.0,10.0,0.0,7788.799999999999,55.81477303446541,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1344.0,0.648331516,5.7999285689410224E-8,1344.0,100.0,?,?,?,1344.0,350152.0,10.0,0.0,8073.5,52.27757114140299,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1392.0,0.662590435,5.929092377587945E-8,1392.0,100.0,?,?,?,1392.0,350152.0,10.0,0.0,8355.400000000001,54.06210420535915,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1440.0,0.676706552,6.056962620418104E-8,1440.0,100.0,?,?,?,1440.0,350152.0,10.0,0.0,8645.8,52.44001864564456,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1488.0,0.691293254,6.189095637368244E-8,1488.0,100.0,?,?,?,1488.0,350152.0,10.0,0.0,8932.0,52.668776329054815,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
