learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),members size
3317966.0,837.292238319,2.463644874884886E-4,3317966.0,98.0,96.00145547020884,95.89322381930184,95.91002044989774,98.03914647967967,97.98792756539235,98.01192842942345,98.05068226120858,100.0,96.10136452241716,98.0276134122288,96.05522682445759,100.0,3317966.0,1586000.0,1160.0
3395128.0,883.623268768,2.657825569112034E-4,3395128.0,97.6,95.20245634235272,95.0920245398773,95.04132231404958,97.65610350646915,97.61904761904762,97.58064516129032,97.63779527559055,100.0,95.2755905511811,97.67441860465115,95.34883720930233,100.0,3395128.0,1620080.0,1190.0
3472290.0,928.983027221,2.8519346607574884E-4,3472290.0,97.5,94.97782206222679,94.94949494949495,94.94949494949495,97.54892108408278,97.30893433799784,97.6657329598506,97.71897810218978,100.0,95.43795620437956,97.37945492662475,94.75890985324948,100.0,3472290.0,1654160.0,1220.0
3549452.0,972.068367067,3.039602922903671E-4,3549452.0,97.5,94.9748743718593,95.15503875968992,94.65811965811966,97.54751686082159,97.2972972972973,97.67441860465117,97.72727272727273,100.0,95.45454545454545,97.36842105263158,94.73684210526315,100.0,3549452.0,1683696.0,1246.0
3626614.0,1015.499165481,3.2331766619696087E-4,3626614.0,98.0,96.00102373792309,96.1089494163424,95.77167019027483,98.03893883058001,97.97570850202429,98.02371541501978,98.06201550387597,100.0,96.12403100775194,98.01587301587303,96.03174603174604,100.0,3626614.0,1722864.0,1276.0
3703776.0,1060.140824737,3.4356895391483215E-4,3703776.0,98.3,96.59850334147025,96.55172413793103,96.56565656565657,98.32721783854896,98.25282631038027,98.34469328140214,98.37164750957854,100.0,96.74329501915709,98.28282828282828,96.56565656565657,100.0,3703776.0,1753536.0,1303.0
3780938.0,1106.122041728,3.648873668808729E-4,3780938.0,97.39999999999999,94.80218308310509,94.32314410480349,94.38444924406046,97.46525448844936,97.44094488188976,97.35772357723576,97.42574257425743,100.0,94.85148514851485,97.50479846449136,95.00959692898272,100.0,3780938.0,1792160.0,1337.0
3858100.0,1152.765672529,3.86937839136309E-4,3858100.0,98.5,96.98872578935534,96.875,96.96356275303644,98.51636596701783,98.3991462113127,98.58889934148635,98.60853432282003,100.0,97.21706864564007,98.42436974789916,96.84873949579831,100.0,3858100.0,1827376.0,1368.0
3935262.0,1200.846936057,4.102331554732584E-4,3935262.0,98.1,96.1977186311787,96.32495164410058,95.9830866807611,98.13366678486777,98.0392156862745,98.15712900096993,98.19047619047619,100.0,96.38095238095238,98.07692307692308,96.15384615384616,100.0,3935262.0,1872816.0,1408.0
4012424.0,1250.957054917,4.3493852018324576E-4,4012424.0,98.2,96.40080621940686,96.39278557114228,96.41434262948206,98.2316534040672,98.18181818181819,98.21782178217822,98.24902723735408,100.0,96.49805447470817,98.21428571428572,96.42857142857143,100.0,4012424.0,1905760.0,1437.0
