learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
52.0,0.024737292,2.0781147388368848E-9,52.0,100.0,?,?,?,52.0,341752.0,10.0,0.0,311.7,17.435914404214966,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104.0,0.108656376,9.533998404542605E-9,104.0,100.0,?,?,?,104.0,343432.0,10.0,0.0,624.4,32.92483021132294,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,0.159487693,1.4072255046564257E-8,156.0,100.0,?,?,?,156.0,345112.0,10.0,0.0,938.9,41.500870138133514,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208.0,0.202407756,1.7904189225758113E-8,208.0,100.0,?,?,?,208.0,345112.0,10.0,0.0,1249.8,54.432016722186994,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
260.0,0.23148495,2.0500222076959908E-8,260.0,100.0,?,?,?,260.0,345112.0,10.0,0.0,1565.3,56.17245271878774,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
312.0,0.256748621,2.275578084435521E-8,312.0,100.0,?,?,?,312.0,345112.0,10.0,0.0,1877.6,64.06281639488266,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
364.0,0.280618684,2.489729162440118E-8,364.0,100.0,?,?,?,364.0,346792.0,10.0,0.0,2185.2,69.34102521435476,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
416.0,0.301703308,2.6788905801926225E-8,416.0,100.0,?,?,?,416.0,346792.0,10.0,0.0,2496.4,75.01585017699777,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
468.0,0.323060723,2.870499351633299E-8,468.0,100.0,?,?,?,468.0,346792.0,10.0,0.0,2820.3,84.48149041193712,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
520.0,0.348979607,3.1030314965746886E-8,520.0,100.0,?,?,?,520.0,346792.0,10.0,0.0,3135.2999999999997,87.29140214757055,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
572.0,0.375816982,3.343803914605744E-8,572.0,100.0,?,?,?,572.0,346792.0,10.0,0.0,3447.5,74.68489360863637,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
624.0,0.402551014,3.583649187415011E-8,624.0,100.0,?,?,?,624.0,346792.0,10.0,0.0,3760.2,77.94271400629228,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
676.0,0.428813089,3.820401676981193E-8,676.0,100.0,?,?,?,676.0,348472.0,10.0,0.0,4079.4,77.43699948273361,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
728.0,0.455346082,4.059596491114961E-8,728.0,100.0,?,?,?,728.0,348472.0,10.0,0.0,4398.099999999999,81.41314390195237,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
780.0,0.480613543,4.287382539885533E-8,780.0,100.0,?,?,?,780.0,348472.0,10.0,0.0,4706.200000000001,86.77147508766289,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
832.0,0.50464075,4.5039877043507174E-8,832.0,100.0,?,?,?,832.0,348472.0,10.0,0.0,5016.3,86.36235033598581,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
884.0,0.523270672,4.6719363684956405E-8,884.0,100.0,?,?,?,884.0,348472.0,10.0,0.0,5324.0,81.42071808411748,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
936.0,0.541772177,4.838727353955516E-8,936.0,100.0,?,?,?,936.0,348472.0,10.0,0.0,5639.7,78.41917282569779,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
988.0,0.561090985,5.0128863223329605E-8,988.0,100.0,?,?,?,988.0,348472.0,10.0,0.0,5952.0,86.88689966464065,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1040.0,0.580265249,5.1857422271919335E-8,1040.0,100.0,?,?,?,1040.0,348472.0,10.0,0.0,6263.500000000001,78.34432546989828,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1092.0,0.598595834,5.3509923696104024E-8,1092.0,100.0,?,?,?,1092.0,348472.0,10.0,0.0,6579.0,73.88579776324485,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1144.0,0.613495376,5.48531167461185E-8,1144.0,100.0,?,?,?,1144.0,348472.0,10.0,0.0,6886.4,63.8160551028414,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1196.0,0.628122907,5.617178801655562E-8,1196.0,100.0,?,?,?,1196.0,348472.0,10.0,0.0,7188.7,55.8948417417326,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1248.0,0.643245153,5.753505782228584E-8,1248.0,100.0,?,?,?,1248.0,348472.0,10.0,0.0,7493.5,56.61026604973894,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1300.0,0.657924073,5.8864741519923426E-8,1300.0,100.0,?,?,?,1300.0,350152.0,10.0,0.0,7813.1,57.223635365506446,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1352.0,0.675572446,6.046341184907075E-8,1352.0,100.0,?,?,?,1352.0,350152.0,10.0,0.0,8122.7,54.71349620218644,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1404.0,0.695771348,6.229312075814438E-8,1404.0,100.0,?,?,?,1404.0,350152.0,10.0,0.0,8430.4,59.03708815463186,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1456.0,0.716282268,6.415109368445971E-8,1456.0,100.0,?,?,?,1456.0,350152.0,10.0,0.0,8745.0,49.562530650123534,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1508.0,0.736797365,6.600944498253571E-8,1508.0,100.0,?,?,?,1508.0,350152.0,10.0,0.0,9048.300000000001,49.128063941770485,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
