learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
376.0,0.034646377,2.9557246017725104E-9,376.0,100.0,?,?,?,376.0,346792.0,10.0,0.0,2260.6,72.42804858769995,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
752.0,0.101542955,8.986448139405499E-9,752.0,100.0,?,?,?,752.0,348472.0,10.0,0.0,4538.599999999999,89.0620258271978,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1128.0,0.138486125,1.2316873275258889E-8,1128.0,100.0,?,?,?,1128.0,348472.0,10.0,0.0,6788.800000000001,67.60473356208138,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1504.0,0.179914817,1.6069673642509926E-8,1504.0,100.0,?,?,?,1504.0,350152.0,10.0,0.0,9024.5,49.735411037922574,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1880.0,0.211473025,1.892836043310869E-8,1880.0,100.0,?,?,?,1880.0,350152.0,10.0,0.0,11283.1,68.03993925139376,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2256.0,0.240522654,2.1559808666610884E-8,2256.0,100.0,?,?,?,2256.0,350152.0,10.0,0.0,13529.4,111.9982142714782,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2632.0,0.268502634,2.410652378298756E-8,2632.0,100.0,?,?,?,2632.0,351832.0,10.0,0.0,15776.6,130.90471513449953,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3008.0,0.290956488,2.6150255386895604E-8,3008.0,100.0,?,?,?,3008.0,351832.0,10.0,0.0,18013.300000000003,132.4068225835314,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3384.0,0.311558464,2.802543055522773E-8,3384.0,100.0,?,?,?,3384.0,351832.0,10.0,0.0,20251.8,157.82395255473762,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3760.0,0.33210883,2.989590822316292E-8,3760.0,100.0,?,?,?,3760.0,351832.0,10.0,0.0,22497.3,156.4204092963715,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4136.0,0.34872243,3.140806463847972E-8,4136.0,100.0,?,?,?,4136.0,351832.0,10.0,0.0,24753.9,144.98156970993085,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4512.0,0.362944786,3.270257196177625E-8,4512.0,100.0,?,?,?,4512.0,351832.0,10.0,0.0,27020.3,130.44458167700512,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4888.0,0.376399921,3.392724745108642E-8,4888.0,100.0,?,?,?,4888.0,351832.0,10.0,0.0,29284.0,124.19608152702183,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5264.0,0.39007467,3.5177855309935075E-8,5264.0,100.0,?,?,?,5264.0,353512.0,10.0,0.0,31530.6,139.68154256498372,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5640.0,0.403325533,3.638969718025583E-8,5640.0,100.0,?,?,?,5640.0,353512.0,10.0,0.0,33788.70000000001,133.36670415728926,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6016.0,0.416341303,3.758003890067545E-8,6016.0,100.0,?,?,?,6016.0,353512.0,10.0,0.0,36029.5,136.54323694550206,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6392.0,0.429531385,3.878632211713947E-8,6392.0,100.0,?,?,?,6392.0,353512.0,10.0,0.0,38280.2,165.19133687266347,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6768.0,0.442483262,3.9970820579454296E-8,6768.0,100.0,?,?,?,6768.0,353512.0,10.0,0.0,40535.600000000006,145.28378360222436,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7144.0,0.455648036,4.117478928296516E-8,7144.0,100.0,?,?,?,7144.0,353512.0,10.0,0.0,42803.1,159.4221858253533,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7520.0,0.46872057,4.2370322287297904E-8,7520.0,100.0,?,?,?,7520.0,353512.0,10.0,0.0,45055.3,166.81530039071467,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7896.0,0.482247665,4.360742662569507E-8,7896.0,100.0,?,?,?,7896.0,353512.0,10.0,0.0,47290.2,143.91031157557012,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8272.0,0.495540823,4.482313653479226E-8,8272.0,100.0,?,?,?,8272.0,353512.0,10.0,0.0,49549.1,125.2982663709097,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8648.0,0.547316723,4.952352126567934E-8,8648.0,99.9,99.78258789971215,0.0,99.72144846796658,8648.0,352000.0,10.0,3.0,36308.1,24889.641961846075,1308.8,297.1437362624358,2.4,0.9660917830792958,1.7,0.4830458915396479,1.7,0.4830458915396479,0.7,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
9024.0,0.574891588,5.200186100059084E-8,9024.0,99.9,99.74360289215937,0.0,99.8,9024.0,347416.0,10.0,10.0,1728.1,774.9265843362913,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9400.0,0.589042913,5.328296196362623E-8,9400.0,100.0,?,?,100.0,9400.0,349936.0,10.0,10.0,3988.1000000000004,784.5440926635887,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9776.0,0.602923555,5.4541971454641044E-8,9776.0,100.0,?,?,100.0,9776.0,350608.0,10.0,10.0,6243.400000000001,759.9102578594394,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10152.0,0.616795478,5.580501329128939E-8,10152.0,100.0,?,?,?,10152.0,351952.0,10.0,10.0,8518.6,761.2533816746637,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10528.0,0.630445084,5.7048999583754256E-8,10528.0,100.0,?,?,?,10528.0,352288.0,10.0,10.0,10756.9,751.5415934375598,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10904.0,0.646848779,5.85496891817202E-8,10904.0,99.5,28.32568807339425,-150.0,-25.0,10904.0,353632.0,10.0,10.0,13004.9,748.8749265101321,1356.8,111.31217363792697,1.4000000000000001,0.8432740427115678,1.2,0.4216370213557839,1.2,0.4216370213557839,0.19999999999999998,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
11280.0,0.688726529,6.251936826229094E-8,11280.0,99.5,61.28832455868698,16.666666666666664,28.57142857142857,11280.0,366416.0,10.0,10.0,15283.0,745.5178662439208,2523.2000000000003,377.1273878501357,5.2,0.6324555320336759,3.1,0.31622776601683794,3.1,0.31622776601683794,2.1,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
