learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
33.0,0.018712571,1.5638609924891758E-9,33.0,100.0,?,?,?,33.0,340072.0,10.0,0.0,194.70000000000002,14.430292212333514,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66.0,0.097123022,8.496245546928712E-9,66.0,100.0,?,?,?,66.0,341752.0,10.0,0.0,393.5,20.342893927200556,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99.0,0.14700525,1.2928087164196704E-8,99.0,100.0,?,?,?,99.0,343432.0,10.0,0.0,592.9,28.88848290313017,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132.0,0.187891948,1.6560710987436277E-8,132.0,100.0,?,?,?,132.0,343432.0,10.0,0.0,794.1,36.634683020329255,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,0.222283891,1.9631248462429894E-8,165.0,100.0,?,?,?,165.0,345112.0,10.0,0.0,992.5,46.97103126159547,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198.0,0.254556258,2.251254866347545E-8,198.0,100.0,?,?,?,198.0,345112.0,10.0,0.0,1191.6,50.31279934348493,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,0.285491737,2.5274490539698553E-8,231.0,100.0,?,?,?,231.0,345112.0,10.0,0.0,1391.6,56.40567347350796,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
264.0,0.317713198,2.8151245816349986E-8,264.0,100.0,?,?,?,264.0,345112.0,10.0,0.0,1590.3000000000002,57.352806770413984,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
297.0,0.346906737,3.075766603306143E-8,297.0,100.0,?,?,?,297.0,345112.0,10.0,0.0,1785.2,58.900669681158035,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
330.0,0.375344886,3.3309004194508826E-8,330.0,100.0,?,?,?,330.0,346792.0,10.0,0.0,1984.3,63.25442452684415,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
