learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
294.0,0.035079023,2.977388211946107E-9,294.0,100.0,?,?,?,294.0,345112.0,10.0,0.0,1765.3999999999999,59.675418352580955,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
588.0,0.104614214,9.215761404302384E-9,588.0,100.0,?,?,?,588.0,346792.0,10.0,0.0,3541.5,80.70281559180226,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
882.0,0.147760131,1.3105363906909607E-8,882.0,100.0,?,?,?,882.0,348472.0,10.0,0.0,5310.900000000001,81.67476150357992,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176.0,0.180948983,1.609733744169068E-8,1176.0,100.0,?,?,?,1176.0,348472.0,10.0,0.0,7071.200000000001,56.5111591733094,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1470.0,0.211578894,1.8871934845095707E-8,1470.0,100.0,?,?,?,1470.0,350152.0,10.0,0.0,8822.1,48.697364747318154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1764.0,0.239524393,2.140336593421176E-8,1764.0,100.0,?,?,?,1764.0,350152.0,10.0,0.0,10581.8,53.18479314825079,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2058.0,0.266473669,2.3844554588440806E-8,2058.0,100.0,?,?,?,2058.0,350152.0,10.0,0.0,12343.099999999999,86.99865899349636,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2352.0,0.293263064,2.6271260490583048E-8,2352.0,100.0,?,?,?,2352.0,350152.0,10.0,0.0,14104.5,122.50827636440611,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2646.0,0.320533325,2.87533775584379E-8,2646.0,100.0,?,?,?,2646.0,351832.0,10.0,0.0,15857.9,130.76565128333831,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2940.0,0.346242107,3.109337007247946E-8,2940.0,100.0,?,?,?,2940.0,351832.0,10.0,0.0,17609.2,128.78906095714092,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3234.0,0.36832404,3.310324972821607E-8,3234.0,100.0,?,?,?,3234.0,351832.0,10.0,0.0,19356.200000000004,149.96058741475326,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3528.0,0.386965175,3.4799950736970126E-8,3528.0,100.0,?,?,?,3528.0,351832.0,10.0,0.0,21113.6,144.39467518652523,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
