learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
188.0,0.041081909,3.4868927672484683E-9,188.0,100.0,?,?,?,188.0,345112.0,10.0,0.0,1128.8000000000002,49.08903475658626,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
376.0,0.132428576,1.1682089910287826E-8,376.0,100.0,?,?,?,376.0,346792.0,10.0,0.0,2260.6,72.42804858769995,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
564.0,0.187897601,1.6658512259744523E-8,564.0,100.0,?,?,?,564.0,346792.0,10.0,0.0,3402.2000000000003,76.68231724314136,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
752.0,0.242654866,2.159487726920595E-8,752.0,100.0,?,?,?,752.0,348472.0,10.0,0.0,4538.599999999999,89.0620258271978,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
940.0,0.280940807,2.504635315111321E-8,940.0,100.0,?,?,?,940.0,348472.0,10.0,0.0,5662.5,80.73722809212614,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1128.0,0.31577289,2.8186463887612854E-8,1128.0,100.0,?,?,?,1128.0,348472.0,10.0,0.0,6788.800000000001,67.60473356208138,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1316.0,0.347124083,3.102639831286958E-8,1316.0,100.0,?,?,?,1316.0,350152.0,10.0,0.0,7906.500000000001,55.50625590367658,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1504.0,0.376697541,3.370529737256674E-8,1504.0,100.0,?,?,?,1504.0,350152.0,10.0,0.0,9024.5,49.735411037922574,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1692.0,0.403713071,3.6152487617083306E-8,1692.0,100.0,?,?,?,1692.0,350152.0,10.0,0.0,10147.5,52.26056512004683,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1880.0,0.427599878,3.831626382517732E-8,1880.0,100.0,?,?,?,1880.0,350152.0,10.0,0.0,11283.1,68.03993925139376,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
