learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
216.0,0.036639493,3.109835600321078E-9,216.0,100.0,?,?,?,216.0,345112.0,10.0,0.0,1296.1,56.67147038462612,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
432.0,0.111047566,9.785381050366495E-9,432.0,100.0,?,?,?,432.0,346792.0,10.0,0.0,2600.5,79.21033883135318,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
648.0,0.167287088,1.4855371462590994E-8,648.0,100.0,?,?,?,648.0,348472.0,10.0,0.0,3907.4,77.96181401458308,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
864.0,0.218035054,1.943029834514691E-8,864.0,100.0,?,?,?,864.0,348472.0,10.0,0.0,5203.8,77.76717388032903,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1080.0,0.257455425,2.2984043041204827E-8,1080.0,100.0,?,?,?,1080.0,348472.0,10.0,0.0,6507.6,73.25935662653156,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1296.0,0.289166636,2.5856589543198546E-8,1296.0,100.0,?,?,?,1296.0,350152.0,10.0,0.0,7788.799999999999,55.81477303446541,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1512.0,0.315296134,2.822351895749155E-8,1512.0,100.0,?,?,?,1512.0,350152.0,10.0,0.0,9069.9,49.02029058348076,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1728.0,0.34000032,3.046133709313141E-8,1728.0,100.0,?,?,?,1728.0,350152.0,10.0,0.0,10364.300000000001,54.853441095340585,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1944.0,0.362219881,3.247408653453199E-8,1944.0,100.0,?,?,?,1944.0,350152.0,10.0,0.0,11656.8,78.66214676280669,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2160.0,0.388471769,3.4852102594692256E-8,2160.0,100.0,?,?,?,2160.0,350152.0,10.0,0.0,12946.699999999999,101.13253130861949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2376.0,0.409541886,3.6760730142374003E-8,2376.0,100.0,?,?,?,2376.0,350152.0,10.0,0.0,14239.6,124.40810977495703,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2592.0,0.431914497,3.879706707422725E-8,2592.0,100.0,?,?,?,2592.0,351832.0,10.0,0.0,15535.1,127.79536593928431,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2808.0,0.452560774,4.067627448369645E-8,2808.0,100.0,?,?,?,2808.0,351832.0,10.0,0.0,16815.6,126.70630958594332,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3024.0,0.469576404,4.2225023343976996E-8,3024.0,100.0,?,?,?,3024.0,351832.0,10.0,0.0,18115.399999999998,132.28017404148048,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3240.0,0.487202627,4.382934788454944E-8,3240.0,100.0,?,?,?,3240.0,351832.0,10.0,0.0,19392.0,152.04969947721378,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
