learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
336.0,0.034540904,2.9467265717354084E-9,336.0,100.0,?,?,?,336.0,346792.0,10.0,0.0,2021.1,66.16385384449394,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672.0,0.103093944,9.126780085149736E-9,672.0,100.0,?,?,?,672.0,348472.0,10.0,0.0,4055.5,74.8008466975252,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1008.0,0.132497849,1.1777540815867896E-8,1008.0,100.0,?,?,?,1008.0,348472.0,10.0,0.0,6072.599999999999,85.59620967724629,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1344.0,0.163964989,1.462797825058922E-8,1344.0,100.0,?,?,?,1344.0,350152.0,10.0,0.0,8073.5,52.27757114140299,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1680.0,0.194110152,1.7358664963489604E-8,1680.0,100.0,?,?,?,1680.0,350152.0,10.0,0.0,10073.199999999999,51.20286450320274,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016.0,0.221835186,1.9870125324759217E-8,2016.0,100.0,?,?,?,2016.0,350152.0,10.0,0.0,12084.4,80.47663567078882,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2352.0,0.248160662,2.2254807322464054E-8,2352.0,100.0,?,?,?,2352.0,350152.0,10.0,0.0,14104.5,122.50827636440611,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2688.0,0.274552625,2.4656982417762693E-8,2688.0,100.0,?,?,?,2688.0,351832.0,10.0,0.0,16112.100000000002,128.52362515204038,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3024.0,0.299253715,2.690525562217459E-8,3024.0,100.0,?,?,?,3024.0,351832.0,10.0,0.0,18115.399999999998,132.28017404148048,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3360.0,0.320729887,2.8859999402345465E-8,3360.0,100.0,?,?,?,3360.0,351832.0,10.0,0.0,20105.9,160.31112112250835,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3696.0,0.347128022,3.1262736268084904E-8,3696.0,100.0,?,?,?,3696.0,351832.0,10.0,0.0,22105.3,156.8949046690526,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4032.0,0.373954751,3.370448341255179E-8,4032.0,100.0,?,?,?,4032.0,351832.0,10.0,0.0,24142.1,149.53145339879342,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4368.0,0.393000632,3.54380240743897E-8,4368.0,100.0,?,?,?,4368.0,351832.0,10.0,0.0,26161.0,129.06329196690015,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4704.0,0.407661772,3.6772469161959986E-8,4704.0,100.0,?,?,?,4704.0,351832.0,10.0,0.0,28169.2,149.16493481303783,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5040.0,0.421952829,3.807322959463008E-8,5040.0,100.0,?,?,?,5040.0,351832.0,10.0,0.0,30199.6,130.76543885905014,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5376.0,0.435995024,3.935744178912705E-8,5376.0,100.0,?,?,?,5376.0,353512.0,10.0,0.0,32207.399999999998,133.57411592237622,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5712.0,0.449948867,4.063357385684839E-8,5712.0,100.0,?,?,?,5712.0,353512.0,10.0,0.0,34212.3,135.0127977473079,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6048.0,0.463805034,4.190077308249556E-8,6048.0,100.0,?,?,?,6048.0,353512.0,10.0,0.0,36219.3,130.73981795918195,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6384.0,0.477755271,4.3176575367788055E-8,6384.0,100.0,?,?,?,6384.0,353512.0,10.0,0.0,38232.8,164.1224475133669,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6720.0,0.491595825,4.444234672514307E-8,6720.0,100.0,?,?,?,6720.0,353512.0,10.0,0.0,40250.1,141.94008908299588,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7056.0,0.505564461,4.5719831669034635E-8,7056.0,100.0,?,?,?,7056.0,353512.0,10.0,0.0,42284.0,155.00035842252484,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7392.0,0.51929238,4.697530212681326E-8,7392.0,100.0,?,?,?,7392.0,353512.0,10.0,0.0,44306.9,173.1264470456977,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7728.0,0.533461714,4.827114166690657E-8,7728.0,100.0,?,?,?,7728.0,353512.0,10.0,0.0,46297.5,155.39716142123635,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8064.0,0.547530625,4.9557797141317274E-8,8064.0,100.0,?,?,?,8064.0,353512.0,10.0,0.0,48314.700000000004,143.0664569740616,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8400.0,0.57986238,5.254557349135064E-8,8400.0,99.9,99.49130125139892,0.0,99.09909909909909,8400.0,358288.0,10.0,0.0,50311.299999999996,138.92527967700224,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8736.0,0.624964255,5.6604784817751495E-8,8736.0,99.9,99.79768388511681,0.0,99.77628635346755,8736.0,347896.0,10.0,6.0,21217.100000000002,26773.368336838008,1218.4,398.36197944415665,1.7,1.1595018087284057,1.3,0.6749485577105528,1.3,0.6749485577105528,0.39999999999999997,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
9072.0,0.645797466,5.8480828271193636E-8,9072.0,99.9,99.70621761049155,0.0,99.8,9072.0,348088.0,10.0,10.0,2013.8,773.3051431643555,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9408.0,0.661061515,5.986332608596111E-8,9408.0,100.0,?,?,100.0,9408.0,350104.0,10.0,10.0,4029.7999999999997,784.1635033588339,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9744.0,0.675925545,6.121153136672039E-8,9744.0,100.0,?,?,100.0,9744.0,350608.0,10.0,10.0,6053.8,762.5493499512743,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10080.0,0.690607933,6.254836623135334E-8,10080.0,100.0,?,?,?,10080.0,351952.0,10.0,10.0,8086.6,759.472507000016,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10416.0,0.704645146,6.38276779240432E-8,10416.0,100.0,?,?,?,10416.0,352288.0,10.0,10.0,10073.1,746.6451559401489,1224.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10752.0,0.731380037,6.629288119107692E-8,10752.0,99.5,28.32568807339425,-150.0,-25.0,10752.0,356432.0,10.0,10.0,12094.099999999999,756.5711320013321,1627.2,289.58084651210385,3.4000000000000004,0.8432740427115678,2.2000000000000006,0.42163702135578396,2.2000000000000006,0.42163702135578396,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
11088.0,0.761914617,6.917429950383181E-8,11088.0,99.4,49.706621961441684,0.0,14.285714285714285,11088.0,364768.0,10.0,10.0,14117.5,751.7773384897066,2443.1999999999994,465.96060873091943,5.400000000000001,0.8432740427115679,3.2000000000000006,0.42163702135578396,3.2000000000000006,0.42163702135578396,2.2000000000000006,0.42163702135578396,0.0,0.0,0.0,0.0,1.0,0.0
11424.0,0.782626629,7.114312103760119E-8,11424.0,99.4,49.706621961441684,0.0,14.285714285714285,11424.0,367440.0,10.0,10.0,16149.5,745.0540994525911,2572.8,320.204379177494,5.800000000000001,1.0327955589886446,3.4000000000000004,0.5163977794943223,3.4000000000000004,0.5163977794943223,2.4000000000000004,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
11760.0,0.802012282,7.298754794378455E-8,11760.0,99.9,79.95188452285525,75.0,66.66666666666666,11760.0,367776.0,10.0,10.0,18196.0,740.03378301264,2572.8,320.204379177494,5.800000000000001,1.0327955589886446,3.4000000000000004,0.5163977794943223,3.4000000000000004,0.5163977794943223,2.4000000000000004,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
12096.0,0.821535179,7.484503278133149E-8,12096.0,100.0,?,?,?,12096.0,367776.0,10.0,10.0,20224.600000000002,742.8384301672427,2572.8,320.204379177494,5.800000000000001,1.0327955589886446,3.4000000000000004,0.5163977794943223,3.4000000000000004,0.5163977794943223,2.4000000000000004,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
12432.0,0.841535252,7.677672702808554E-8,12432.0,99.9,0.0,50.0,0.0,12432.0,373344.0,10.0,10.0,22231.1,745.8147595452606,3120.0000000000005,513.1930544260232,5.800000000000001,1.0327955589886446,3.4000000000000004,0.5163977794943223,3.4000000000000004,0.5163977794943223,2.4000000000000004,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
12768.0,0.866665405,7.920390676738694E-8,12768.0,99.9,0.0,50.0,0.0,12768.0,373344.0,10.0,10.0,24272.1,765.3699831526659,3120.0000000000005,513.1930544260232,5.800000000000001,1.0327955589886446,3.4000000000000004,0.5163977794943223,3.4000000000000004,0.5163977794943223,2.4000000000000004,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
13104.0,0.903396756,8.283748272651393E-8,13104.0,99.7,79.84954325631396,50.0,62.5,13104.0,382384.0,10.0,10.0,26299.8,765.6224482950672,4009.5999999999995,456.25412022492685,6.199999999999999,1.0327955589886444,3.5999999999999996,0.5163977794943222,3.5999999999999996,0.5163977794943222,2.5999999999999996,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
13440.0,0.946544807,8.711653392569266E-8,13440.0,99.8,85.613580779744,50.0,71.42857142857143,13440.0,383344.0,10.0,10.0,28292.4,758.17210007579,4104.0,721.2137916965629,6.199999999999999,1.0327955589886444,3.5999999999999996,0.5163977794943222,3.5999999999999996,0.5163977794943222,2.5999999999999996,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
13776.0,0.990164502,9.145887913443977E-8,13776.0,99.8,85.6156501726121,66.66666666666666,75.0,13776.0,384808.0,10.0,10.0,30306.2,740.4974004005683,4198.4,567.7032088453731,6.199999999999999,1.0327955589886444,3.5999999999999996,0.5163977794943222,3.5999999999999996,0.5163977794943222,2.5999999999999996,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
