learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
19.0,0.016548342,1.3829904262845715E-9,19.0,100.0,?,?,?,19.0,340072.0,10.0,0.0,115.2,13.147031773158702,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38.0,0.091731739,8.030066338564372E-9,38.0,100.0,?,?,?,38.0,341752.0,10.0,0.0,227.79999999999998,15.134948518798032,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57.0,0.137691001,1.2093393024725632E-8,57.0,100.0,?,?,?,57.0,341752.0,10.0,0.0,339.3,18.66101104799345,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76.0,0.182232527,1.605073407660135E-8,76.0,100.0,?,?,?,76.0,343432.0,10.0,0.0,456.3,25.20603984057084,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95.0,0.208280877,1.8365028490057835E-8,95.0,100.0,?,?,?,95.0,343432.0,10.0,0.0,568.5000000000001,30.649451689857173,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114.0,0.230982969,2.038202091719334E-8,114.0,100.0,?,?,?,114.0,343432.0,10.0,0.0,685.8,30.338094864378032,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133.0,0.248410114,2.193035485450592E-8,133.0,100.0,?,?,?,133.0,343432.0,10.0,0.0,800.9,36.7346339757637,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,0.263786869,2.3296519628612117E-8,152.0,100.0,?,?,?,152.0,343432.0,10.0,0.0,912.7,40.19964068385576,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
171.0,0.279667613,2.471436390634833E-8,171.0,100.0,?,?,?,171.0,345112.0,10.0,0.0,1028.1999999999998,48.462585797935084,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,0.300663497,2.6588891572395546E-8,190.0,100.0,?,?,?,190.0,345112.0,10.0,0.0,1140.8,47.720948113893215,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
209.0,0.322134225,2.8505813653226942E-8,209.0,100.0,?,?,?,209.0,345112.0,10.0,0.0,1255.6000000000001,55.01959246991526,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
228.0,0.343332765,3.039843459311252E-8,228.0,100.0,?,?,?,228.0,345112.0,10.0,0.0,1370.0000000000002,57.79850055725209,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
247.0,0.363650799,3.221244332228477E-8,247.0,100.0,?,?,?,247.0,345112.0,10.0,0.0,1490.3000000000002,54.336502975031046,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266.0,0.384148294,3.404247445896682E-8,266.0,100.0,?,?,?,266.0,345112.0,10.0,0.0,1602.4,58.094176414967215,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
285.0,0.40452681,3.5861883064719544E-8,285.0,100.0,?,?,?,285.0,345112.0,10.0,0.0,1713.6000000000001,58.00612994426633,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
304.0,0.425267851,3.77136581639304E-8,304.0,100.0,?,?,?,304.0,345112.0,10.0,0.0,1829.1,56.869148050590674,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
323.0,0.442401343,3.925079519695086E-8,323.0,100.0,?,?,?,323.0,346792.0,10.0,0.0,1941.1999999999998,63.557148387188604,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
342.0,0.456928454,4.0554099876516406E-8,342.0,100.0,?,?,?,342.0,346792.0,10.0,0.0,2055.3,67.76929819452005,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
361.0,0.471253198,4.183924913219281E-8,361.0,100.0,?,?,?,361.0,346792.0,10.0,0.0,2167.5,67.42938693345967,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
380.0,0.485800102,4.3144329547451616E-8,380.0,100.0,?,?,?,380.0,346792.0,10.0,0.0,2284.4,70.22060476336938,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
399.0,0.501061892,4.451354620212897E-8,399.0,100.0,?,?,?,399.0,346792.0,10.0,0.0,2393.9,74.00067567259099,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
418.0,0.515232166,4.578483712948032E-8,418.0,100.0,?,?,?,418.0,346792.0,10.0,0.0,2508.8,74.37412931329759,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
437.0,0.529395477,4.705550336893028E-8,437.0,100.0,?,?,?,437.0,346792.0,10.0,0.0,2631.9,78.043364014288,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
456.0,0.543735646,4.834203648370174E-8,456.0,100.0,?,?,?,456.0,346792.0,10.0,0.0,2744.9,80.96288587302759,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
475.0,0.558327829,4.9651179119768665E-8,475.0,100.0,?,?,?,475.0,346792.0,10.0,0.0,2863.7,85.44790485696207,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
494.0,0.572801412,5.0949681516699505E-8,494.0,100.0,?,?,?,494.0,346792.0,10.0,0.0,2977.1,86.63903405637797,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
513.0,0.588715469,5.237741652601917E-8,513.0,100.0,?,?,?,513.0,346792.0,10.0,0.0,3091.9,86.72491632230677,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
532.0,0.609392173,5.4232434022697735E-8,532.0,100.0,?,?,?,532.0,346792.0,10.0,0.0,3205.1,87.5296140362411,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
551.0,0.63027551,5.6105989668899125E-8,551.0,100.0,?,?,?,551.0,346792.0,10.0,0.0,3321.2000000000003,83.46230020527571,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
570.0,0.650976919,5.7963223583013243E-8,570.0,100.0,?,?,?,570.0,346792.0,10.0,0.0,3437.6,72.89444423273972,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
589.0,0.672112892,5.985944455345059E-8,589.0,100.0,?,?,?,589.0,346792.0,10.0,0.0,3547.3999999999996,81.40597848643135,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
608.0,0.693600234,6.178718871263168E-8,608.0,100.0,?,?,?,608.0,346792.0,10.0,0.0,3665.4,78.71495692969947,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
627.0,0.714694647,6.367968111360448E-8,627.0,100.0,?,?,?,627.0,346792.0,10.0,0.0,3779.4,77.55027043437336,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
646.0,0.736147049,6.561361420178373E-8,646.0,100.0,?,?,?,646.0,348472.0,10.0,0.0,3896.2000000000003,77.85713411970244,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
665.0,0.757348398,6.752491487315547E-8,665.0,100.0,?,?,?,665.0,348472.0,10.0,0.0,4012.9,75.5387317870773,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
684.0,0.778432592,6.942565402647689E-8,684.0,100.0,?,?,?,684.0,348472.0,10.0,0.0,4127.1,75.04879893923841,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
703.0,0.79304398,7.074287000618049E-8,703.0,100.0,?,?,?,703.0,348472.0,10.0,0.0,4245.2,80.9606214293234,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
