learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
139.0,0.029342877,2.4777707219061754E-9,139.0,100.0,?,?,?,139.0,343432.0,10.0,0.0,834.3000000000001,36.25542105058989,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
278.0,0.107476279,9.453577203376013E-9,278.0,100.0,?,?,?,278.0,345112.0,10.0,0.0,1670.3999999999999,56.61801833338925,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
417.0,0.158515283,1.4032558719629629E-8,417.0,100.0,?,?,?,417.0,346792.0,10.0,0.0,2501.9999999999995,74.61009761866458,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
556.0,0.211374262,1.8774819908916122E-8,556.0,100.0,?,?,?,556.0,346792.0,10.0,0.0,3352.7000000000003,79.38800637095983,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
695.0,0.249535884,2.2215088438491026E-8,695.0,100.0,?,?,?,695.0,348472.0,10.0,0.0,4194.5,77.40836876950424,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
834.0,0.285827381,2.548676528231758E-8,834.0,100.0,?,?,?,834.0,348472.0,10.0,0.0,5028.2,86.32470999404256,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
973.0,0.320163843,2.858219580766434E-8,973.0,100.0,?,?,?,973.0,348472.0,10.0,0.0,5864.000000000001,82.11780156174028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112.0,0.352033092,3.145520719056328E-8,1112.0,100.0,?,?,?,1112.0,348472.0,10.0,0.0,6691.900000000001,69.2346252487391,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1251.0,0.378458748,3.383747890611489E-8,1251.0,100.0,?,?,?,1251.0,348472.0,10.0,0.0,7513.100000000001,59.44642779661172,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1390.0,0.404156159,3.616526790409245E-8,1390.0,100.0,?,?,?,1390.0,350152.0,10.0,0.0,8343.2,53.00272529680788,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1529.0,0.428237978,3.834670919090095E-8,1529.0,100.0,?,?,?,1529.0,350152.0,10.0,0.0,9172.900000000001,45.20435082304941,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1668.0,0.445521501,3.9912329738655435E-8,1668.0,100.0,?,?,?,1668.0,350152.0,10.0,0.0,9996.9,48.10971257910865,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1807.0,0.461031317,4.131727979550966E-8,1807.0,100.0,?,?,?,1807.0,350152.0,10.0,0.0,10843.9,60.91241435226655,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1946.0,0.476298215,4.2700225229103944E-8,1946.0,100.0,?,?,?,1946.0,350152.0,10.0,0.0,11668.1,78.88169763780564,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2085.0,0.491581189,4.408462690029086E-8,2085.0,100.0,?,?,?,2085.0,350152.0,10.0,0.0,12507.900000000001,99.91379617783831,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2224.0,0.506791548,4.546245077272256E-8,2224.0,100.0,?,?,?,2224.0,350152.0,10.0,0.0,13334.400000000001,107.4090830009787,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2363.0,0.52233627,4.6870562774675584E-8,2363.0,100.0,?,?,?,2363.0,350152.0,10.0,0.0,14167.499999999998,122.72122880740734,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2502.0,0.537858577,4.8276644323428885E-8,2502.0,100.0,?,?,?,2502.0,350152.0,10.0,0.0,14982.4,128.33134197589206,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2641.0,0.552781925,4.9634955370775944E-8,2641.0,100.0,?,?,?,2641.0,351832.0,10.0,0.0,15828.699999999999,132.18593806537132,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2780.0,0.567781168,5.100017431954957E-8,2780.0,100.0,?,?,?,2780.0,351832.0,10.0,0.0,16650.0,129.1046087481,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2919.0,0.582911583,5.23773324375165E-8,2919.0,100.0,?,?,?,2919.0,351832.0,10.0,0.0,17484.0,127.46938630292514,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
