learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
196.0,0.035365067,3.0016666541848744E-9,196.0,100.0,?,?,?,196.0,345112.0,10.0,0.0,1178.9,49.345606581426146,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
392.0,0.120909201,1.067628758546172E-8,392.0,100.0,?,?,?,392.0,346792.0,10.0,0.0,2353.2999999999997,71.36455702938258,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
588.0,0.167656026,1.4870194810190135E-8,588.0,100.0,?,?,?,588.0,346792.0,10.0,0.0,3541.5,80.70281559180226,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
784.0,0.207791952,1.8488446757739617E-8,784.0,100.0,?,?,?,784.0,348472.0,10.0,0.0,4732.3,84.69035101802068,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
980.0,0.245527879,2.189033890195812E-8,980.0,100.0,?,?,?,980.0,348472.0,10.0,0.0,5904.799999999999,84.42063991965732,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176.0,0.280724658,2.506332696667148E-8,1176.0,100.0,?,?,?,1176.0,348472.0,10.0,0.0,7071.200000000001,56.5111591733094,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1372.0,0.314859397,2.815540771725898E-8,1372.0,100.0,?,?,?,1372.0,350152.0,10.0,0.0,8239.699999999999,51.29229961699911,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1568.0,0.34758648,3.111997655041102E-8,1568.0,100.0,?,?,?,1568.0,350152.0,10.0,0.0,9406.9,45.90194863934295,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1764.0,0.370529996,3.319830514622645E-8,1764.0,100.0,?,?,?,1764.0,350152.0,10.0,0.0,10581.8,53.18479314825079,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1960.0,0.386584984,3.4652639375813305E-8,1960.0,100.0,?,?,?,1960.0,350152.0,10.0,0.0,11750.7,77.32909471142744,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2156.0,0.402335662,3.607940781404575E-8,2156.0,100.0,?,?,?,2156.0,350152.0,10.0,0.0,12921.4,99.88682484581119,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2352.0,0.41830172,3.752568635757185E-8,2352.0,100.0,?,?,?,2352.0,350152.0,10.0,0.0,14104.5,122.50827636440611,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2548.0,0.438181896,3.932652360808932E-8,2548.0,100.0,?,?,?,2548.0,350152.0,10.0,0.0,15264.8,131.4946555736943,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2744.0,0.454888546,4.084714935903748E-8,2744.0,100.0,?,?,?,2744.0,351832.0,10.0,0.0,16428.5,125.28478669725965,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2940.0,0.47070416,4.228667373498695E-8,2940.0,100.0,?,?,?,2940.0,351832.0,10.0,0.0,17609.2,128.78906095714092,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3136.0,0.486695728,4.37422133014972E-8,3136.0,100.0,?,?,?,3136.0,351832.0,10.0,0.0,18778.5,139.651351586728,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3332.0,0.502789342,4.520704101227224E-8,3332.0,100.0,?,?,?,3332.0,351832.0,10.0,0.0,19937.1,157.66381251821164,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3528.0,0.518437426,4.6631316943317655E-8,3528.0,100.0,?,?,?,3528.0,351832.0,10.0,0.0,21113.6,144.39467518652523,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3724.0,0.534670653,4.810885211626896E-8,3724.0,100.0,?,?,?,3724.0,351832.0,10.0,0.0,22278.7,162.6482571549894,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3920.0,0.551938153,4.968052597993985E-8,3920.0,100.0,?,?,?,3920.0,351832.0,10.0,0.0,23470.9,160.58050940260475,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4116.0,0.574924816,5.177275342746328E-8,4116.0,100.0,?,?,?,4116.0,351832.0,10.0,0.0,24630.7,147.79494052383657,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
