learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
371.0,0.026045558,1.80481492843065E-9,371.0,100.0,?,?,?,371.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
742.0,0.139842642,1.0399702846283715E-8,742.0,100.0,?,?,?,742.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113.0,0.204641419,1.5459996977185624E-8,1113.0,100.0,?,?,?,1113.0,301864.0,863.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1484.0,0.261989929,1.993848163390946E-8,1484.0,100.0,?,?,?,1484.0,301864.0,1234.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1855.0,0.309670066,2.378440026661795E-8,1855.0,100.0,?,?,?,1855.0,311792.0,1355.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2226.0,0.352994018,2.7390038549148785E-8,2226.0,100.0,?,?,?,2226.0,321704.0,1476.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2597.0,0.391908324,3.072863055385028E-8,2597.0,100.0,?,?,?,2597.0,331632.0,1597.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2968.0,0.416969784,3.287873930774008E-8,2968.0,100.0,?,?,?,2968.0,331632.0,1968.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3339.0,0.444948557,3.5350878697074946E-8,3339.0,100.0,?,?,?,3339.0,341544.0,2089.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3710.0,0.472145913,3.782382705972012E-8,3710.0,100.0,?,?,?,3710.0,351472.0,2210.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4081.0,0.49938238,4.037017251009949E-8,4081.0,100.0,?,?,?,4081.0,361384.0,2331.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4452.0,0.530020578,4.3234546809641436E-8,4452.0,100.0,?,?,?,4452.0,361384.0,2702.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4823.0,0.561770001,4.6284354472245194E-8,4823.0,100.0,?,?,?,4823.0,371312.0,2823.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5194.0,0.592003004,4.926602155201965E-8,5194.0,100.0,?,?,?,5194.0,381224.0,2944.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5565.0,0.612424237,5.128002320989346E-8,5565.0,100.0,?,?,?,5565.0,381224.0,3315.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5936.0,0.630189811,5.303211601883794E-8,5936.0,100.0,?,?,?,5936.0,381224.0,3686.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6307.0,0.646767738,5.466707961100257E-8,6307.0,100.0,?,?,?,6307.0,381224.0,4057.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6678.0,0.662698054,5.62381739143903E-8,6678.0,100.0,?,?,?,6678.0,381224.0,4428.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7049.0,0.678706098,5.781693398021575E-8,7049.0,100.0,?,?,?,7049.0,381224.0,4449.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
