learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
48.0,0.006421505,4.449752271382345E-10,48.0,100.0,?,?,?,48.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
96.0,0.08122986,5.902668983810064E-9,96.0,100.0,?,?,?,96.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
144.0,0.124179186,9.036065893332579E-9,144.0,100.0,?,?,?,144.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
192.0,0.171515797,1.2489540125144026E-8,192.0,100.0,?,?,?,192.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
240.0,0.204617813,1.4904519923275543E-8,240.0,100.0,?,?,?,240.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
288.0,0.236465821,1.7228012725971638E-8,288.0,100.0,?,?,?,288.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
336.0,0.264689218,1.9287069600019602E-8,336.0,100.0,?,?,?,336.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
384.0,0.29258314,2.1322089404271292E-8,384.0,100.0,?,?,?,384.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
432.0,0.319738193,2.3303204524637092E-8,432.0,100.0,?,?,?,432.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
480.0,0.344427167,2.510440519611868E-8,480.0,100.0,?,?,?,480.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
528.0,0.374481197,2.7374331720156796E-8,528.0,100.0,?,?,?,528.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576.0,0.398984586,2.922502836948881E-8,576.0,100.0,?,?,?,576.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624.0,0.418504223,3.06993112448934E-8,624.0,100.0,?,?,?,624.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672.0,0.436020272,3.202226674275679E-8,672.0,100.0,?,?,?,672.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720.0,0.45324471,3.3323197389257445E-8,720.0,100.0,?,?,?,720.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768.0,0.469297756,3.453565491681711E-8,768.0,100.0,?,?,?,768.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816.0,0.482629002,3.55425398135806E-8,816.0,100.0,?,?,?,816.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
