learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
297.0,0.019761646,1.3693741447644102E-9,297.0,100.0,?,?,?,297.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
594.0,0.102629468,7.628230848742855E-9,594.0,100.0,?,?,?,594.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891.0,0.145508499,1.0866806500392655E-8,891.0,100.0,?,?,?,891.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188.0,0.187033225,1.4109573370284504E-8,1188.0,100.0,?,?,?,1188.0,301864.0,938.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1485.0,0.22059246,1.673029567046091E-8,1485.0,100.0,?,?,?,1485.0,301864.0,1235.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1782.0,0.25716909,1.9680596397127956E-8,1782.0,100.0,?,?,?,1782.0,311792.0,1282.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2079.0,0.292603735,2.2629646671671006E-8,2079.0,100.0,?,?,?,2079.0,321704.0,1329.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2376.0,0.322767967,2.5140066535083782E-8,2376.0,100.0,?,?,?,2376.0,321704.0,1626.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2673.0,0.356350646,2.802123994225843E-8,2673.0,100.0,?,?,?,2673.0,331632.0,1673.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2970.0,0.38602385,3.056700605789406E-8,2970.0,100.0,?,?,?,2970.0,331632.0,1970.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3267.0,0.418315014,3.3420178298573523E-8,3267.0,100.0,?,?,?,3267.0,341544.0,2017.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3564.0,0.44366121,3.572480798013094E-8,3564.0,100.0,?,?,?,3564.0,351472.0,2064.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3861.0,0.464600579,3.76287422553367E-8,3861.0,100.0,?,?,?,3861.0,351472.0,2361.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4158.0,0.487461274,3.976599547198042E-8,4158.0,100.0,?,?,?,4158.0,361384.0,2408.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4455.0,0.507764463,4.166414668734702E-8,4455.0,100.0,?,?,?,4455.0,361384.0,2705.0,1224.744871391589,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4752.0,0.529668649,4.376823387992051E-8,4752.0,100.0,?,?,?,4752.0,371312.0,2752.0,1369.3063937629154,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5049.0,0.551935493,4.596425508645673E-8,5049.0,100.0,?,?,?,5049.0,381224.0,2799.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5346.0,0.572569406,4.7999231867262466E-8,5346.0,100.0,?,?,?,5346.0,381224.0,3096.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5643.0,0.59476446,5.018817293426849E-8,5643.0,100.0,?,?,?,5643.0,381224.0,3393.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5940.0,0.615089785,5.2192715864992793E-8,5940.0,100.0,?,?,?,5940.0,381224.0,3690.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6237.0,0.635967341,5.425172143024702E-8,6237.0,100.0,?,?,?,6237.0,381224.0,3987.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6534.0,0.65666666,5.629314874185248E-8,6534.0,100.0,?,?,?,6534.0,381224.0,4284.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6831.0,0.676403122,5.8239616283188665E-8,6831.0,100.0,?,?,?,6831.0,381224.0,4581.0,1513.8251770487457,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7128.0,0.696935526,6.026458194986192E-8,7128.0,100.0,?,?,?,7128.0,381224.0,4528.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7425.0,0.716643624,6.220825215065438E-8,7425.0,100.0,?,?,?,7425.0,381224.0,4825.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7722.0,0.735721014,6.408972008591103E-8,7722.0,100.0,?,?,?,7722.0,381224.0,5122.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8019.0,0.754738545,6.59652845517132E-8,8019.0,100.0,?,?,?,8019.0,381224.0,5419.0,2024.8456731316587,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8316.0,0.782557437,6.873569450031551E-8,8316.0,99.8,96.05133267522211,-100.0,92.5925925925926,8316.0,386032.0,5716.0,2024.8456731316587,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8613.0,0.817799962,7.225532402983763E-8,8613.0,99.5,98.85396802112366,-400.0,98.45679012345678,8613.0,386040.0,5213.0,2424.4128727957577,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8910.0,0.847818689,7.525325899584425E-8,8910.0,99.4,98.72927123705445,-500.0,98.8,8910.0,386040.0,5510.0,2424.4128727957577,1480.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207.0,0.879123769,7.837752248062027E-8,9207.0,78.7,35.18349461383969,-21199.999999999978,57.400000000000006,9207.0,385776.0,5007.0,2668.7491868330794,1454.4,80.95430810031051,2.8,0.6324555320336759,1.9,0.31622776601683794,1.9,0.31622776601683794,0.8999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9504.0,0.907690415,8.122653779287719E-8,9504.0,49.4,0.0,-Infinity,-77.5438596491228,9504.0,385512.0,4504.0,2798.8092706244443,1428.7999999999997,107.93907746708076,2.5999999999999996,0.8432740427115678,1.7999999999999998,0.4216370213557839,1.7999999999999998,0.4216370213557839,0.8,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
