learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
154.0,0.013403779,9.27865505201949E-10,154.0,100.0,?,?,?,154.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
308.0,0.086469128,6.258397089091854E-9,308.0,100.0,?,?,?,308.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
462.0,0.118891874,8.623820288390335E-9,462.0,100.0,?,?,?,462.0,282008.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
616.0,0.153145012,1.12108978443034E-8,616.0,100.0,?,?,?,616.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770.0,0.183081267,1.3471929035623457E-8,770.0,100.0,?,?,?,770.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924.0,0.210113807,1.5513647885245997E-8,924.0,100.0,?,?,?,924.0,291952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078.0,0.239206918,1.778559969759236E-8,1078.0,100.0,?,?,?,1078.0,301864.0,828.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1232.0,0.267688629,2.00098057965955E-8,1232.0,100.0,?,?,?,1232.0,301864.0,982.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1386.0,0.295018534,2.2144064563078188E-8,1386.0,100.0,?,?,?,1386.0,301864.0,1136.0,353.5533905932738,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1540.0,0.327360235,2.4752772471979262E-8,1540.0,100.0,?,?,?,1540.0,311792.0,1040.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1694.0,0.351710449,2.6716880539307994E-8,1694.0,100.0,?,?,?,1694.0,311792.0,1194.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1848.0,0.374177436,2.8529085985028912E-8,1848.0,100.0,?,?,?,1848.0,311792.0,1348.0,500.0,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2002.0,0.407033926,3.126356916822493E-8,2002.0,100.0,?,?,?,2002.0,321704.0,1252.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2156.0,0.436588434,3.37232447182801E-8,2156.0,100.0,?,?,?,2156.0,321704.0,1406.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310.0,0.45973378,3.564951740919302E-8,2310.0,100.0,?,?,?,2310.0,321704.0,1560.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2464.0,0.476663562,3.705849944513705E-8,2464.0,100.0,?,?,?,2464.0,321704.0,1714.0,645.4972243679028,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2618.0,0.495522465,3.867646952465591E-8,2618.0,100.0,?,?,?,2618.0,331632.0,1618.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2772.0,0.511238681,4.002481768951234E-8,2772.0,100.0,?,?,?,2772.0,331632.0,1772.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2926.0,0.526690512,4.135048335690465E-8,2926.0,100.0,?,?,?,2926.0,331632.0,1926.0,790.5694150420949,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3080.0,0.545625986,4.302357785361923E-8,3080.0,100.0,?,?,?,3080.0,341544.0,1830.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3234.0,0.561298899,4.4408400039099575E-8,3234.0,100.0,?,?,?,3234.0,341544.0,1984.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3388.0,0.576867427,4.5783999008459766E-8,3388.0,100.0,?,?,?,3388.0,341544.0,2138.0,935.4143466934853,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3542.0,0.594658834,4.740170150901915E-8,3542.0,100.0,?,?,?,3542.0,351472.0,2042.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3696.0,0.610816142,4.8870821829514784E-8,3696.0,100.0,?,?,?,3696.0,351472.0,2196.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3850.0,0.626413249,5.0289005281525766E-8,3850.0,100.0,?,?,?,3850.0,351472.0,2350.0,1080.1234497346434,1184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
